UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
100830,2,  1,"R",5135,"R",2046,"R",3089,"R",22,"R",7,"R",15,"R",237,"R",118,"R",119,"R",1451,"R",434,"R",1017,"R",59,"R",25,"R",34,"R",0,"R",0,"R",0,"R",2780,"R",1216,"R",1564,"R",0,"R",0,"R",0,"R",557,"R",231,"R",326,"R",29,"R",15,"R",14
100830,4,  3,"R",1038,"R",310,"R",728,"R",4,"R",1,"R",3,"R",48,"R",26,"R",22,"R",333,"R",63,"R",270,"R",12,"R",4,"R",8,"R",0,"R",0,"R",0,"R",489,"R",170,"R",319,"R",0,"R",0,"R",0,"R",146,"R",45,"R",101,"R",6,"R",1,"R",5
100858,1,999,"R",26706,"R",13598,"R",13108,"R",174,"R",80,"R",94,"R",583,"R",293,"R",290,"R",2074,"R",933,"R",1141,"R",657,"R",335,"R",322,"R",0,"R",0,"R",0,"R",21665,"R",11011,"R",10654,"R",0,"R",0,"R",0,"R",368,"R",186,"R",182,"R",1185,"R",760,"R",425
100858,2,  1,"R",21091,"R",10815,"R",10276,"R",150,"R",67,"R",83,"R",421,"R",222,"R",199,"R",1591,"R",761,"R",830,"R",575,"R",294,"R",281,"R",0,"R",0,"R",0,"R",17890,"R",9211,"R",8679,"R",0,"R",0,"R",0,"R",276,"R",141,"R",135,"R",188,"R",119,"R",69
100858,4,  3,"R",5615,"R",2783,"R",2832,"R",24,"R",13,"R",11,"R",162,"R",71,"R",91,"R",483,"R",172,"R",311,"R",82,"R",41,"R",41,"R",0,"R",0,"R",0,"R",3775,"R",1800,"R",1975,"R",0,"R",0,"R",0,"R",92,"R",45,"R",47,"R",997,"R",641,"R",356
100937,1,999,"R",1256,"R",671,"R",585,"R",11,"R",7,"R",4,"R",51,"R",24,"R",27,"R",101,"R",52,"R",49,"R",32,"R",14,"R",18,"Z",0,"Z",0,"Z",0,"R",1043,"R",566,"R",477,"R",7,"R",2,"R",5,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0
100937,2,  1,"R",1256,"R",671,"R",585,"R",11,"R",7,"R",4,"R",51,"R",24,"R",27,"R",101,"R",52,"R",49,"R",32,"R",14,"R",18,"Z",0,"Z",0,"Z",0,"R",1043,"R",566,"R",477,"R",7,"R",2,"R",5,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0
101028,1,999,"R",2571,"R",952,"R",1619,"R",12,"R",3,"R",9,"R",30,"R",13,"R",17,"R",1086,"R",364,"R",722,"R",111,"R",45,"R",66,"R",5,"R",3,"R",2,"R",1235,"R",499,"R",736,"R",19,"R",7,"R",12,"R",73,"R",18,"R",55,"R",0,"R",0,"R",0
101028,2,  1,"R",2571,"R",952,"R",1619,"R",12,"R",3,"R",9,"R",30,"R",13,"R",17,"R",1086,"R",364,"R",722,"R",111,"R",45,"R",66,"R",5,"R",3,"R",2,"R",1235,"R",499,"R",736,"R",19,"R",7,"R",12,"R",73,"R",18,"R",55,"R",0,"R",0,"R",0
101073,1,999,"R",727,"R",416,"R",311,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",684,"R",387,"R",297,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",8,"R",7,"R",1,"R",0,"Z",0,"R",0,"R",18,"R",11,"R",7,"R",10,"R",6,"R",4
101073,2,  1,"R",727,"R",416,"R",311,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",684,"R",387,"R",297,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",8,"R",7,"R",1,"R",0,"Z",0,"R",0,"R",18,"R",11,"R",7,"R",10,"R",6,"R",4
101116,1,999,"R",1281,"R",331,"R",950,"R",1,"R",0,"R",1,"R",7,"R",4,"R",3,"R",911,"R",236,"R",675,"R",19,"R",5,"R",14,"R",1,"R",1,"R",0,"R",304,"R",76,"R",228,"R",38,"R",9,"R",29,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101116,2,  1,"R",1170,"R",312,"R",858,"R",1,"R",0,"R",1,"R",5,"R",4,"R",1,"R",822,"R",224,"R",598,"R",18,"R",4,"R",14,"R",1,"R",1,"R",0,"R",289,"R",71,"R",218,"R",34,"R",8,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101116,4,  3,"R",111,"R",19,"R",92,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",89,"R",12,"R",77,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",15,"R",5,"R",10,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101143,1,999,"R",3357,"R",1940,"R",1417,"R",31,"R",17,"R",14,"R",68,"R",44,"R",24,"R",755,"R",413,"R",342,"R",131,"R",67,"R",64,"R",5,"R",3,"R",2,"R",2286,"R",1352,"R",934,"R",54,"R",27,"R",27,"R",22,"R",12,"R",10,"R",5,"R",5,"R",0
101143,2,  1,"R",3357,"R",1940,"R",1417,"R",31,"R",17,"R",14,"R",68,"R",44,"R",24,"R",755,"R",413,"R",342,"R",131,"R",67,"R",64,"R",5,"R",3,"R",2,"R",2286,"R",1352,"R",934,"R",54,"R",27,"R",27,"R",22,"R",12,"R",10,"R",5,"R",5,"R",0
101161,1,999,"R",6542,"R",2461,"R",4081,"R",108,"R",39,"R",69,"R",55,"R",21,"R",34,"R",1266,"R",373,"R",893,"R",146,"R",55,"R",91,"R",9,"R",4,"R",5,"R",4848,"R",1932,"R",2916,"R",86,"R",28,"R",58,"R",17,"R",4,"R",13,"R",7,"R",5,"R",2
101161,2,  1,"R",6542,"R",2461,"R",4081,"R",108,"R",39,"R",69,"R",55,"R",21,"R",34,"R",1266,"R",373,"R",893,"R",146,"R",55,"R",91,"R",9,"R",4,"R",5,"R",4848,"R",1932,"R",2916,"R",86,"R",28,"R",58,"R",17,"R",4,"R",13,"R",7,"R",5,"R",2
101189,1,999,"R",4063,"R",1528,"R",2535,"R",23,"R",13,"R",10,"R",28,"R",13,"R",15,"R",1994,"R",477,"R",1517,"R",55,"R",31,"R",24,"R",12,"R",8,"R",4,"R",1744,"R",862,"R",882,"R",29,"R",21,"R",8,"R",125,"R",66,"R",59,"R",53,"R",37,"R",16
101189,2,  1,"R",3376,"R",1234,"R",2142,"R",16,"R",9,"R",7,"R",20,"R",9,"R",11,"R",1764,"R",433,"R",1331,"R",48,"R",28,"R",20,"R",10,"R",7,"R",3,"R",1349,"R",648,"R",701,"R",26,"R",19,"R",7,"R",92,"R",45,"R",47,"R",51,"R",36,"R",15
101189,4,  3,"R",687,"R",294,"R",393,"R",7,"R",4,"R",3,"R",8,"R",4,"R",4,"R",230,"R",44,"R",186,"R",7,"R",3,"R",4,"R",2,"R",1,"R",1,"R",395,"R",214,"R",181,"R",3,"R",2,"R",1,"R",33,"R",21,"R",12,"R",2,"R",1,"R",1
101240,1,999,"R",8369,"R",3336,"R",5033,"R",60,"R",27,"R",33,"R",49,"R",25,"R",24,"R",1706,"R",657,"R",1049,"R",216,"R",91,"R",125,"R",12,"R",6,"R",6,"R",5667,"R",2214,"R",3453,"R",130,"R",45,"R",85,"R",392,"R",190,"R",202,"R",137,"R",81,"R",56
101240,2,  1,"R",8369,"R",3336,"R",5033,"R",60,"R",27,"R",33,"R",49,"R",25,"R",24,"R",1706,"R",657,"R",1049,"R",216,"R",91,"R",125,"R",12,"R",6,"R",6,"R",5667,"R",2214,"R",3453,"R",130,"R",45,"R",85,"R",392,"R",190,"R",202,"R",137,"R",81,"R",56
101277,1,999,"R",147,"R",4,"R",143,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",143,"R",4,"R",139,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
101277,2,  1,"R",147,"R",4,"R",143,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",143,"R",4,"R",139,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
101286,1,999,"R",6415,"R",2236,"R",4179,"R",20,"R",8,"R",12,"R",46,"R",14,"R",32,"R",1978,"R",590,"R",1388,"R",117,"R",42,"R",75,"R",16,"R",5,"R",11,"R",4151,"R",1550,"R",2601,"R",77,"R",23,"R",54,"R",10,"R",4,"R",6,"R",0,"R",0,"R",0
101286,2,  1,"R",6415,"R",2236,"R",4179,"R",20,"R",8,"R",12,"R",46,"R",14,"R",32,"R",1978,"R",590,"R",1388,"R",117,"R",42,"R",75,"R",16,"R",5,"R",11,"R",4151,"R",1550,"R",2601,"R",77,"R",23,"R",54,"R",10,"R",4,"R",6,"R",0,"R",0,"R",0
101295,1,999,"R",7208,"R",2737,"R",4471,"R",58,"R",22,"R",36,"R",25,"R",5,"R",20,"R",400,"R",125,"R",275,"R",122,"R",51,"R",71,"R",1,"R",1,"R",0,"R",6448,"R",2447,"R",4001,"R",0,"R",0,"R",0,"R",118,"R",56,"R",62,"R",36,"R",30,"R",6
101295,2,  1,"R",7208,"R",2737,"R",4471,"R",58,"R",22,"R",36,"R",25,"R",5,"R",20,"R",400,"R",125,"R",275,"R",122,"R",51,"R",71,"R",1,"R",1,"R",0,"R",6448,"R",2447,"R",4001,"R",0,"R",0,"R",0,"R",118,"R",56,"R",62,"R",36,"R",30,"R",6
101301,1,999,"R",2918,"R",1000,"R",1918,"R",7,"R",2,"R",5,"R",11,"R",8,"R",3,"R",1940,"R",578,"R",1362,"R",21,"R",11,"R",10,"R",13,"R",1,"R",12,"R",909,"R",395,"R",514,"R",12,"R",3,"R",9,"R",3,"R",1,"R",2,"R",2,"R",1,"R",1
101301,2,  1,"R",2918,"R",1000,"R",1918,"R",7,"R",2,"R",5,"R",11,"R",8,"R",3,"R",1940,"R",578,"R",1362,"R",21,"R",11,"R",10,"R",13,"R",1,"R",12,"R",909,"R",395,"R",514,"R",12,"R",3,"R",9,"R",3,"R",1,"R",2,"R",2,"R",1,"R",1
101365,1,999,"R",551,"R",177,"R",374,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",310,"R",48,"R",262,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",180,"R",111,"R",69,"R",14,"R",6,"R",8,"R",42,"R",9,"R",33,"Z",0,"Z",0,"Z",0
101365,2,  1,"R",551,"R",177,"R",374,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",310,"R",48,"R",262,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",180,"R",111,"R",69,"R",14,"R",6,"R",8,"R",42,"R",9,"R",33,"Z",0,"Z",0,"Z",0
101435,1,999,"R",1344,"R",662,"R",682,"R",6,"R",3,"R",3,"R",12,"R",6,"R",6,"R",256,"R",144,"R",112,"R",21,"R",10,"R",11,"R",2,"R",0,"R",2,"R",679,"R",364,"R",315,"R",27,"R",16,"R",11,"R",336,"R",114,"R",222,"R",5,"R",5,"R",0
101435,2,  1,"R",1344,"R",662,"R",682,"R",6,"R",3,"R",3,"R",12,"R",6,"R",6,"R",256,"R",144,"R",112,"R",21,"R",10,"R",11,"R",2,"R",0,"R",2,"R",679,"R",364,"R",315,"R",27,"R",16,"R",11,"R",336,"R",114,"R",222,"R",5,"R",5,"R",0
101453,1,999,"R",113,"R",101,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",11,"R",1,"R",5,"R",5,"Z",0,"R",1,"R",1,"Z",0,"R",84,"R",74,"R",10,"R",2,"R",2,"Z",0,"R",6,"R",5,"R",1,"R",3,"R",3,"Z",0
101453,2,  1,"R",82,"R",71,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",9,"R",1,"R",4,"R",4,"Z",0,"R",1,"R",1,"Z",0,"R",60,"R",50,"R",10,"R",1,"R",1,"Z",0,"R",5,"R",5,"Z",0,"R",1,"R",1,"Z",0
101453,4,  3,"R",31,"R",30,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",24,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",2,"Z",0
101462,1,999,"R",2025,"R",908,"R",1117,"R",18,"R",11,"R",7,"R",23,"R",13,"R",10,"R",1128,"R",397,"R",731,"R",45,"R",22,"R",23,"R",4,"R",1,"R",3,"R",741,"R",436,"R",305,"R",44,"R",19,"R",25,"R",18,"R",8,"R",10,"R",4,"R",1,"R",3
101462,2,  1,"R",2025,"R",908,"R",1117,"R",18,"R",11,"R",7,"R",23,"R",13,"R",10,"R",1128,"R",397,"R",731,"R",45,"R",22,"R",23,"R",4,"R",1,"R",3,"R",741,"R",436,"R",305,"R",44,"R",19,"R",25,"R",18,"R",8,"R",10,"R",4,"R",1,"R",3
101471,1,999,"R",861,"R",649,"R",212,"R",4,"R",2,"R",2,"R",1,"R",1,"R",0,"R",449,"R",394,"R",55,"R",16,"R",14,"R",2,"R",0,"R",0,"R",0,"R",391,"R",238,"R",153,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101471,2,  1,"R",861,"R",649,"R",212,"R",4,"R",2,"R",2,"R",1,"R",1,"R",0,"R",449,"R",394,"R",55,"R",16,"R",14,"R",2,"R",0,"R",0,"R",0,"R",391,"R",238,"R",153,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101480,1,999,"R",10895,"R",4530,"R",6365,"R",53,"R",29,"R",24,"R",57,"R",25,"R",32,"R",2874,"R",1103,"R",1771,"R",115,"R",45,"R",70,"R",7,"R",3,"R",4,"R",7090,"R",3003,"R",4087,"R",0,"R",0,"R",0,"R",441,"R",203,"R",238,"R",258,"R",119,"R",139
101480,2,  1,"R",9315,"R",3950,"R",5365,"R",41,"R",25,"R",16,"R",47,"R",20,"R",27,"R",2532,"R",997,"R",1535,"R",106,"R",42,"R",64,"R",6,"R",3,"R",3,"R",5983,"R",2583,"R",3400,"R",0,"R",0,"R",0,"R",387,"R",177,"R",210,"R",213,"R",103,"R",110
101480,4,  3,"R",1580,"R",580,"R",1000,"R",12,"R",4,"R",8,"R",10,"R",5,"R",5,"R",342,"R",106,"R",236,"R",9,"R",3,"R",6,"R",1,"R",0,"R",1,"R",1107,"R",420,"R",687,"R",0,"R",0,"R",0,"R",54,"R",26,"R",28,"R",45,"R",16,"R",29
101499,1,999,"R",1645,"R",774,"R",871,"R",62,"R",25,"R",37,"R",34,"R",11,"R",23,"R",458,"R",212,"R",246,"R",20,"R",11,"R",9,"R",1,"R",1,"R",0,"R",924,"R",388,"R",536,"R",20,"R",6,"R",14,"R",126,"R",120,"R",6,"R",0,"R",0,"R",0
101499,2,  1,"R",1645,"R",774,"R",871,"R",62,"R",25,"R",37,"R",34,"R",11,"R",23,"R",458,"R",212,"R",246,"R",20,"R",11,"R",9,"R",1,"R",1,"R",0,"R",924,"R",388,"R",536,"R",20,"R",6,"R",14,"R",126,"R",120,"R",6,"R",0,"R",0,"R",0
101505,1,999,"R",13666,"R",5374,"R",8292,"R",31,"R",12,"R",19,"R",214,"R",92,"R",122,"R",2906,"R",935,"R",1971,"R",374,"R",139,"R",235,"R",6,"R",0,"R",6,"R",9698,"R",4013,"R",5685,"R",328,"R",135,"R",193,"R",16,"R",8,"R",8,"R",93,"R",40,"R",53
101505,2,  1,"R",13666,"R",5374,"R",8292,"R",31,"R",12,"R",19,"R",214,"R",92,"R",122,"R",2906,"R",935,"R",1971,"R",374,"R",139,"R",235,"R",6,"R",0,"R",6,"R",9698,"R",4013,"R",5685,"R",328,"R",135,"R",193,"R",16,"R",8,"R",8,"R",93,"R",40,"R",53
101514,1,999,"R",16582,"R",7309,"R",9273,"R",405,"R",179,"R",226,"R",305,"R",113,"R",192,"R",3199,"R",1218,"R",1981,"R",586,"R",259,"R",327,"R",7,"R",1,"R",6,"R",11196,"R",5140,"R",6056,"R",202,"R",82,"R",120,"R",609,"R",290,"R",319,"R",73,"R",27,"R",46
101514,2,  1,"R",16582,"R",7309,"R",9273,"R",405,"R",179,"R",226,"R",305,"R",113,"R",192,"R",3199,"R",1218,"R",1981,"R",586,"R",259,"R",327,"R",7,"R",1,"R",6,"R",11196,"R",5140,"R",6056,"R",202,"R",82,"R",120,"R",609,"R",290,"R",319,"R",73,"R",27,"R",46
101541,1,999,"R",394,"R",21,"R",373,"R",2,"R",1,"R",1,"R",5,"R",1,"R",4,"R",68,"R",2,"R",66,"R",5,"Z",0,"R",5,"R",0,"Z",0,"R",0,"R",275,"R",17,"R",258,"R",4,"Z",0,"R",4,"R",33,"Z",0,"R",33,"R",2,"Z",0,"R",2
101541,2,  1,"R",394,"R",21,"R",373,"R",2,"R",1,"R",1,"R",5,"R",1,"R",4,"R",68,"R",2,"R",66,"R",5,"Z",0,"R",5,"R",0,"Z",0,"R",0,"R",275,"R",17,"R",258,"R",4,"Z",0,"R",4,"R",33,"Z",0,"R",33,"R",2,"Z",0,"R",2
101569,1,999,"R",5100,"R",2025,"R",3075,"R",6,"R",2,"R",4,"R",22,"R",9,"R",13,"R",3853,"R",1372,"R",2481,"R",45,"R",20,"R",25,"R",8,"R",4,"R",4,"R",675,"R",403,"R",272,"R",29,"R",13,"R",16,"R",455,"R",199,"R",256,"R",7,"R",3,"R",4
101569,2,  1,"R",5100,"R",2025,"R",3075,"R",6,"R",2,"R",4,"R",22,"R",9,"R",13,"R",3853,"R",1372,"R",2481,"R",45,"R",20,"R",25,"R",8,"R",4,"R",4,"R",675,"R",403,"R",272,"R",29,"R",13,"R",16,"R",455,"R",199,"R",256,"R",7,"R",3,"R",4
