UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
100654,1,999,"R",6157,"R",2646,"R",3511,"R",14,"R",3,"R",11,"R",21,"R",10,"R",11,"R",5503,"R",2388,"R",3115,"R",36,"R",9,"R",27,"R",9,"R",6,"R",3,"R",337,"R",136,"R",201,"R",0,"R",0,"R",0,"R",161,"R",51,"R",110,"R",76,"R",43,"R",33
100654,2,  1,"R",4865,"R",2258,"R",2607,"R",11,"R",2,"R",9,"R",10,"R",4,"R",6,"R",4464,"R",2072,"R",2392,"R",26,"R",8,"R",18,"R",8,"R",6,"R",2,"R",172,"R",98,"R",74,"R",0,"R",0,"R",0,"R",139,"R",48,"R",91,"R",35,"R",20,"R",15
100654,4,  3,"R",1292,"R",388,"R",904,"R",3,"R",1,"R",2,"R",11,"R",6,"R",5,"R",1039,"R",316,"R",723,"R",10,"R",1,"R",9,"R",1,"R",0,"R",1,"R",165,"R",38,"R",127,"R",0,"R",0,"R",0,"R",22,"R",3,"R",19,"R",41,"R",23,"R",18
100663,1,999,"R",21554,"R",8383,"R",13171,"R",53,"R",22,"R",31,"R",1096,"R",469,"R",627,"R",4668,"R",1417,"R",3251,"R",666,"R",251,"R",415,"R",15,"R",5,"R",10,"R",13369,"R",5410,"R",7959,"R",695,"R",259,"R",436,"R",239,"R",108,"R",131,"R",753,"R",442,"R",311
100663,2,  1,"R",13440,"R",5552,"R",7888,"R",27,"R",11,"R",16,"R",725,"R",326,"R",399,"R",3484,"R",1108,"R",2376,"R",429,"R",172,"R",257,"R",10,"R",4,"R",6,"R",7868,"R",3512,"R",4356,"R",497,"R",188,"R",309,"R",139,"R",66,"R",73,"R",261,"R",165,"R",96
100663,4,  3,"R",8114,"R",2831,"R",5283,"R",26,"R",11,"R",15,"R",371,"R",143,"R",228,"R",1184,"R",309,"R",875,"R",237,"R",79,"R",158,"R",5,"R",1,"R",4,"R",5501,"R",1898,"R",3603,"R",198,"R",71,"R",127,"R",100,"R",42,"R",58,"R",492,"R",277,"R",215
100690,1,999,"R",830,"R",337,"R",493,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",252,"R",77,"R",175,"R",8,"R",5,"R",3,"R",1,"Z",0,"R",1,"R",203,"R",125,"R",78,"Z",0,"Z",0,"Z",0,"R",364,"R",129,"R",235,"Z",0,"Z",0,"Z",0
100690,2,  1,"R",415,"R",177,"R",238,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",116,"R",43,"R",73,"R",6,"R",4,"R",2,"R",1,"Z",0,"R",1,"R",74,"R",44,"R",30,"Z",0,"Z",0,"Z",0,"R",218,"R",86,"R",132,"Z",0,"Z",0,"Z",0
100690,4,  3,"R",415,"R",160,"R",255,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",136,"R",34,"R",102,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",129,"R",81,"R",48,"Z",0,"Z",0,"Z",0,"R",146,"R",43,"R",103,"Z",0,"Z",0,"Z",0
100706,1,999,"R",9206,"R",5194,"R",4012,"R",111,"R",64,"R",47,"R",362,"R",189,"R",173,"R",1066,"R",456,"R",610,"R",329,"R",172,"R",157,"Z",0,"Z",0,"Z",0,"R",6229,"R",3647,"R",2582,"R",153,"R",72,"R",81,"R",396,"R",213,"R",183,"R",560,"R",381,"R",179
100706,2,  1,"R",6994,"R",3983,"R",3011,"R",86,"R",53,"R",33,"R",295,"R",152,"R",143,"R",862,"R",378,"R",484,"R",278,"R",146,"R",132,"Z",0,"Z",0,"Z",0,"R",4777,"R",2854,"R",1923,"R",136,"R",65,"R",71,"R",309,"R",170,"R",139,"R",251,"R",165,"R",86
100706,4,  3,"R",2212,"R",1211,"R",1001,"R",25,"R",11,"R",14,"R",67,"R",37,"R",30,"R",204,"R",78,"R",126,"R",51,"R",26,"R",25,"Z",0,"Z",0,"Z",0,"R",1452,"R",793,"R",659,"R",17,"R",7,"R",10,"R",87,"R",43,"R",44,"R",309,"R",216,"R",93
100724,1,999,"R",6101,"R",2321,"R",3780,"R",7,"R",3,"R",4,"R",30,"R",14,"R",16,"R",5522,"R",2076,"R",3446,"R",73,"R",37,"R",36,"R",3,"R",0,"R",3,"R",218,"R",82,"R",136,"R",71,"R",20,"R",51,"R",61,"R",25,"R",36,"R",116,"R",64,"R",52
100724,2,  1,"R",5373,"R",2105,"R",3268,"R",5,"R",3,"R",2,"R",17,"R",7,"R",10,"R",4974,"R",1924,"R",3050,"R",66,"R",34,"R",32,"R",3,"R",0,"R",3,"R",89,"R",39,"R",50,"R",62,"R",18,"R",44,"R",55,"R",23,"R",32,"R",102,"R",57,"R",45
100724,4,  3,"R",728,"R",216,"R",512,"R",2,"R",0,"R",2,"R",13,"R",7,"R",6,"R",548,"R",152,"R",396,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",129,"R",43,"R",86,"R",9,"R",2,"R",7,"R",6,"R",2,"R",4,"R",14,"R",7,"R",7
100751,1,999,"R",41507,"R",18526,"R",22981,"R",166,"R",83,"R",83,"R",527,"R",236,"R",291,"R",4894,"R",1677,"R",3217,"R",1587,"R",672,"R",915,"R",44,"R",17,"R",27,"R",31177,"R",14155,"R",17022,"R",1040,"R",418,"R",622,"R",180,"R",83,"R",97,"R",1892,"R",1185,"R",707
100751,2,  1,"R",35199,"R",15946,"R",19253,"R",132,"R",69,"R",63,"R",425,"R",199,"R",226,"R",4088,"R",1487,"R",2601,"R",1377,"R",579,"R",798,"R",33,"R",12,"R",21,"R",26805,"R",12346,"R",14459,"R",931,"R",379,"R",552,"R",114,"R",60,"R",54,"R",1294,"R",815,"R",479
100751,4,  3,"R",6308,"R",2580,"R",3728,"R",34,"R",14,"R",20,"R",102,"R",37,"R",65,"R",806,"R",190,"R",616,"R",210,"R",93,"R",117,"R",11,"R",5,"R",6,"R",4372,"R",1809,"R",2563,"R",109,"R",39,"R",70,"R",66,"R",23,"R",43,"R",598,"R",370,"R",228
100760,1,999,"R",2379,"R",1027,"R",1352,"R",11,"R",6,"R",5,"R",7,"R",3,"R",4,"R",603,"R",204,"R",399,"R",29,"R",16,"R",13,"R",1,"R",0,"R",1,"R",1703,"R",784,"R",919,"R",12,"R",7,"R",5,"R",10,"R",4,"R",6,"R",3,"R",3,"R",0
100760,2,  1,"R",2379,"R",1027,"R",1352,"R",11,"R",6,"R",5,"R",7,"R",3,"R",4,"R",603,"R",204,"R",399,"R",29,"R",16,"R",13,"R",1,"R",0,"R",1,"R",1703,"R",784,"R",919,"R",12,"R",7,"R",5,"R",10,"R",4,"R",6,"R",3,"R",3,"R",0
100812,1,999,"R",4124,"R",1478,"R",2646,"R",57,"R",20,"R",37,"R",33,"R",6,"R",27,"R",562,"R",184,"R",378,"R",83,"R",37,"R",46,"R",3,"R",0,"R",3,"R",3171,"R",1151,"R",2020,"R",72,"R",21,"R",51,"R",135,"R",56,"R",79,"R",8,"R",3,"R",5
100812,2,  1,"R",4124,"R",1478,"R",2646,"R",57,"R",20,"R",37,"R",33,"R",6,"R",27,"R",562,"R",184,"R",378,"R",83,"R",37,"R",46,"R",3,"R",0,"R",3,"R",3171,"R",1151,"R",2020,"R",72,"R",21,"R",51,"R",135,"R",56,"R",79,"R",8,"R",3,"R",5
100830,1,999,"R",5996,"R",2158,"R",3838,"R",27,"R",12,"R",15,"R",132,"R",45,"R",87,"R",1937,"R",524,"R",1413,"R",43,"R",14,"R",29,"R",9,"R",3,"R",6,"R",3080,"R",1245,"R",1835,"R",165,"R",64,"R",101,"R",349,"R",116,"R",233,"R",254,"R",135,"R",119
100830,2,  1,"R",5072,"R",1847,"R",3225,"R",22,"R",10,"R",12,"R",125,"R",43,"R",82,"R",1744,"R",481,"R",1263,"R",37,"R",12,"R",25,"R",9,"R",3,"R",6,"R",2748,"R",1110,"R",1638,"R",156,"R",62,"R",94,"R",63,"R",33,"R",30,"R",168,"R",93,"R",75
100830,4,  3,"R",924,"R",311,"R",613,"R",5,"R",2,"R",3,"R",7,"R",2,"R",5,"R",193,"R",43,"R",150,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",332,"R",135,"R",197,"R",9,"R",2,"R",7,"R",286,"R",83,"R",203,"R",86,"R",42,"R",44
100858,1,999,"R",29237,"R",14893,"R",14344,"R",170,"R",70,"R",100,"R",714,"R",371,"R",343,"R",2134,"R",990,"R",1144,"R",897,"R",423,"R",474,"R",7,"R",6,"R",1,"R",22898,"R",11507,"R",11391,"R",239,"R",99,"R",140,"R",219,"R",126,"R",93,"R",1959,"R",1301,"R",658
100858,2,  1,"R",22953,"R",11871,"R",11082,"R",139,"R",56,"R",83,"R",567,"R",316,"R",251,"R",1604,"R",802,"R",802,"R",733,"R",344,"R",389,"R",3,"R",3,"R",0,"R",18824,"R",9685,"R",9139,"R",156,"R",66,"R",90,"R",191,"R",107,"R",84,"R",736,"R",492,"R",244
100858,4,  3,"R",6284,"R",3022,"R",3262,"R",31,"R",14,"R",17,"R",147,"R",55,"R",92,"R",530,"R",188,"R",342,"R",164,"R",79,"R",85,"R",4,"R",3,"R",1,"R",4074,"R",1822,"R",2252,"R",83,"R",33,"R",50,"R",28,"R",19,"R",9,"R",1223,"R",809,"R",414
100937,1,999,"R",1382,"R",696,"R",686,"R",13,"R",6,"R",7,"R",74,"R",30,"R",44,"R",156,"R",87,"R",69,"R",31,"R",15,"R",16,"Z",0,"Z",0,"Z",0,"R",1090,"R",551,"R",539,"R",12,"R",4,"R",8,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0
100937,2,  1,"R",1382,"R",696,"R",686,"R",13,"R",6,"R",7,"R",74,"R",30,"R",44,"R",156,"R",87,"R",69,"R",31,"R",15,"R",16,"Z",0,"Z",0,"Z",0,"R",1090,"R",551,"R",539,"R",12,"R",4,"R",8,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0
101028,1,999,"R",2361,"R",928,"R",1433,"R",9,"R",3,"R",6,"R",25,"R",12,"R",13,"R",986,"R",358,"R",628,"R",119,"R",50,"R",69,"R",11,"R",5,"R",6,"R",1142,"R",466,"R",676,"R",44,"R",19,"R",25,"R",25,"R",15,"R",10,"R",0,"R",0,"R",0
101028,2,  1,"R",2361,"R",928,"R",1433,"R",9,"R",3,"R",6,"R",25,"R",12,"R",13,"R",986,"R",358,"R",628,"R",119,"R",50,"R",69,"R",11,"R",5,"R",6,"R",1142,"R",466,"R",676,"R",44,"R",19,"R",25,"R",25,"R",15,"R",10,"R",0,"R",0,"R",0
101073,1,999,"R",538,"R",302,"R",236,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",499,"R",277,"R",222,"R",9,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",7,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",8,"R",6
101073,2,  1,"R",538,"R",302,"R",236,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",499,"R",277,"R",222,"R",9,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",7,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",8,"R",6
101116,1,999,"R",995,"R",246,"R",749,"R",8,"R",0,"R",8,"R",14,"R",6,"R",8,"R",641,"R",162,"R",479,"R",19,"R",3,"R",16,"R",6,"R",0,"R",6,"R",289,"R",68,"R",221,"R",0,"R",0,"R",0,"R",18,"R",7,"R",11,"R",0,"R",0,"R",0
101116,2,  1,"R",777,"R",197,"R",580,"R",6,"R",0,"R",6,"R",11,"R",6,"R",5,"R",493,"R",122,"R",371,"R",17,"R",3,"R",14,"R",6,"R",0,"R",6,"R",230,"R",59,"R",171,"R",0,"R",0,"R",0,"R",14,"R",7,"R",7,"R",0,"R",0,"R",0
101116,4,  3,"R",218,"R",49,"R",169,"R",2,"R",0,"R",2,"R",3,"R",0,"R",3,"R",148,"R",40,"R",108,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",59,"R",9,"R",50,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0
101143,1,999,"R",2645,"R",1407,"R",1238,"R",20,"R",8,"R",12,"R",52,"R",34,"R",18,"R",594,"R",307,"R",287,"R",142,"R",71,"R",71,"R",10,"R",4,"R",6,"R",1737,"R",938,"R",799,"R",77,"R",37,"R",40,"R",11,"R",6,"R",5,"R",2,"R",2,"R",0
101143,2,  1,"R",2645,"R",1407,"R",1238,"R",20,"R",8,"R",12,"R",52,"R",34,"R",18,"R",594,"R",307,"R",287,"R",142,"R",71,"R",71,"R",10,"R",4,"R",6,"R",1737,"R",938,"R",799,"R",77,"R",37,"R",40,"R",11,"R",6,"R",5,"R",2,"R",2,"R",0
101161,1,999,"R",6859,"R",2589,"R",4270,"R",119,"R",44,"R",75,"R",75,"R",26,"R",49,"R",1411,"R",447,"R",964,"R",204,"R",71,"R",133,"R",10,"R",3,"R",7,"R",4912,"R",1948,"R",2964,"R",106,"R",39,"R",67,"R",13,"R",6,"R",7,"R",9,"R",5,"R",4
101161,2,  1,"R",6859,"R",2589,"R",4270,"R",119,"R",44,"R",75,"R",75,"R",26,"R",49,"R",1411,"R",447,"R",964,"R",204,"R",71,"R",133,"R",10,"R",3,"R",7,"R",4912,"R",1948,"R",2964,"R",106,"R",39,"R",67,"R",13,"R",6,"R",7,"R",9,"R",5,"R",4
101189,1,999,"R",4316,"R",1651,"R",2665,"R",47,"R",19,"R",28,"R",25,"R",13,"R",12,"R",2106,"R",554,"R",1552,"R",87,"R",46,"R",41,"R",8,"R",5,"R",3,"R",1825,"R",900,"R",925,"R",71,"R",28,"R",43,"R",82,"R",35,"R",47,"R",65,"R",51,"R",14
101189,2,  1,"R",3384,"R",1277,"R",2107,"R",24,"R",11,"R",13,"R",17,"R",10,"R",7,"R",1697,"R",462,"R",1235,"R",71,"R",38,"R",33,"R",7,"R",4,"R",3,"R",1396,"R",655,"R",741,"R",59,"R",26,"R",33,"R",58,"R",28,"R",30,"R",55,"R",43,"R",12
101189,4,  3,"R",932,"R",374,"R",558,"R",23,"R",8,"R",15,"R",8,"R",3,"R",5,"R",409,"R",92,"R",317,"R",16,"R",8,"R",8,"R",1,"R",1,"R",0,"R",429,"R",245,"R",184,"R",12,"R",2,"R",10,"R",24,"R",7,"R",17,"R",10,"R",8,"R",2
101240,1,999,"R",7089,"R",2822,"R",4267,"R",77,"R",31,"R",46,"R",39,"R",17,"R",22,"R",1386,"R",522,"R",864,"R",211,"R",85,"R",126,"R",9,"R",1,"R",8,"R",4957,"R",1983,"R",2974,"R",172,"R",59,"R",113,"R",62,"R",30,"R",32,"R",176,"R",94,"R",82
101240,2,  1,"R",7089,"R",2822,"R",4267,"R",77,"R",31,"R",46,"R",39,"R",17,"R",22,"R",1386,"R",522,"R",864,"R",211,"R",85,"R",126,"R",9,"R",1,"R",8,"R",4957,"R",1983,"R",2974,"R",172,"R",59,"R",113,"R",62,"R",30,"R",32,"R",176,"R",94,"R",82
101277,1,999,"R",132,"R",0,"R",132,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",117,"R",0,"R",117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101277,2,  1,"R",132,"R",0,"R",132,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",117,"R",0,"R",117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101286,1,999,"R",6460,"R",2353,"R",4107,"R",30,"R",10,"R",20,"R",53,"R",20,"R",33,"R",1824,"R",536,"R",1288,"R",150,"R",57,"R",93,"R",8,"R",1,"R",7,"R",4290,"R",1699,"R",2591,"R",91,"R",26,"R",65,"R",14,"R",4,"R",10,"Z",0,"Z",0,"Z",0
101286,2,  1,"R",6460,"R",2353,"R",4107,"R",30,"R",10,"R",20,"R",53,"R",20,"R",33,"R",1824,"R",536,"R",1288,"R",150,"R",57,"R",93,"R",8,"R",1,"R",7,"R",4290,"R",1699,"R",2591,"R",91,"R",26,"R",65,"R",14,"R",4,"R",10,"Z",0,"Z",0,"Z",0
101295,1,999,"R",7132,"R",2693,"R",4439,"R",65,"R",22,"R",43,"R",52,"R",16,"R",36,"R",413,"R",151,"R",262,"R",253,"R",105,"R",148,"R",1,"R",1,"R",0,"R",6142,"R",2318,"R",3824,"R",0,"R",0,"R",0,"R",159,"R",53,"R",106,"R",47,"R",27,"R",20
101295,2,  1,"R",7132,"R",2693,"R",4439,"R",65,"R",22,"R",43,"R",52,"R",16,"R",36,"R",413,"R",151,"R",262,"R",253,"R",105,"R",148,"R",1,"R",1,"R",0,"R",6142,"R",2318,"R",3824,"R",0,"R",0,"R",0,"R",159,"R",53,"R",106,"R",47,"R",27,"R",20
101301,1,999,"R",2671,"R",922,"R",1749,"R",5,"R",4,"R",1,"R",10,"R",9,"R",1,"R",1752,"R",537,"R",1215,"R",16,"R",7,"R",9,"R",0,"R",0,"R",0,"R",807,"R",330,"R",477,"R",10,"R",2,"R",8,"R",60,"R",22,"R",38,"R",11,"R",11,"R",0
101301,2,  1,"R",2671,"R",922,"R",1749,"R",5,"R",4,"R",1,"R",10,"R",9,"R",1,"R",1752,"R",537,"R",1215,"R",16,"R",7,"R",9,"R",0,"R",0,"R",0,"R",807,"R",330,"R",477,"R",10,"R",2,"R",8,"R",60,"R",22,"R",38,"R",11,"R",11,"R",0
101365,1,999,"R",690,"R",295,"R",395,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",373,"R",78,"R",295,"R",17,"R",8,"R",9,"R",2,"R",2,"Z",0,"R",266,"R",191,"R",75,"R",4,"R",2,"R",2,"R",26,"R",14,"R",12,"Z",0,"Z",0,"Z",0
101365,2,  1,"R",675,"R",287,"R",388,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",363,"R",73,"R",290,"R",17,"R",8,"R",9,"R",2,"R",2,"Z",0,"R",261,"R",188,"R",73,"R",4,"R",2,"R",2,"R",26,"R",14,"R",12,"Z",0,"Z",0,"Z",0
101365,4,  3,"R",15,"R",8,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
101435,1,999,"R",1311,"R",645,"R",666,"R",16,"R",6,"R",10,"R",11,"R",3,"R",8,"R",286,"R",122,"R",164,"R",46,"R",23,"R",23,"R",1,"R",1,"R",0,"R",814,"R",425,"R",389,"R",41,"R",21,"R",20,"R",94,"R",42,"R",52,"R",2,"R",2,"R",0
101435,2,  1,"R",1311,"R",645,"R",666,"R",16,"R",6,"R",10,"R",11,"R",3,"R",8,"R",286,"R",122,"R",164,"R",46,"R",23,"R",23,"R",1,"R",1,"R",0,"R",814,"R",425,"R",389,"R",41,"R",21,"R",20,"R",94,"R",42,"R",52,"R",2,"R",2,"R",0
101453,1,999,"R",100,"R",95,"R",5,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",12,"R",11,"R",1,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",74,"R",72,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",3,"R",3,"Z",0
101453,2,  1,"R",60,"R",57,"R",3,"R",2,"R",2,"R",0,"Z",0,"Z",0,"Z",0,"R",11,"R",10,"R",1,"R",1,"R",1,"R",0,"Z",0,"Z",0,"Z",0,"R",44,"R",42,"R",2,"R",1,"R",1,"Z",0,"R",0,"R",0,"Z",0,"R",1,"R",1,"Z",0
101453,4,  3,"R",40,"R",38,"R",2,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",30,"R",30,"R",0,"R",1,"R",1,"Z",0,"R",2,"R",2,"Z",0,"R",2,"R",2,"Z",0
101462,1,999,"R",1459,"R",652,"R",807,"R",15,"R",8,"R",7,"R",15,"R",7,"R",8,"R",791,"R",282,"R",509,"R",39,"R",14,"R",25,"R",0,"R",0,"R",0,"R",509,"R",307,"R",202,"R",51,"R",21,"R",30,"R",28,"R",8,"R",20,"R",11,"R",5,"R",6
101462,2,  1,"R",1459,"R",652,"R",807,"R",15,"R",8,"R",7,"R",15,"R",7,"R",8,"R",791,"R",282,"R",509,"R",39,"R",14,"R",25,"R",0,"R",0,"R",0,"R",509,"R",307,"R",202,"R",51,"R",21,"R",30,"R",28,"R",8,"R",20,"R",11,"R",5,"R",6
101471,1,999,"R",759,"R",602,"R",157,"R",3,"R",2,"R",1,"R",4,"R",2,"R",2,"R",424,"R",380,"R",44,"R",13,"R",11,"R",2,"R",0,"R",0,"R",0,"R",315,"R",207,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101471,2,  1,"R",759,"R",602,"R",157,"R",3,"R",2,"R",1,"R",4,"R",2,"R",2,"R",424,"R",380,"R",44,"R",13,"R",11,"R",2,"R",0,"R",0,"R",0,"R",315,"R",207,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101480,1,999,"R",9886,"R",4146,"R",5740,"R",72,"R",22,"R",50,"R",63,"R",23,"R",40,"R",2188,"R",872,"R",1316,"R",95,"R",45,"R",50,"R",8,"R",4,"R",4,"R",6879,"R",2918,"R",3961,"R",0,"R",0,"R",0,"R",314,"R",134,"R",180,"R",267,"R",128,"R",139
101480,2,  1,"R",8628,"R",3678,"R",4950,"R",60,"R",19,"R",41,"R",57,"R",20,"R",37,"R",1874,"R",763,"R",1111,"R",88,"R",44,"R",44,"R",6,"R",4,"R",2,"R",6053,"R",2605,"R",3448,"R",0,"R",0,"R",0,"R",279,"R",120,"R",159,"R",211,"R",103,"R",108
101480,4,  3,"R",1258,"R",468,"R",790,"R",12,"R",3,"R",9,"R",6,"R",3,"R",3,"R",314,"R",109,"R",205,"R",7,"R",1,"R",6,"R",2,"R",0,"R",2,"R",826,"R",313,"R",513,"R",0,"R",0,"R",0,"R",35,"R",14,"R",21,"R",56,"R",25,"R",31
101499,1,999,"R",1628,"R",770,"R",858,"R",35,"R",17,"R",18,"R",32,"R",6,"R",26,"R",517,"R",237,"R",280,"R",16,"R",9,"R",7,"R",0,"R",0,"R",0,"R",876,"R",369,"R",507,"R",25,"R",8,"R",17,"R",127,"R",124,"R",3,"R",0,"R",0,"R",0
101499,2,  1,"R",1628,"R",770,"R",858,"R",35,"R",17,"R",18,"R",32,"R",6,"R",26,"R",517,"R",237,"R",280,"R",16,"R",9,"R",7,"R",0,"R",0,"R",0,"R",876,"R",369,"R",507,"R",25,"R",8,"R",17,"R",127,"R",124,"R",3,"R",0,"R",0,"R",0
101505,1,999,"R",13591,"R",5358,"R",8233,"R",35,"R",15,"R",20,"R",245,"R",114,"R",131,"R",2849,"R",912,"R",1937,"R",452,"R",173,"R",279,"R",16,"R",7,"R",9,"R",9384,"R",3894,"R",5490,"R",372,"R",136,"R",236,"R",28,"R",11,"R",17,"R",210,"R",96,"R",114
101505,2,  1,"R",13591,"R",5358,"R",8233,"R",35,"R",15,"R",20,"R",245,"R",114,"R",131,"R",2849,"R",912,"R",1937,"R",452,"R",173,"R",279,"R",16,"R",7,"R",9,"R",9384,"R",3894,"R",5490,"R",372,"R",136,"R",236,"R",28,"R",11,"R",17,"R",210,"R",96,"R",114
101514,1,999,"R",15575,"R",7206,"R",8369,"R",230,"R",103,"R",127,"R",466,"R",207,"R",259,"R",2723,"R",1147,"R",1576,"R",646,"R",273,"R",373,"R",8,"R",3,"R",5,"R",10598,"R",5038,"R",5560,"R",600,"R",279,"R",321,"R",189,"R",99,"R",90,"R",115,"R",57,"R",58
101514,2,  1,"R",15575,"R",7206,"R",8369,"R",230,"R",103,"R",127,"R",466,"R",207,"R",259,"R",2723,"R",1147,"R",1576,"R",646,"R",273,"R",373,"R",8,"R",3,"R",5,"R",10598,"R",5038,"R",5560,"R",600,"R",279,"R",321,"R",189,"R",99,"R",90,"R",115,"R",57,"R",58
101541,1,999,"R",474,"R",13,"R",461,"R",5,"R",1,"R",4,"R",2,"R",1,"R",1,"R",61,"R",2,"R",59,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",322,"R",8,"R",314,"R",0,"R",0,"R",0,"R",75,"R",1,"R",74,"R",6,"R",0,"R",6
101541,2,  1,"R",474,"R",13,"R",461,"R",5,"R",1,"R",4,"R",2,"R",1,"R",1,"R",61,"R",2,"R",59,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",322,"R",8,"R",314,"R",0,"R",0,"R",0,"R",75,"R",1,"R",74,"R",6,"R",0,"R",6
101569,1,999,"R",4814,"R",1987,"R",2827,"R",15,"R",7,"R",8,"R",30,"R",9,"R",21,"R",3886,"R",1463,"R",2423,"R",56,"R",25,"R",31,"R",7,"R",2,"R",5,"R",737,"R",448,"R",289,"R",28,"R",15,"R",13,"R",43,"R",12,"R",31,"R",12,"R",6,"R",6
101569,2,  1,"R",4814,"R",1987,"R",2827,"R",15,"R",7,"R",8,"R",30,"R",9,"R",21,"R",3886,"R",1463,"R",2423,"R",56,"R",25,"R",31,"R",7,"R",2,"R",5,"R",737,"R",448,"R",289,"R",28,"R",15,"R",13,"R",43,"R",12,"R",31,"R",12,"R",6,"R",6
101587,1,999,"R",5445,"R",1568,"R",3877,"R",36,"R",7,"R",29,"R",12,"R",4,"R",8,"R",2179,"R",575,"R",1604,"R",71,"R",25,"R",46,"R",4,"R",3,"R",1,"R",2656,"R",768,"R",1888,"R",80,"R",29,"R",51,"R",214,"R",59,"R",155,"R",193,"R",98,"R",95
101587,2,  1,"R",2273,"R",1013,"R",1260,"R",5,"R",2,"R",3,"R",6,"R",4,"R",2,"R",944,"R",390,"R",554,"R",51,"R",23,"R",28,"R",3,"R",2,"R",1,"R",997,"R",457,"R",540,"R",40,"R",21,"R",19,"R",89,"R",34,"R",55,"R",138,"R",80,"R",58
101587,4,  3,"R",3172,"R",555,"R",2617,"R",31,"R",5,"R",26,"R",6,"R",0,"R",6,"R",1235,"R",185,"R",1050,"R",20,"R",2,"R",18,"R",1,"R",1,"R",0,"R",1659,"R",311,"R",1348,"R",40,"R",8,"R",32,"R",125,"R",25,"R",100,"R",55,"R",18,"R",37
