UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
149222,1,999,"R",19844,"R",10929,"R",8915,"R",61,"R",35,"R",26,"R",403,"R",250,"R",153,"R",3399,"R",1517,"R",1882,"R",1299,"R",733,"R",566,"R",25,"R",13,"R",12,"R",12279,"R",6837,"R",5442,"R",492,"R",247,"R",245,"R",31,"R",20,"R",11,"R",1855,"R",1277,"R",578
149222,2,  1,"R",14779,"R",8305,"R",6474,"R",41,"R",24,"R",17,"R",273,"R",182,"R",91,"R",2947,"R",1352,"R",1595,"R",1115,"R",637,"R",478,"R",19,"R",12,"R",7,"R",9294,"R",5346,"R",3948,"R",401,"R",201,"R",200,"R",18,"R",12,"R",6,"R",671,"R",539,"R",132
149222,4,  3,"R",5065,"R",2624,"R",2441,"R",20,"R",11,"R",9,"R",130,"R",68,"R",62,"R",452,"R",165,"R",287,"R",184,"R",96,"R",88,"R",6,"R",1,"R",5,"R",2985,"R",1491,"R",1494,"R",91,"R",46,"R",45,"R",13,"R",8,"R",5,"R",1184,"R",738,"R",446
149231,1,999,"R",15879,"R",7237,"R",8642,"R",28,"R",18,"R",10,"R",275,"R",132,"R",143,"R",2039,"R",717,"R",1322,"R",529,"R",240,"R",289,"R",20,"R",7,"R",13,"R",11751,"R",5506,"R",6245,"R",421,"R",178,"R",243,"R",363,"R",175,"R",188,"R",453,"R",264,"R",189
149231,2,  1,"R",12506,"R",5925,"R",6581,"R",26,"R",17,"R",9,"R",199,"R",104,"R",95,"R",1800,"R",627,"R",1173,"R",455,"R",208,"R",247,"R",17,"R",7,"R",10,"R",9303,"R",4618,"R",4685,"R",365,"R",154,"R",211,"R",204,"R",107,"R",97,"R",137,"R",83,"R",54
149231,4,  3,"R",3373,"R",1312,"R",2061,"R",2,"R",1,"R",1,"R",76,"R",28,"R",48,"R",239,"R",90,"R",149,"R",74,"R",32,"R",42,"R",3,"R",0,"R",3,"R",2448,"R",888,"R",1560,"R",56,"R",24,"R",32,"R",159,"R",68,"R",91,"R",316,"R",181,"R",135
149310,1,999,"R",341,"R",221,"R",120,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",73,"R",21,"R",52,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",263,"R",197,"R",66
149310,2,  1,"R",341,"R",221,"R",120,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",73,"R",21,"R",52,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",263,"R",197,"R",66
149329,1,999,"R",86,"R",86,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",86,"R",86,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
149329,2,  1,"R",72,"R",72,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",72,"R",72,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
149329,4,  3,"R",14,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
149365,1,999,"R",11317,"R",4170,"R",7147,"R",44,"R",13,"R",31,"R",100,"R",46,"R",54,"R",6841,"R",2219,"R",4622,"R",1756,"R",756,"R",1000,"R",0,"R",0,"R",0,"R",2282,"R",1024,"R",1258,"R",162,"R",58,"R",104,"R",132,"R",54,"R",78,"R",0,"R",0,"R",0
149365,2,  1,"R",11317,"R",4170,"R",7147,"R",44,"R",13,"R",31,"R",100,"R",46,"R",54,"R",6841,"R",2219,"R",4622,"R",1756,"R",756,"R",1000,"R",0,"R",0,"R",0,"R",2282,"R",1024,"R",1258,"R",162,"R",58,"R",104,"R",132,"R",54,"R",78,"R",0,"R",0,"R",0
149499,1,999,"R",28,"R",0,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28,"R",0,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
149499,2,  1,"R",28,"R",0,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28,"R",0,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
149505,1,999,"R",1681,"R",559,"R",1122,"R",9,"R",4,"R",5,"R",28,"R",8,"R",20,"R",170,"R",43,"R",127,"R",178,"R",53,"R",125,"R",2,"R",2,"R",0,"R",1170,"R",403,"R",767,"R",24,"R",7,"R",17,"R",55,"R",15,"R",40,"R",45,"R",24,"R",21
149505,2,  1,"R",1623,"R",548,"R",1075,"R",9,"R",4,"R",5,"R",27,"R",7,"R",20,"R",159,"R",43,"R",116,"R",172,"R",52,"R",120,"R",2,"R",2,"R",0,"R",1140,"R",395,"R",745,"R",24,"R",7,"R",17,"R",46,"R",14,"R",32,"R",44,"R",24,"R",20
149505,4,  3,"R",58,"R",11,"R",47,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",11,"Z",0,"R",11,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",30,"R",8,"R",22,"Z",0,"Z",0,"Z",0,"R",9,"R",1,"R",8,"R",1,"Z",0,"R",1
149514,1,999,"R",2885,"R",1775,"R",1110,"R",9,"R",4,"R",5,"R",189,"R",141,"R",48,"R",265,"R",133,"R",132,"R",123,"R",77,"R",46,"R",3,"R",1,"R",2,"R",1643,"R",1011,"R",632,"R",33,"R",21,"R",12,"R",450,"R",275,"R",175,"R",170,"R",112,"R",58
149514,2,  1,"R",1143,"R",565,"R",578,"R",2,"R",1,"R",1,"R",33,"R",18,"R",15,"R",157,"R",80,"R",77,"R",87,"R",49,"R",38,"R",1,"R",0,"R",1,"R",671,"R",328,"R",343,"R",25,"R",17,"R",8,"R",144,"R",68,"R",76,"R",23,"R",4,"R",19
149514,4,  3,"R",1742,"R",1210,"R",532,"R",7,"R",3,"R",4,"R",156,"R",123,"R",33,"R",108,"R",53,"R",55,"R",36,"R",28,"R",8,"R",2,"R",1,"R",1,"R",972,"R",683,"R",289,"R",8,"R",4,"R",4,"R",306,"R",207,"R",99,"R",147,"R",108,"R",39
149532,1,999,"R",20004,"R",9302,"R",10702,"R",38,"R",19,"R",19,"R",532,"R",241,"R",291,"R",3273,"R",1230,"R",2043,"R",7100,"R",2986,"R",4114,"R",45,"R",20,"R",25,"R",6857,"R",3540,"R",3317,"R",178,"R",75,"R",103,"R",1979,"R",1190,"R",789,"R",2,"R",1,"R",1
149532,2,  1,"R",20004,"R",9302,"R",10702,"R",38,"R",19,"R",19,"R",532,"R",241,"R",291,"R",3273,"R",1230,"R",2043,"R",7100,"R",2986,"R",4114,"R",45,"R",20,"R",25,"R",6857,"R",3540,"R",3317,"R",178,"R",75,"R",103,"R",1979,"R",1190,"R",789,"R",2,"R",1,"R",1
149550,1,999,"R",276,"R",10,"R",266,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",35,"R",4,"R",31,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",225,"R",4,"R",221,"R",8,"R",2,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
149550,2,  1,"R",276,"R",10,"R",266,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",35,"R",4,"R",31,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",225,"R",4,"R",221,"R",8,"R",2,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
149639,1,999,"R",1251,"R",504,"R",747,"Z",0,"Z",0,"Z",0,"R",24,"R",9,"R",15,"R",25,"R",18,"R",7,"R",31,"R",20,"R",11,"R",2,"R",1,"R",1,"R",777,"R",313,"R",464,"R",11,"R",5,"R",6,"R",375,"R",137,"R",238,"R",6,"R",1,"R",5
149639,2,  1,"R",147,"R",80,"R",67,"Z",0,"Z",0,"Z",0,"R",13,"R",6,"R",7,"R",8,"R",5,"R",3,"R",24,"R",15,"R",9,"Z",0,"Z",0,"Z",0,"R",78,"R",37,"R",41,"R",5,"R",1,"R",4,"R",16,"R",16,"Z",0,"R",3,"Z",0,"R",3
149639,4,  3,"R",1104,"R",424,"R",680,"Z",0,"Z",0,"Z",0,"R",11,"R",3,"R",8,"R",17,"R",13,"R",4,"R",7,"R",5,"R",2,"R",2,"R",1,"R",1,"R",699,"R",276,"R",423,"R",6,"R",4,"R",2,"R",359,"R",121,"R",238,"R",3,"R",1,"R",2
149727,1,999,"R",19404,"R",8585,"R",10819,"R",24,"R",12,"R",12,"R",534,"R",230,"R",304,"R",1435,"R",586,"R",849,"R",6753,"R",2889,"R",3864,"R",18,"R",8,"R",10,"R",9417,"R",4288,"R",5129,"R",349,"R",134,"R",215,"R",764,"R",399,"R",365,"R",110,"R",39,"R",71
149727,2,  1,"R",19404,"R",8585,"R",10819,"R",24,"R",12,"R",12,"R",534,"R",230,"R",304,"R",1435,"R",586,"R",849,"R",6753,"R",2889,"R",3864,"R",18,"R",8,"R",10,"R",9417,"R",4288,"R",5129,"R",349,"R",134,"R",215,"R",764,"R",399,"R",365,"R",110,"R",39,"R",71
149763,1,999,"R",644,"R",99,"R",545,"R",3,"R",1,"R",2,"R",111,"R",25,"R",86,"R",61,"R",5,"R",56,"R",102,"R",20,"R",82,"R",6,"R",1,"R",5,"R",247,"R",33,"R",214,"R",33,"R",6,"R",27,"R",80,"R",8,"R",72,"R",1,"R",0,"R",1
149763,2,  1,"R",498,"R",77,"R",421,"R",2,"R",1,"R",1,"R",75,"R",20,"R",55,"R",42,"R",2,"R",40,"R",84,"R",13,"R",71,"R",3,"R",1,"R",2,"R",207,"R",29,"R",178,"R",27,"R",5,"R",22,"R",58,"R",6,"R",52,"R",0,"R",0,"R",0
149763,4,  3,"R",146,"R",22,"R",124,"R",1,"R",0,"R",1,"R",36,"R",5,"R",31,"R",19,"R",3,"R",16,"R",18,"R",7,"R",11,"R",3,"R",0,"R",3,"R",40,"R",4,"R",36,"R",6,"R",1,"R",5,"R",22,"R",2,"R",20,"R",1,"R",0,"R",1
149772,1,999,"R",13555,"R",6693,"R",6862,"R",25,"R",8,"R",17,"R",140,"R",72,"R",68,"R",1965,"R",845,"R",1120,"R",958,"R",484,"R",474,"R",11,"R",6,"R",5,"R",9239,"R",4616,"R",4623,"R",243,"R",108,"R",135,"R",495,"R",271,"R",224,"R",479,"R",283,"R",196
149772,2,  1,"R",11156,"R",5761,"R",5395,"R",23,"R",8,"R",15,"R",114,"R",63,"R",51,"R",1821,"R",782,"R",1039,"R",877,"R",445,"R",432,"R",10,"R",5,"R",5,"R",7455,"R",3998,"R",3457,"R",225,"R",101,"R",124,"R",424,"R",238,"R",186,"R",207,"R",121,"R",86
149772,4,  3,"R",2399,"R",932,"R",1467,"R",2,"R",0,"R",2,"R",26,"R",9,"R",17,"R",144,"R",63,"R",81,"R",81,"R",39,"R",42,"R",1,"R",1,"R",0,"R",1784,"R",618,"R",1166,"R",18,"R",7,"R",11,"R",71,"R",33,"R",38,"R",272,"R",162,"R",110
149781,1,999,"R",3289,"R",1540,"R",1749,"R",4,"R",4,"R",0,"R",234,"R",105,"R",129,"R",75,"R",36,"R",39,"R",137,"R",44,"R",93,"R",1,"R",1,"R",0,"R",2428,"R",1164,"R",1264,"R",114,"R",52,"R",62,"R",171,"R",69,"R",102,"R",125,"R",65,"R",60
149781,2,  1,"R",2547,"R",1234,"R",1313,"R",2,"R",2,"R",0,"R",191,"R",94,"R",97,"R",51,"R",26,"R",25,"R",121,"R",40,"R",81,"R",0,"R",0,"R",0,"R",1961,"R",966,"R",995,"R",113,"R",52,"R",61,"R",46,"R",23,"R",23,"R",62,"R",31,"R",31
149781,4,  3,"R",742,"R",306,"R",436,"R",2,"R",2,"R",0,"R",43,"R",11,"R",32,"R",24,"R",10,"R",14,"R",16,"R",4,"R",12,"R",1,"R",1,"R",0,"R",467,"R",198,"R",269,"R",1,"R",0,"R",1,"R",125,"R",46,"R",79,"R",63,"R",34,"R",29
149842,1,999,"R",25512,"R",11412,"R",14100,"R",33,"R",19,"R",14,"R",2752,"R",1257,"R",1495,"R",1062,"R",416,"R",646,"R",5129,"R",2221,"R",2908,"R",71,"R",30,"R",41,"R",14810,"R",6682,"R",8128,"R",667,"R",316,"R",351,"R",892,"R",407,"R",485,"R",96,"R",64,"R",32
149842,2,  1,"R",25512,"R",11412,"R",14100,"R",33,"R",19,"R",14,"R",2752,"R",1257,"R",1495,"R",1062,"R",416,"R",646,"R",5129,"R",2221,"R",2908,"R",71,"R",30,"R",41,"R",14810,"R",6682,"R",8128,"R",667,"R",316,"R",351,"R",892,"R",407,"R",485,"R",96,"R",64,"R",32
150048,1,999,"R",515,"R",212,"R",303,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",52,"R",40,"R",12,"R",31,"R",21,"R",10,"Z",0,"Z",0,"Z",0,"R",422,"R",150,"R",272,"R",7,"R",1,"R",6,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
150048,2,  1,"R",515,"R",212,"R",303,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",52,"R",40,"R",12,"R",31,"R",21,"R",10,"Z",0,"Z",0,"Z",0,"R",422,"R",150,"R",272,"R",7,"R",1,"R",6,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
150066,1,999,"R",2785,"R",1217,"R",1568,"R",11,"R",5,"R",6,"R",28,"R",11,"R",17,"R",261,"R",129,"R",132,"R",70,"R",28,"R",42,"R",5,"R",1,"R",4,"R",2134,"R",926,"R",1208,"R",13,"R",5,"R",8,"R",186,"R",74,"R",112,"R",77,"R",38,"R",39
150066,2,  1,"R",2192,"R",881,"R",1311,"R",8,"R",4,"R",4,"R",13,"R",5,"R",8,"R",189,"R",89,"R",100,"R",57,"R",19,"R",38,"R",5,"R",1,"R",4,"R",1716,"R",681,"R",1035,"R",11,"R",3,"R",8,"R",131,"R",52,"R",79,"R",62,"R",27,"R",35
150066,4,  3,"R",593,"R",336,"R",257,"R",3,"R",1,"R",2,"R",15,"R",6,"R",9,"R",72,"R",40,"R",32,"R",13,"R",9,"R",4,"R",0,"R",0,"R",0,"R",418,"R",245,"R",173,"R",2,"R",2,"R",0,"R",55,"R",22,"R",33,"R",15,"R",11,"R",4
150075,1,999,"R",18,"R",1,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",13,"R",1,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
150075,2,  1,"R",18,"R",1,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",13,"R",1,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
150136,1,999,"R",23275,"R",9288,"R",13987,"R",35,"R",9,"R",26,"R",215,"R",79,"R",136,"R",1417,"R",571,"R",846,"R",696,"R",290,"R",406,"R",23,"R",10,"R",13,"R",18204,"R",7168,"R",11036,"R",363,"R",144,"R",219,"R",1280,"R",452,"R",828,"R",1042,"R",565,"R",477
150136,2,  1,"R",17690,"R",7590,"R",10100,"R",15,"R",6,"R",9,"R",160,"R",62,"R",98,"R",1193,"R",512,"R",681,"R",610,"R",260,"R",350,"R",16,"R",8,"R",8,"R",14226,"R",6021,"R",8205,"R",342,"R",136,"R",206,"R",480,"R",225,"R",255,"R",648,"R",360,"R",288
150136,4,  3,"R",5585,"R",1698,"R",3887,"R",20,"R",3,"R",17,"R",55,"R",17,"R",38,"R",224,"R",59,"R",165,"R",86,"R",30,"R",56,"R",7,"R",2,"R",5,"R",3978,"R",1147,"R",2831,"R",21,"R",8,"R",13,"R",800,"R",227,"R",573,"R",394,"R",205,"R",189
150145,1,999,"R",2167,"R",762,"R",1405,"R",8,"R",1,"R",7,"R",10,"R",3,"R",7,"R",270,"R",77,"R",193,"R",112,"R",44,"R",68,"R",6,"R",2,"R",4,"R",1684,"R",607,"R",1077,"R",48,"R",13,"R",35,"R",5,"R",0,"R",5,"R",24,"R",15,"R",9
150145,2,  1,"R",1904,"R",638,"R",1266,"R",6,"R",0,"R",6,"R",10,"R",3,"R",7,"R",242,"R",69,"R",173,"R",108,"R",42,"R",66,"R",5,"R",1,"R",4,"R",1462,"R",498,"R",964,"R",45,"R",13,"R",32,"R",5,"R",0,"R",5,"R",21,"R",12,"R",9
150145,4,  3,"R",263,"R",124,"R",139,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",28,"R",8,"R",20,"R",4,"R",2,"R",2,"R",1,"R",1,"R",0,"R",222,"R",109,"R",113,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
150163,1,999,"R",5080,"R",2037,"R",3043,"R",11,"R",3,"R",8,"R",145,"R",58,"R",87,"R",185,"R",72,"R",113,"R",146,"R",59,"R",87,"R",0,"R",0,"R",0,"R",4195,"R",1688,"R",2507,"R",62,"R",22,"R",40,"R",220,"R",86,"R",134,"R",116,"R",49,"R",67
150163,2,  1,"R",4157,"R",1637,"R",2520,"R",9,"R",2,"R",7,"R",119,"R",49,"R",70,"R",152,"R",67,"R",85,"R",132,"R",54,"R",78,"R",0,"R",0,"R",0,"R",3429,"R",1344,"R",2085,"R",58,"R",20,"R",38,"R",166,"R",64,"R",102,"R",92,"R",37,"R",55
150163,4,  3,"R",923,"R",400,"R",523,"R",2,"R",1,"R",1,"R",26,"R",9,"R",17,"R",33,"R",5,"R",28,"R",14,"R",5,"R",9,"R",0,"R",0,"R",0,"R",766,"R",344,"R",422,"R",4,"R",2,"R",2,"R",54,"R",22,"R",32,"R",24,"R",12,"R",12
150172,1,999,"R",1352,"R",758,"R",594,"R",3,"R",2,"R",1,"R",12,"R",7,"R",5,"R",378,"R",163,"R",215,"R",397,"R",232,"R",165,"R",0,"R",0,"R",0,"R",551,"R",346,"R",205,"R",9,"R",7,"R",2,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1
150172,2,  1,"R",1138,"R",641,"R",497,"R",3,"R",2,"R",1,"R",9,"R",5,"R",4,"R",305,"R",132,"R",173,"R",354,"R",207,"R",147,"R",0,"R",0,"R",0,"R",458,"R",289,"R",169,"R",8,"R",6,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
150172,4,  3,"R",214,"R",117,"R",97,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",73,"R",31,"R",42,"R",43,"R",25,"R",18,"R",0,"R",0,"R",0,"R",93,"R",57,"R",36,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
150215,1,999,"R",207,"R",73,"R",134,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",57,"R",15,"R",42,"R",7,"R",3,"R",4,"R",6,"R",4,"R",2,"R",133,"R",49,"R",84,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0
150215,4,  3,"R",207,"R",73,"R",134,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",57,"R",15,"R",42,"R",7,"R",3,"R",4,"R",6,"R",4,"R",2,"R",133,"R",49,"R",84,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0
150251,1,999,"R",299,"R",18,"R",281,"R",3,"Z",0,"R",3,"R",4,"Z",0,"R",4,"R",30,"R",3,"R",27,"R",22,"Z",0,"R",22,"Z",0,"Z",0,"Z",0,"R",218,"R",15,"R",203,"Z",0,"Z",0,"Z",0,"R",22,"Z",0,"R",22,"Z",0,"Z",0,"Z",0
150251,2,  1,"R",299,"R",18,"R",281,"R",3,"Z",0,"R",3,"R",4,"Z",0,"R",4,"R",30,"R",3,"R",27,"R",22,"Z",0,"R",22,"Z",0,"Z",0,"Z",0,"R",218,"R",15,"R",203,"Z",0,"Z",0,"Z",0,"R",22,"Z",0,"R",22,"Z",0,"Z",0,"Z",0
150288,1,999,"R",360,"R",321,"R",39,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1,"R",9,"R",9,"Z",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",308,"R",275,"R",33,"R",3,"R",3,"R",0,"R",3,"R",0,"R",3,"R",27,"R",25,"R",2
150288,4,  3,"R",360,"R",321,"R",39,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1,"R",9,"R",9,"Z",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",308,"R",275,"R",33,"R",3,"R",3,"R",0,"R",3,"R",0,"R",3,"R",27,"R",25,"R",2
150303,1,999,"R",292,"R",8,"R",284,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",81,"R",3,"R",78,"R",65,"R",0,"R",65,"R",1,"R",0,"R",1,"R",137,"R",5,"R",132,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
150303,2,  1,"R",292,"R",8,"R",284,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",81,"R",3,"R",78,"R",65,"R",0,"R",65,"R",1,"R",0,"R",1,"R",137,"R",5,"R",132,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
150400,1,999,"R",2328,"R",1058,"R",1270,"R",8,"R",2,"R",6,"R",71,"R",27,"R",44,"R",148,"R",73,"R",75,"R",77,"R",29,"R",48,"Z",0,"Z",0,"Z",0,"R",1567,"R",745,"R",822,"R",135,"R",59,"R",76,"R",76,"R",33,"R",43,"R",246,"R",90,"R",156
150400,2,  1,"R",2328,"R",1058,"R",1270,"R",8,"R",2,"R",6,"R",71,"R",27,"R",44,"R",148,"R",73,"R",75,"R",77,"R",29,"R",48,"Z",0,"Z",0,"Z",0,"R",1567,"R",745,"R",822,"R",135,"R",59,"R",76,"R",76,"R",33,"R",43,"R",246,"R",90,"R",156
150428,1,999,"R",84,"R",4,"R",80,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",11,"R",0,"R",11,"R",15,"R",1,"R",14,"R",0,"R",0,"R",0,"R",57,"R",3,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
150428,2,  1,"R",84,"R",4,"R",80,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",11,"R",0,"R",11,"R",15,"R",1,"R",14,"R",0,"R",0,"R",0,"R",57,"R",3,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
150437,1,999,"R",98,"R",0,"R",98,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0,"R",86,"R",0,"R",86,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
150437,2,  1,"R",98,"R",0,"R",98,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0,"R",86,"R",0,"R",86,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
150455,1,999,"R",1223,"R",544,"R",679,"R",11,"R",7,"R",4,"R",2,"R",1,"R",1,"R",134,"R",65,"R",69,"R",64,"R",25,"R",39,"R",36,"R",18,"R",18,"R",667,"R",266,"R",401,"R",6,"R",4,"R",2,"R",69,"R",33,"R",36,"R",234,"R",125,"R",109
150455,2,  1,"R",1111,"R",493,"R",618,"R",9,"R",6,"R",3,"R",1,"Z",0,"R",1,"R",131,"R",64,"R",67,"R",62,"R",24,"R",38,"R",36,"R",18,"R",18,"R",575,"R",228,"R",347,"R",5,"R",3,"R",2,"R",64,"R",30,"R",34,"R",228,"R",120,"R",108
150455,4,  3,"R",112,"R",51,"R",61,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"R",3,"R",1,"R",2,"R",2,"R",1,"R",1,"R",0,"R",0,"Z",0,"R",92,"R",38,"R",54,"R",1,"R",1,"Z",0,"R",5,"R",3,"R",2,"R",6,"R",5,"R",1
150534,1,999,"R",2862,"R",1195,"R",1667,"R",3,"Z",0,"R",3,"R",47,"R",19,"R",28,"R",82,"R",34,"R",48,"R",75,"R",28,"R",47,"R",1,"Z",0,"R",1,"R",2175,"R",842,"R",1333,"R",58,"R",16,"R",42,"R",147,"R",63,"R",84,"R",274,"R",193,"R",81
150534,2,  1,"R",2700,"R",1142,"R",1558,"R",3,"Z",0,"R",3,"R",45,"R",17,"R",28,"R",75,"R",29,"R",46,"R",73,"R",28,"R",45,"R",1,"Z",0,"R",1,"R",2043,"R",804,"R",1239,"R",58,"R",16,"R",42,"R",134,"R",57,"R",77,"R",268,"R",191,"R",77
150534,4,  3,"R",162,"R",53,"R",109,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",7,"R",5,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",132,"R",38,"R",94,"Z",0,"Z",0,"Z",0,"R",13,"R",6,"R",7,"R",6,"R",2,"R",4
150604,1,999,"R",1059,"R",531,"R",528,"R",3,"R",0,"R",3,"R",4,"R",4,"R",0,"R",50,"R",34,"R",16,"R",15,"R",6,"R",9,"R",0,"R",0,"R",0,"R",878,"R",440,"R",438,"R",33,"R",10,"R",23,"R",59,"R",29,"R",30,"R",17,"R",8,"R",9
150604,2,  1,"R",1059,"R",531,"R",528,"R",3,"R",0,"R",3,"R",4,"R",4,"R",0,"R",50,"R",34,"R",16,"R",15,"R",6,"R",9,"R",0,"R",0,"R",0,"R",878,"R",440,"R",438,"R",33,"R",10,"R",23,"R",59,"R",29,"R",30,"R",17,"R",8,"R",9
