UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
175236,1,999,"R",5185,"R",2435,"R",2750,"R",13,"R",8,"R",5,"R",32,"R",13,"R",19,"R",169,"R",124,"R",45,"R",348,"R",131,"R",217,"R",3,"R",0,"R",3,"R",4380,"R",2035,"R",2345,"R",125,"R",68,"R",57,"R",109,"R",52,"R",57,"R",6,"R",4,"R",2
175236,2,  1,"R",5185,"R",2435,"R",2750,"R",13,"R",8,"R",5,"R",32,"R",13,"R",19,"R",169,"R",124,"R",45,"R",348,"R",131,"R",217,"R",3,"R",0,"R",3,"R",4380,"R",2035,"R",2345,"R",125,"R",68,"R",57,"R",109,"R",52,"R",57,"R",6,"R",4,"R",2
175263,1,999,"R",2897,"R",1151,"R",1746,"R",16,"R",5,"R",11,"R",44,"R",18,"R",26,"R",137,"R",60,"R",77,"R",99,"R",41,"R",58,"R",0,"R",0,"R",0,"R",2493,"R",979,"R",1514,"R",74,"R",26,"R",48,"R",26,"R",19,"R",7,"R",8,"R",3,"R",5
175263,2,  1,"R",2897,"R",1151,"R",1746,"R",16,"R",5,"R",11,"R",44,"R",18,"R",26,"R",137,"R",60,"R",77,"R",99,"R",41,"R",58,"R",0,"R",0,"R",0,"R",2493,"R",979,"R",1514,"R",74,"R",26,"R",48,"R",26,"R",19,"R",7,"R",8,"R",3,"R",5
175272,1,999,"R",9777,"R",3688,"R",6089,"R",10,"R",5,"R",5,"R",189,"R",76,"R",113,"R",240,"R",127,"R",113,"R",235,"R",92,"R",143,"R",5,"R",5,"R",0,"R",8388,"R",3051,"R",5337,"R",202,"R",90,"R",112,"R",172,"R",75,"R",97,"R",336,"R",167,"R",169
175272,2,  1,"R",9012,"R",3469,"R",5543,"R",8,"R",5,"R",3,"R",177,"R",73,"R",104,"R",220,"R",116,"R",104,"R",214,"R",83,"R",131,"R",5,"R",5,"R",0,"R",7736,"R",2868,"R",4868,"R",187,"R",87,"R",100,"R",148,"R",68,"R",80,"R",317,"R",164,"R",153
175272,4,  3,"R",765,"R",219,"R",546,"R",2,"R",0,"R",2,"R",12,"R",3,"R",9,"R",20,"R",11,"R",9,"R",21,"R",9,"R",12,"R",0,"R",0,"R",0,"R",652,"R",183,"R",469,"R",15,"R",3,"R",12,"R",24,"R",7,"R",17,"R",19,"R",3,"R",16
175281,1,999,"R",815,"R",376,"R",439,"R",7,"R",4,"R",3,"R",19,"R",4,"R",15,"R",30,"R",15,"R",15,"R",25,"R",13,"R",12,"R",1,"R",0,"R",1,"R",575,"R",270,"R",305,"R",27,"R",10,"R",17,"R",119,"R",56,"R",63,"R",12,"R",4,"R",8
175281,4,  3,"R",815,"R",376,"R",439,"R",7,"R",4,"R",3,"R",19,"R",4,"R",15,"R",30,"R",15,"R",15,"R",25,"R",13,"R",12,"R",1,"R",0,"R",1,"R",575,"R",270,"R",305,"R",27,"R",10,"R",17,"R",119,"R",56,"R",63,"R",12,"R",4,"R",8
175315,1,999,"R",13100,"R",5793,"R",7307,"R",52,"R",23,"R",29,"R",2051,"R",980,"R",1071,"R",1368,"R",585,"R",783,"R",869,"R",339,"R",530,"R",21,"R",9,"R",12,"R",7810,"R",3437,"R",4373,"R",577,"R",246,"R",331,"R",172,"R",84,"R",88,"R",180,"R",90,"R",90
175315,2,  1,"R",13100,"R",5793,"R",7307,"R",52,"R",23,"R",29,"R",2051,"R",980,"R",1071,"R",1368,"R",585,"R",783,"R",869,"R",339,"R",530,"R",21,"R",9,"R",12,"R",7810,"R",3437,"R",4373,"R",577,"R",246,"R",331,"R",172,"R",84,"R",88,"R",180,"R",90,"R",90
175342,1,999,"R",4119,"R",1411,"R",2708,"R",3,"R",1,"R",2,"R",13,"R",6,"R",7,"R",3798,"R",1277,"R",2521,"R",11,"R",8,"R",3,"R",14,"R",8,"R",6,"R",130,"R",40,"R",90,"R",70,"R",27,"R",43,"Z",0,"Z",0,"Z",0,"R",80,"R",44,"R",36
175342,2,  1,"R",3356,"R",1192,"R",2164,"R",3,"R",1,"R",2,"R",6,"R",4,"R",2,"R",3121,"R",1096,"R",2025,"R",11,"R",8,"R",3,"R",13,"R",7,"R",6,"R",93,"R",33,"R",60,"R",68,"R",27,"R",41,"Z",0,"Z",0,"Z",0,"R",41,"R",16,"R",25
175342,4,  3,"R",763,"R",219,"R",544,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",677,"R",181,"R",496,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",37,"R",7,"R",30,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",39,"R",28,"R",11
175421,1,999,"R",5792,"R",1867,"R",3925,"R",26,"R",6,"R",20,"R",32,"R",17,"R",15,"R",3165,"R",852,"R",2313,"R",184,"R",63,"R",121,"R",10,"R",6,"R",4,"R",1508,"R",576,"R",932,"R",75,"R",29,"R",46,"R",702,"R",253,"R",449,"R",90,"R",65,"R",25
175421,2,  1,"R",3553,"R",1299,"R",2254,"R",17,"R",5,"R",12,"R",26,"R",11,"R",15,"R",1638,"R",540,"R",1098,"R",151,"R",48,"R",103,"R",7,"R",4,"R",3,"R",1114,"R",423,"R",691,"R",55,"R",20,"R",35,"R",460,"R",187,"R",273,"R",85,"R",61,"R",24
175421,4,  3,"R",2239,"R",568,"R",1671,"R",9,"R",1,"R",8,"R",6,"R",6,"R",0,"R",1527,"R",312,"R",1215,"R",33,"R",15,"R",18,"R",3,"R",2,"R",1,"R",394,"R",153,"R",241,"R",20,"R",9,"R",11,"R",242,"R",66,"R",176,"R",5,"R",4,"R",1
175430,1,999,"R",628,"R",242,"R",386,"R",1,"R",1,"R",0,"R",4,"R",1,"R",3,"R",68,"R",30,"R",38,"R",12,"R",6,"R",6,"R",0,"R",0,"R",0,"R",531,"R",195,"R",336,"R",2,"R",1,"R",1,"R",3,"R",1,"R",2,"R",7,"R",7,"R",0
175430,2,  1,"R",589,"R",241,"R",348,"R",1,"R",1,"R",0,"R",4,"R",1,"R",3,"R",63,"R",30,"R",33,"R",12,"R",6,"R",6,"R",0,"R",0,"R",0,"R",498,"R",194,"R",304,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",7,"R",7,"R",0
175430,4,  3,"R",39,"R",1,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33,"R",1,"R",32,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
175494,1,999,"R",138,"R",11,"R",127,"R",0,"R",0,"R",0,"R",20,"R",5,"R",15,"R",30,"R",2,"R",28,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",87,"R",3,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
175494,2,  1,"R",138,"R",11,"R",127,"R",0,"R",0,"R",0,"R",20,"R",5,"R",15,"R",30,"R",2,"R",28,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",87,"R",3,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
175519,1,999,"R",2833,"R",1110,"R",1723,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2670,"R",1039,"R",1631,"R",8,"R",4,"R",4,"R",1,"R",0,"R",1,"R",147,"R",65,"R",82,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",3,"R",1,"R",2
175519,2,  1,"R",2833,"R",1110,"R",1723,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2670,"R",1039,"R",1631,"R",8,"R",4,"R",4,"R",1,"R",0,"R",1,"R",147,"R",65,"R",82,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",3,"R",1,"R",2
175528,1,999,"R",836,"R",81,"R",755,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",591,"R",51,"R",540,"R",9,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"R",213,"R",28,"R",185,"Z",0,"Z",0,"Z",0,"R",22,"R",1,"R",21,"Z",0,"Z",0,"Z",0
175528,2,  1,"R",836,"R",81,"R",755,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",591,"R",51,"R",540,"R",9,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"R",213,"R",28,"R",185,"Z",0,"Z",0,"Z",0,"R",22,"R",1,"R",21,"Z",0,"Z",0,"Z",0
175573,1,999,"R",4059,"R",1516,"R",2543,"R",7,"R",1,"R",6,"R",9,"R",6,"R",3,"R",1829,"R",667,"R",1162,"R",46,"R",22,"R",24,"R",2,"R",2,"Z",0,"R",2077,"R",793,"R",1284,"R",17,"R",3,"R",14,"R",72,"R",22,"R",50,"Z",0,"Z",0,"Z",0
175573,2,  1,"R",4059,"R",1516,"R",2543,"R",7,"R",1,"R",6,"R",9,"R",6,"R",3,"R",1829,"R",667,"R",1162,"R",46,"R",22,"R",24,"R",2,"R",2,"Z",0,"R",2077,"R",793,"R",1284,"R",17,"R",3,"R",14,"R",72,"R",22,"R",50,"Z",0,"Z",0,"Z",0
175607,1,999,"R",73,"R",2,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56,"R",2,"R",54,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",13,"R",0,"R",13,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
175607,2,  1,"R",73,"R",2,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56,"R",2,"R",54,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",13,"R",0,"R",13,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
175616,1,999,"R",5975,"R",2051,"R",3924,"R",14,"R",4,"R",10,"R",81,"R",27,"R",54,"R",2059,"R",617,"R",1442,"R",272,"R",87,"R",185,"R",5,"R",5,"R",0,"R",3332,"R",1205,"R",2127,"R",25,"R",10,"R",15,"R",79,"R",36,"R",43,"R",108,"R",60,"R",48
175616,2,  1,"R",3147,"R",1258,"R",1889,"R",4,"R",1,"R",3,"R",23,"R",12,"R",11,"R",1135,"R",405,"R",730,"R",43,"R",25,"R",18,"R",4,"R",4,"R",0,"R",1818,"R",747,"R",1071,"R",20,"R",9,"R",11,"R",16,"R",10,"R",6,"R",84,"R",45,"R",39
175616,4,  3,"R",2828,"R",793,"R",2035,"R",10,"R",3,"R",7,"R",58,"R",15,"R",43,"R",924,"R",212,"R",712,"R",229,"R",62,"R",167,"R",1,"R",1,"R",0,"R",1514,"R",458,"R",1056,"R",5,"R",1,"R",4,"R",63,"R",26,"R",37,"R",24,"R",15,"R",9
175643,1,999,"R",3086,"R",1235,"R",1851,"R",175,"R",61,"R",114,"R",13,"R",3,"R",10,"R",1114,"R",434,"R",680,"R",43,"R",21,"R",22,"R",9,"R",5,"R",4,"R",1670,"R",687,"R",983,"R",22,"R",7,"R",15,"R",20,"R",7,"R",13,"R",20,"R",10,"R",10
175643,2,  1,"R",3086,"R",1235,"R",1851,"R",175,"R",61,"R",114,"R",13,"R",3,"R",10,"R",1114,"R",434,"R",680,"R",43,"R",21,"R",22,"R",9,"R",5,"R",4,"R",1670,"R",687,"R",983,"R",22,"R",7,"R",15,"R",20,"R",7,"R",13,"R",20,"R",10,"R",10
175652,1,999,"R",7084,"R",3005,"R",4079,"R",12,"R",4,"R",8,"R",37,"R",22,"R",15,"R",3267,"R",1180,"R",2087,"R",99,"R",49,"R",50,"R",1,"R",0,"R",1,"R",3379,"R",1606,"R",1773,"R",147,"R",69,"R",78,"R",142,"R",75,"R",67,"R",0,"R",0,"R",0
175652,2,  1,"R",7084,"R",3005,"R",4079,"R",12,"R",4,"R",8,"R",37,"R",22,"R",15,"R",3267,"R",1180,"R",2087,"R",99,"R",49,"R",50,"R",1,"R",0,"R",1,"R",3379,"R",1606,"R",1773,"R",147,"R",69,"R",78,"R",142,"R",75,"R",67,"R",0,"R",0,"R",0
175698,1,999,"R",39,"R",19,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",15,"R",17,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
175698,2,  1,"R",39,"R",19,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",15,"R",17,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
175722,1,999,"R",65,"R",0,"R",65,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",34,"R",0,"R",34,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",31,"R",0,"R",31,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0
175722,2,  1,"R",65,"R",0,"R",65,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",34,"R",0,"R",34,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",31,"R",0,"R",31,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0
175786,1,999,"R",16306,"R",6305,"R",10001,"R",39,"R",16,"R",23,"R",116,"R",55,"R",61,"R",9225,"R",3437,"R",5788,"R",262,"R",92,"R",170,"R",8,"R",3,"R",5,"R",5875,"R",2394,"R",3481,"R",351,"R",129,"R",222,"R",416,"R",170,"R",246,"R",14,"R",9,"R",5
175786,2,  1,"R",16306,"R",6305,"R",10001,"R",39,"R",16,"R",23,"R",116,"R",55,"R",61,"R",9225,"R",3437,"R",5788,"R",262,"R",92,"R",170,"R",8,"R",3,"R",5,"R",5875,"R",2394,"R",3481,"R",351,"R",129,"R",222,"R",416,"R",170,"R",246,"R",14,"R",9,"R",5
175810,1,999,"R",8720,"R",3003,"R",5717,"R",11,"R",2,"R",9,"R",86,"R",43,"R",43,"R",4040,"R",1135,"R",2905,"R",85,"R",39,"R",46,"R",2,"R",1,"R",1,"R",4281,"R",1701,"R",2580,"R",71,"R",21,"R",50,"R",143,"R",61,"R",82,"R",1,"R",0,"R",1
175810,2,  1,"R",8720,"R",3003,"R",5717,"R",11,"R",2,"R",9,"R",86,"R",43,"R",43,"R",4040,"R",1135,"R",2905,"R",85,"R",39,"R",46,"R",2,"R",1,"R",1,"R",4281,"R",1701,"R",2580,"R",71,"R",21,"R",50,"R",143,"R",61,"R",82,"R",1,"R",0,"R",1
175829,1,999,"R",7610,"R",3069,"R",4541,"R",12,"R",1,"R",11,"R",53,"R",25,"R",28,"R",1970,"R",787,"R",1183,"R",108,"R",60,"R",48,"R",3,"R",3,"R",0,"R",5323,"R",2121,"R",3202,"R",49,"R",27,"R",22,"R",92,"R",45,"R",47,"R",0,"R",0,"R",0
175829,2,  1,"R",7610,"R",3069,"R",4541,"R",12,"R",1,"R",11,"R",53,"R",25,"R",28,"R",1970,"R",787,"R",1183,"R",108,"R",60,"R",48,"R",3,"R",3,"R",0,"R",5323,"R",2121,"R",3202,"R",49,"R",27,"R",22,"R",92,"R",45,"R",47,"R",0,"R",0,"R",0
175856,1,999,"R",11069,"R",3929,"R",7140,"R",45,"R",9,"R",36,"R",44,"R",25,"R",19,"R",9840,"R",3354,"R",6486,"R",45,"R",21,"R",24,"R",1,"R",0,"R",1,"R",662,"R",292,"R",370,"R",105,"R",34,"R",71,"R",0,"R",0,"R",0,"R",327,"R",194,"R",133
175856,2,  1,"R",8338,"R",3150,"R",5188,"R",41,"R",9,"R",32,"R",29,"R",16,"R",13,"R",7611,"R",2790,"R",4821,"R",30,"R",16,"R",14,"R",0,"R",0,"R",0,"R",375,"R",193,"R",182,"R",94,"R",32,"R",62,"R",0,"R",0,"R",0,"R",158,"R",94,"R",64
175856,4,  3,"R",2731,"R",779,"R",1952,"R",4,"R",0,"R",4,"R",15,"R",9,"R",6,"R",2229,"R",564,"R",1665,"R",15,"R",5,"R",10,"R",1,"R",0,"R",1,"R",287,"R",99,"R",188,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",169,"R",100,"R",69
175883,1,999,"R",6204,"R",2553,"R",3651,"R",26,"R",10,"R",16,"R",34,"R",17,"R",17,"R",2047,"R",777,"R",1270,"R",35,"R",17,"R",18,"R",5,"R",2,"R",3,"R",3919,"R",1673,"R",2246,"R",67,"R",28,"R",39,"R",71,"R",29,"R",42,"R",0,"R",0,"R",0
175883,2,  1,"R",6204,"R",2553,"R",3651,"R",26,"R",10,"R",16,"R",34,"R",17,"R",17,"R",2047,"R",777,"R",1270,"R",35,"R",17,"R",18,"R",5,"R",2,"R",3,"R",3919,"R",1673,"R",2246,"R",67,"R",28,"R",39,"R",71,"R",29,"R",42,"R",0,"R",0,"R",0
175935,1,999,"R",4516,"R",1401,"R",3115,"R",116,"R",35,"R",81,"R",41,"R",16,"R",25,"R",1903,"R",529,"R",1374,"R",45,"R",14,"R",31,"Z",0,"Z",0,"Z",0,"R",2068,"R",695,"R",1373,"R",24,"R",12,"R",12,"R",319,"R",100,"R",219,"Z",0,"Z",0,"Z",0
175935,2,  1,"R",4516,"R",1401,"R",3115,"R",116,"R",35,"R",81,"R",41,"R",16,"R",25,"R",1903,"R",529,"R",1374,"R",45,"R",14,"R",31,"Z",0,"Z",0,"Z",0,"R",2068,"R",695,"R",1373,"R",24,"R",12,"R",12,"R",319,"R",100,"R",219,"Z",0,"Z",0,"Z",0
175980,1,999,"R",890,"R",454,"R",436,"R",6,"R",3,"R",3,"R",35,"R",16,"R",19,"R",97,"R",55,"R",42,"R",34,"R",17,"R",17,"R",0,"R",0,"R",0,"R",655,"R",327,"R",328,"R",4,"R",1,"R",3,"R",27,"R",13,"R",14,"R",32,"R",22,"R",10
175980,2,  1,"R",785,"R",396,"R",389,"R",6,"R",3,"R",3,"R",33,"R",15,"R",18,"R",87,"R",47,"R",40,"R",31,"R",14,"R",17,"R",0,"R",0,"R",0,"R",574,"R",286,"R",288,"R",4,"R",1,"R",3,"R",21,"R",10,"R",11,"R",29,"R",20,"R",9
175980,4,  3,"R",105,"R",58,"R",47,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",10,"R",8,"R",2,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",81,"R",41,"R",40,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",3,"R",2,"R",1
176008,1,999,"R",3972,"R",1530,"R",2442,"R",2,"R",2,"Z",0,"R",25,"R",17,"R",8,"R",2391,"R",877,"R",1514,"R",49,"R",17,"R",32,"Z",0,"Z",0,"Z",0,"R",1468,"R",605,"R",863,"Z",0,"Z",0,"Z",0,"R",37,"R",12,"R",25,"Z",0,"Z",0,"Z",0
176008,2,  1,"R",3972,"R",1530,"R",2442,"R",2,"R",2,"Z",0,"R",25,"R",17,"R",8,"R",2391,"R",877,"R",1514,"R",49,"R",17,"R",32,"Z",0,"Z",0,"Z",0,"R",1468,"R",605,"R",863,"Z",0,"Z",0,"Z",0,"R",37,"R",12,"R",25,"Z",0,"Z",0,"Z",0
176017,1,999,"R",24919,"R",10991,"R",13928,"R",74,"R",30,"R",44,"R",479,"R",225,"R",254,"R",3591,"R",1173,"R",2418,"R",662,"R",283,"R",379,"R",23,"R",12,"R",11,"R",18471,"R",8427,"R",10044,"R",453,"R",200,"R",253,"R",225,"R",93,"R",132,"R",941,"R",548,"R",393
176017,2,  1,"R",19947,"R",8859,"R",11088,"R",60,"R",26,"R",34,"R",324,"R",150,"R",174,"R",2903,"R",988,"R",1915,"R",548,"R",237,"R",311,"R",20,"R",9,"R",11,"R",14921,"R",6877,"R",8044,"R",391,"R",169,"R",222,"R",202,"R",86,"R",116,"R",578,"R",317,"R",261
176017,4,  3,"R",4972,"R",2132,"R",2840,"R",14,"R",4,"R",10,"R",155,"R",75,"R",80,"R",688,"R",185,"R",503,"R",114,"R",46,"R",68,"R",3,"R",3,"R",0,"R",3550,"R",1550,"R",2000,"R",62,"R",31,"R",31,"R",23,"R",7,"R",16,"R",363,"R",231,"R",132
176035,1,999,"R",3272,"R",605,"R",2667,"R",7,"R",2,"R",5,"R",53,"R",21,"R",32,"R",1172,"R",150,"R",1022,"R",23,"R",5,"R",18,"R",3,"R",1,"R",2,"R",1941,"R",403,"R",1538,"R",13,"R",2,"R",11,"R",0,"R",0,"R",0,"R",60,"R",21,"R",39
176035,2,  1,"R",3033,"R",560,"R",2473,"R",5,"R",1,"R",4,"R",53,"R",21,"R",32,"R",1092,"R",143,"R",949,"R",21,"R",5,"R",16,"R",3,"R",1,"R",2,"R",1789,"R",367,"R",1422,"R",11,"R",1,"R",10,"R",0,"R",0,"R",0,"R",59,"R",21,"R",38
176035,4,  3,"R",239,"R",45,"R",194,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",80,"R",7,"R",73,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",152,"R",36,"R",116,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
176044,1,999,"R",2603,"R",1044,"R",1559,"R",3,"R",2,"R",1,"R",20,"R",5,"R",15,"R",2387,"R",941,"R",1446,"R",27,"R",16,"R",11,"Z",0,"Z",0,"Z",0,"R",83,"R",39,"R",44,"R",17,"R",7,"R",10,"R",66,"R",34,"R",32,"Z",0,"Z",0,"Z",0
176044,2,  1,"R",2197,"R",923,"R",1274,"R",1,"Z",0,"R",1,"R",14,"R",4,"R",10,"R",2014,"R",832,"R",1182,"R",24,"R",15,"R",9,"Z",0,"Z",0,"Z",0,"R",66,"R",31,"R",35,"R",17,"R",7,"R",10,"R",61,"R",34,"R",27,"Z",0,"Z",0,"Z",0
176044,4,  3,"R",406,"R",121,"R",285,"R",2,"R",2,"Z",0,"R",6,"R",1,"R",5,"R",373,"R",109,"R",264,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",17,"R",8,"R",9,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0
176053,1,999,"R",5871,"R",2371,"R",3500,"R",30,"R",15,"R",15,"R",153,"R",76,"R",77,"R",1461,"R",401,"R",1060,"R",151,"R",65,"R",86,"R",7,"R",3,"R",4,"R",3205,"R",1334,"R",1871,"R",56,"R",22,"R",34,"R",300,"R",136,"R",164,"R",508,"R",319,"R",189
176053,2,  1,"R",3275,"R",1387,"R",1888,"R",16,"R",8,"R",8,"R",59,"R",23,"R",36,"R",645,"R",233,"R",412,"R",86,"R",48,"R",38,"R",5,"R",2,"R",3,"R",2092,"R",843,"R",1249,"R",37,"R",16,"R",21,"R",127,"R",63,"R",64,"R",208,"R",151,"R",57
176053,4,  3,"R",2596,"R",984,"R",1612,"R",14,"R",7,"R",7,"R",94,"R",53,"R",41,"R",816,"R",168,"R",648,"R",65,"R",17,"R",48,"R",2,"R",1,"R",1,"R",1113,"R",491,"R",622,"R",19,"R",6,"R",13,"R",173,"R",73,"R",100,"R",300,"R",168,"R",132
176062,1,999,"R",82,"R",1,"R",81,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",69,"R",0,"R",69,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
176062,2,  1,"R",82,"R",1,"R",81,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",69,"R",0,"R",69,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
176071,1,999,"R",13474,"R",5177,"R",8297,"R",51,"R",17,"R",34,"R",330,"R",158,"R",172,"R",3273,"R",1160,"R",2113,"R",350,"R",142,"R",208,"R",14,"R",5,"R",9,"R",8791,"R",3431,"R",5360,"R",407,"R",149,"R",258,"R",258,"R",115,"R",143,"R",0,"R",0,"R",0
176071,2,  1,"R",13474,"R",5177,"R",8297,"R",51,"R",17,"R",34,"R",330,"R",158,"R",172,"R",3273,"R",1160,"R",2113,"R",350,"R",142,"R",208,"R",14,"R",5,"R",9,"R",8791,"R",3431,"R",5360,"R",407,"R",149,"R",258,"R",258,"R",115,"R",143,"R",0,"R",0,"R",0
176080,1,999,"R",22783,"R",11904,"R",10879,"R",125,"R",56,"R",69,"R",308,"R",170,"R",138,"R",4475,"R",1917,"R",2558,"R",527,"R",263,"R",264,"R",18,"R",10,"R",8,"R",15925,"R",8655,"R",7270,"R",303,"R",152,"R",151,"R",202,"R",118,"R",84,"R",900,"R",563,"R",337
176080,2,  1,"R",18314,"R",9669,"R",8645,"R",103,"R",47,"R",56,"R",223,"R",134,"R",89,"R",3884,"R",1720,"R",2164,"R",416,"R",205,"R",211,"R",12,"R",6,"R",6,"R",12962,"R",7157,"R",5805,"R",244,"R",124,"R",120,"R",148,"R",92,"R",56,"R",322,"R",184,"R",138
176080,4,  3,"R",4469,"R",2235,"R",2234,"R",22,"R",9,"R",13,"R",85,"R",36,"R",49,"R",591,"R",197,"R",394,"R",111,"R",58,"R",53,"R",6,"R",4,"R",2,"R",2963,"R",1498,"R",1465,"R",59,"R",28,"R",31,"R",54,"R",26,"R",28,"R",578,"R",379,"R",199
176169,1,999,"R",4367,"R",1800,"R",2567,"R",7,"R",4,"R",3,"R",16,"R",6,"R",10,"R",773,"R",350,"R",423,"R",69,"R",37,"R",32,"R",0,"R",0,"R",0,"R",3392,"R",1351,"R",2041,"R",56,"R",24,"R",32,"R",54,"R",28,"R",26,"R",0,"R",0,"R",0
176169,2,  1,"R",4367,"R",1800,"R",2567,"R",7,"R",4,"R",3,"R",16,"R",6,"R",10,"R",773,"R",350,"R",423,"R",69,"R",37,"R",32,"R",0,"R",0,"R",0,"R",3392,"R",1351,"R",2041,"R",56,"R",24,"R",32,"R",54,"R",28,"R",26,"R",0,"R",0,"R",0
176178,1,999,"R",10648,"R",4081,"R",6567,"R",14,"R",8,"R",6,"R",100,"R",48,"R",52,"R",3626,"R",1226,"R",2400,"R",145,"R",65,"R",80,"R",2,"R",0,"R",2,"R",6623,"R",2667,"R",3956,"R",53,"R",23,"R",30,"R",85,"R",44,"R",41,"R",0,"R",0,"R",0
