unitid,effylev,lstudy,"xfyrac01",fyrace01,"xfyrac02",fyrace02,"xfyrac03",fyrace03,"xfyrac04",fyrace04,"xfyrac05",fyrace05,"xfyrac06",fyrace06,"xfyrac07",fyrace07,"xfyrac08",fyrace08,"xfyrac09",fyrace09,"xfyrac10",fyrace10,"xfyrac11",fyrace11,"xfyrac12",fyrace12,"xfyrac13",fyrace13,"xfyrac14",fyrace14,"xfyrac15",fyrace15,"xfyrac16",fyrace16,"xfyrac17",fyrace17,"xfyrac18",fyrace18,"xfyrac19",fyrace19,"xfyrac20",fyrace20,"xfyrac21",fyrace21,"xfyrac22",fyrace22,"xfyrac23",fyrace23,"xfyrac24",fyrace24
"170037","4","3",10,"6",10,"3",10,"36",10,"78",13,"0",10,"1",10,"6",10,"4",10,"3",10,"7",10,"251",10,"240",13,"0",10,"1",10,"302",10,"334",10,"9",10,"114",10,"1",10,"10",10,"10",10,"491",10,"1",10,"636"
"170046","1","999",13,"0",10,"1",10,"15",10,"87",13,"0",10,"4",10,"2",10,"10",10,"7",10,"63",10,"77",10,"819",10,"52",10,"544",10,"153",10,"1528",10,"1",10,"102",10,"4",10,"12",10,"70",10,"896",10,"596",10,"1681"
"170046","2","1",13,"0",10,"1",10,"15",10,"87",13,"0",10,"4",10,"2",10,"10",10,"7",10,"63",10,"77",10,"819",10,"52",10,"544",10,"153",10,"1528",10,"1",10,"102",10,"4",10,"12",10,"70",10,"896",10,"596",10,"1681"
"170055","1","999",10,"70",10,"92",10,"968",10,"1251",10,"80",10,"115",10,"265",10,"278",10,"517",10,"639",10,"8077",10,"8269",10,"180",10,"220",10,"10157",10,"10864",10,"162",10,"2219",10,"195",10,"543",10,"1156",10,"16346",10,"400",10,"21021"
"170055","2","1",10,"70",10,"92",10,"968",10,"1251",10,"80",10,"115",10,"265",10,"278",10,"517",10,"639",10,"8077",10,"8269",10,"180",10,"220",10,"10157",10,"10864",10,"162",10,"2219",10,"195",10,"543",10,"1156",10,"16346",10,"400",10,"21021"
"170082","1","999",10,"84",10,"131",10,"472",10,"789",10,"63",10,"94",10,"232",10,"402",10,"248",10,"469",10,"9150",10,"15164",10,"198",10,"273",10,"10447",10,"17322",10,"215",10,"1261",10,"157",10,"634",10,"717",10,"24314",10,"471",10,"27769"
"170082","2","1",10,"48",10,"72",10,"395",10,"657",10,"51",10,"70",10,"196",10,"353",10,"213",10,"389",10,"7279",10,"11055",10,"141",10,"179",10,"8323",10,"12775",10,"120",10,"1052",10,"121",10,"549",10,"602",10,"18334",10,"320",10,"21098"
"170082","4","3",10,"36",10,"59",10,"77",10,"132",10,"12",10,"24",10,"36",10,"49",10,"35",10,"80",10,"1871",10,"4109",10,"57",10,"94",10,"2124",10,"4547",10,"95",10,"209",10,"36",10,"85",10,"115",10,"5980",10,"151",10,"6671"
"170091","1","999",10,"4",10,"4",10,"8",10,"4",13,"0",13,"0",10,"1",10,"2",10,"3",10,"1",10,"121",10,"84",10,"1",10,"2",10,"138",10,"97",10,"8",10,"12",13,"0",10,"3",10,"4",10,"205",10,"3",10,"235"
"170091","2","1",10,"4",10,"4",10,"8",10,"4",13,"0",13,"0",10,"1",10,"2",10,"3",10,"1",10,"121",10,"84",10,"1",10,"2",10,"138",10,"97",10,"8",10,"12",13,"0",10,"3",10,"4",10,"205",10,"3",10,"235"
"170240","1","999",10,"11",10,"5",10,"1281",10,"2733",10,"49",10,"69",10,"186",10,"204",10,"293",10,"419",10,"4931",10,"5440",10,"1084",10,"1316",10,"7835",10,"10186",10,"16",10,"4014",10,"118",10,"390",10,"712",10,"10371",10,"2400",10,"18021"
"170240","2","1",10,"11",10,"5",10,"1281",10,"2733",10,"49",10,"69",10,"186",10,"204",10,"293",10,"419",10,"4931",10,"5440",10,"1084",10,"1316",10,"7835",10,"10186",10,"16",10,"4014",10,"118",10,"390",10,"712",10,"10371",10,"2400",10,"18021"
"170301","1","999",10,"24",10,"33",10,"20",10,"40",10,"5",10,"9",10,"26",10,"46",10,"25",10,"52",10,"1199",10,"1856",10,"13",10,"9",10,"1312",10,"2045",10,"57",10,"60",10,"14",10,"72",10,"77",10,"3055",10,"22",10,"3357"
"170301","2","1",10,"24",10,"33",10,"20",10,"40",10,"5",10,"9",10,"26",10,"46",10,"25",10,"52",10,"1199",10,"1856",10,"13",10,"9",10,"1312",10,"2045",10,"57",10,"60",10,"14",10,"72",10,"77",10,"3055",10,"22",10,"3357"
"170417","1","999",13,"0",13,"0",10,"98",10,"29",10,"3",10,"3",10,"18",10,"4",10,"36",10,"10",10,"703",10,"98",10,"2",10,"1",10,"860",10,"145",13,"0",10,"127",10,"6",10,"22",10,"46",10,"801",10,"3",10,"1005"
"170417","2","1",13,"0",13,"0",10,"98",10,"29",10,"3",10,"3",10,"18",10,"4",10,"36",10,"10",10,"703",10,"98",10,"2",10,"1",10,"860",10,"145",13,"0",10,"127",10,"6",10,"22",10,"46",10,"801",10,"3",10,"1005"
"170444","1","999",10,"6",10,"10",10,"134",10,"243",10,"22",10,"45",10,"23",10,"48",10,"102",10,"178",10,"2515",10,"4487",10,"231",10,"261",10,"3033",10,"5272",10,"16",10,"377",10,"67",10,"71",10,"280",10,"7002",10,"492",10,"8305"
"170444","2","1",10,"6",10,"10",10,"134",10,"243",10,"22",10,"45",10,"23",10,"48",10,"102",10,"178",10,"2515",10,"4487",10,"231",10,"261",10,"3033",10,"5272",10,"16",10,"377",10,"67",10,"71",10,"280",10,"7002",10,"492",10,"8305"
"170514","1","999",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"1",10,"1",10,"2",10,"2",10,"157",13,"0",13,"0",10,"3",10,"162",13,"0",10,"2",13,"0",10,"1",10,"3",10,"159",13,"0",10,"165"
"170514","2","1",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"1",10,"1",10,"2",10,"2",10,"157",13,"0",13,"0",10,"3",10,"162",13,"0",10,"2",13,"0",10,"1",10,"3",10,"159",13,"0",10,"165"
"170532","1","999",10,"10",10,"22",10,"14",10,"21",10,"1",13,"0",10,"20",10,"41",10,"12",10,"12",10,"445",10,"556",10,"44",10,"67",10,"546",10,"719",10,"32",10,"35",10,"1",10,"61",10,"24",10,"1001",10,"111",10,"1265"
"170532","2","1",10,"10",10,"22",10,"14",10,"21",10,"1",13,"0",10,"20",10,"41",10,"12",10,"12",10,"445",10,"556",10,"44",10,"67",10,"546",10,"719",10,"32",10,"35",10,"1",10,"61",10,"24",10,"1001",10,"111",10,"1265"
"170541","1","999",10,"92",10,"80",10,"655",10,"831",10,"54",10,"73",10,"131",10,"126",10,"242",10,"280",10,"6175",10,"7198",10,"400",10,"362",10,"7749",10,"8950",10,"172",10,"1486",10,"127",10,"257",10,"522",10,"13373",10,"762",10,"16699"
"170541","2","1",10,"92",10,"80",10,"655",10,"831",10,"54",10,"73",10,"131",10,"126",10,"242",10,"280",10,"6175",10,"7198",10,"400",10,"362",10,"7749",10,"8950",10,"172",10,"1486",10,"127",10,"257",10,"522",10,"13373",10,"762",10,"16699"
"170550","1","999",10,"18",10,"24",10,"292",10,"435",10,"32",10,"42",10,"59",10,"68",10,"83",10,"125",10,"3138",10,"4558",10,"935",10,"1585",10,"4557",10,"6837",10,"42",10,"727",10,"74",10,"127",10,"208",10,"7696",10,"2520",10,"11394"
"170550","2","1",10,"18",10,"24",10,"292",10,"435",10,"32",10,"42",10,"59",10,"68",10,"83",10,"125",10,"3138",10,"4558",10,"935",10,"1585",10,"4557",10,"6837",10,"42",10,"727",10,"74",10,"127",10,"208",10,"7696",10,"2520",10,"11394"
"170587","1","999",13,"0",10,"2",10,"10",10,"14",10,"16",10,"27",10,"1",10,"3",10,"11",10,"21",10,"772",10,"1360",10,"44",10,"42",10,"854",10,"1469",10,"2",10,"24",10,"43",10,"4",10,"32",10,"2132",10,"86",10,"2323"
"170587","2","1",13,"0",10,"2",10,"10",10,"14",10,"16",10,"27",10,"1",10,"3",10,"11",10,"21",10,"772",10,"1360",10,"44",10,"42",10,"854",10,"1469",10,"2",10,"24",10,"43",10,"4",10,"32",10,"2132",10,"86",10,"2323"
"170611","1","999",13,"0",13,"0",13,"0",10,"11",13,"0",10,"2",13,"0",10,"3",13,"0",10,"5",10,"2",10,"178",13,"0",10,"5",10,"2",10,"204",13,"0",10,"11",10,"2",10,"3",10,"5",10,"180",10,"5",10,"206"
"170611","2","1",13,"0",13,"0",13,"0",10,"11",13,"0",10,"2",13,"0",10,"3",13,"0",10,"5",10,"2",10,"178",13,"0",10,"5",10,"2",10,"204",13,"0",10,"11",10,"2",10,"3",10,"5",10,"180",10,"5",10,"206"
"170620","1","999",10,"21",10,"25",10,"320",10,"626",10,"16",10,"40",10,"52",10,"76",10,"77",10,"174",10,"1760",10,"2662",10,"40",10,"65",10,"2286",10,"3668",10,"46",10,"946",10,"56",10,"128",10,"251",10,"4422",10,"105",10,"5954"
"170620","2","1",10,"21",10,"25",10,"320",10,"626",10,"16",10,"40",10,"52",10,"76",10,"77",10,"174",10,"1760",10,"2662",10,"40",10,"65",10,"2286",10,"3668",10,"46",10,"946",10,"56",10,"128",10,"251",10,"4422",10,"105",10,"5954"
"170639","1","999",10,"180",10,"175",10,"38",10,"41",10,"124",10,"184",10,"10",10,"8",10,"24",10,"10",10,"1250",10,"1332",10,"6",10,"5",10,"1632",10,"1755",10,"355",10,"79",10,"308",10,"18",10,"34",10,"2582",10,"11",10,"3387"
"170639","2","1",10,"180",10,"172",10,"38",10,"41",10,"123",10,"180",10,"10",10,"8",10,"24",10,"10",10,"1247",10,"1318",10,"6",10,"4",10,"1628",10,"1733",10,"352",10,"79",10,"303",10,"18",10,"34",10,"2565",10,"10",10,"3361"
"170639","4","3",13,"0",10,"3",13,"0",13,"0",10,"1",10,"4",13,"0",13,"0",13,"0",13,"0",10,"3",10,"14",13,"0",10,"1",10,"4",10,"22",10,"3",13,"0",10,"5",13,"0",13,"0",10,"17",10,"1",10,"26"
"170657","1","999",10,"320",10,"420",10,"1169",10,"1558",10,"136",10,"166",10,"355",10,"421",10,"586",10,"672",10,"10263",10,"11103",10,"2185",10,"2272",10,"15014",10,"16612",10,"740",10,"2727",10,"302",10,"776",10,"1258",10,"21366",10,"4457",10,"31626"
"170657","2","1",10,"320",10,"420",10,"1169",10,"1558",10,"136",10,"166",10,"355",10,"421",10,"586",10,"672",10,"10263",10,"11103",10,"2185",10,"2272",10,"15014",10,"16612",10,"740",10,"2727",10,"302",10,"776",10,"1258",10,"21366",10,"4457",10,"31626"
"170675","1","999",10,"442",10,"188",10,"357",10,"279",10,"11",10,"3",10,"191",10,"58",10,"57",10,"22",10,"2525",10,"812",10,"786",10,"182",10,"4369",10,"1544",10,"630",10,"636",10,"14",10,"249",10,"79",10,"3337",10,"968",10,"5913"
"170675","2","1",10,"172",10,"48",10,"289",10,"182",10,"11",10,"3",10,"111",10,"30",10,"40",10,"11",10,"1853",10,"511",10,"715",10,"136",10,"3191",10,"921",10,"220",10,"471",10,"14",10,"141",10,"51",10,"2364",10,"851",10,"4112"
"170675","4","3",10,"270",10,"140",10,"68",10,"97",13,"0",13,"0",10,"80",10,"28",10,"17",10,"11",10,"672",10,"301",10,"71",10,"46",10,"1178",10,"623",10,"410",10,"165",13,"0",10,"108",10,"28",10,"973",10,"117",10,"1801"
"170693","1","999",13,"0",13,"0",10,"98",10,"225",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"98",10,"226",13,"0",10,"323",13,"0",13,"0",13,"0",10,"1",13,"0",10,"324"
"170693","2","1",13,"0",13,"0",10,"98",10,"225",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"98",10,"226",13,"0",10,"323",13,"0",13,"0",13,"0",10,"1",13,"0",10,"324"
"170736","1","999",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"182",13,"0",13,"0",10,"2",10,"182",13,"0",10,"1",13,"0",13,"0",13,"0",10,"183",13,"0",10,"184"
"170736","2","1",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"182",13,"0",13,"0",10,"2",10,"182",13,"0",10,"1",13,"0",13,"0",13,"0",10,"183",13,"0",10,"184"
"170790","1","999",10,"153",10,"212",10,"920",10,"1324",10,"71",10,"91",10,"624",10,"579",10,"229",10,"236",10,"14082",10,"15330",10,"6636",10,"6909",10,"22715",10,"24681",10,"365",10,"2244",10,"162",10,"1203",10,"465",10,"29412",10,"13545",10,"47396"
"170790","2","1",10,"153",10,"212",10,"920",10,"1324",10,"71",10,"91",10,"624",10,"579",10,"229",10,"236",10,"14082",10,"15330",10,"6636",10,"6909",10,"22715",10,"24681",10,"365",10,"2244",10,"162",10,"1203",10,"465",10,"29412",10,"13545",10,"47396"
"170806","1","999",10,"147",10,"136",10,"118",10,"584",10,"5",10,"10",10,"23",10,"60",10,"21",10,"126",10,"1120",10,"3697",10,"139",10,"285",10,"1573",10,"4898",10,"283",10,"702",10,"15",10,"83",10,"147",10,"4817",10,"424",10,"6471"
"170806","2","1",10,"49",10,"77",10,"92",10,"479",10,"4",10,"9",10,"18",10,"45",10,"15",10,"94",10,"730",10,"2375",10,"123",10,"244",10,"1031",10,"3323",10,"126",10,"571",10,"13",10,"63",10,"109",10,"3105",10,"367",10,"4354"
"170806","4","3",10,"98",10,"59",10,"26",10,"105",10,"1",10,"1",10,"5",10,"15",10,"6",10,"32",10,"390",10,"1322",10,"16",10,"41",10,"542",10,"1575",10,"157",10,"131",10,"2",10,"20",10,"38",10,"1712",10,"57",10,"2117"
"170824","1","999",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"12",13,"0",13,"0",10,"6",10,"12",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18",13,"0",10,"18"
"170824","2","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"12",13,"0",13,"0",10,"6",10,"12",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18",13,"0",10,"18"
"170842","1","999",10,"8",10,"9",10,"200",10,"664",10,"2",10,"6",10,"4",10,"8",10,"15",10,"37",10,"538",10,"2138",10,"190",10,"531",10,"957",10,"3393",10,"17",10,"864",10,"8",10,"12",10,"52",10,"2676",10,"721",10,"4350"
"170842","2","1",10,"8",10,"9",10,"124",10,"405",13,"0",10,"1",13,"0",13,"0",10,"2",10,"7",10,"6",10,"38",10,"52",10,"166",10,"192",10,"626",10,"17",10,"529",10,"1",13,"0",10,"9",10,"44",10,"218",10,"818"
"170842","4","3",13,"0",13,"0",10,"76",10,"259",10,"2",10,"5",10,"4",10,"8",10,"13",10,"30",10,"532",10,"2100",10,"138",10,"365",10,"765",10,"2767",13,"0",10,"335",10,"7",10,"12",10,"43",10,"2632",10,"503",10,"3532"
"170967","1","999",10,"12",10,"3",10,"71",10,"188",10,"3",10,"1",10,"7",10,"10",10,"7",10,"14",10,"360",10,"585",10,"27",10,"20",10,"487",10,"821",10,"15",10,"259",10,"4",10,"17",10,"21",10,"945",10,"47",10,"1308"
"170967","2","1",10,"12",10,"3",10,"70",10,"188",10,"3",10,"1",10,"7",10,"10",10,"7",10,"14",10,"356",10,"582",10,"27",10,"20",10,"482",10,"818",10,"15",10,"258",10,"4",10,"17",10,"21",10,"938",10,"47",10,"1300"
"170967","4","3",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",10,"3",13,"0",13,"0",10,"5",10,"3",13,"0",10,"1",13,"0",13,"0",13,"0",10,"7",13,"0",10,"8"
"170976","1","999",10,"3464",10,"1774",10,"1152",10,"1679",10,"166",10,"189",10,"2557",10,"2471",10,"971",10,"884",10,"12689",10,"12550",10,"988",10,"798",10,"21987",10,"20345",10,"5238",10,"2831",10,"355",10,"5028",10,"1855",10,"25239",10,"1786",10,"42332"
"170976","2","1",10,"815",10,"468",10,"797",10,"1156",10,"124",10,"125",10,"1607",10,"1590",10,"663",10,"596",10,"8388",10,"8807",10,"664",10,"600",10,"13058",10,"13342",10,"1283",10,"1953",10,"249",10,"3197",10,"1259",10,"17195",10,"1264",10,"26400"
"170976","3","2",10,"61",10,"53",10,"88",10,"114",10,"23",10,"25",10,"216",10,"277",10,"76",10,"64",10,"836",10,"699",10,"98",10,"57",10,"1398",10,"1289",10,"114",10,"202",10,"48",10,"493",10,"140",10,"1535",10,"155",10,"2687"
"170976","4","3",10,"2588",10,"1253",10,"267",10,"409",10,"19",10,"39",10,"734",10,"604",10,"232",10,"224",10,"3465",10,"3044",10,"226",10,"141",10,"7531",10,"5714",10,"3841",10,"676",10,"58",10,"1338",10,"456",10,"6509",10,"367",10,"13245"
"171012","1","999",13,"0",13,"0",10,"254",10,"54",13,"0",13,"0",13,"0",13,"0",10,"3",10,"1",10,"1",13,"0",13,"0",13,"0",10,"258",10,"55",13,"0",10,"308",13,"0",13,"0",10,"4",10,"1",13,"0",10,"313"
"171012","2","1",13,"0",13,"0",10,"254",10,"54",13,"0",13,"0",13,"0",13,"0",10,"3",10,"1",10,"1",13,"0",13,"0",13,"0",10,"258",10,"55",13,"0",10,"308",13,"0",13,"0",10,"4",10,"1",13,"0",10,"313"
"171100","1","999",10,"2115",10,"1648",10,"1417",10,"2434",10,"140",10,"218",10,"1249",10,"1368",10,"685",10,"771",10,"16618",10,"20337",10,"299",10,"293",10,"22523",10,"27069",10,"3763",10,"3851",10,"358",10,"2617",10,"1456",10,"36955",10,"592",10,"49592"
"171100","2","1",10,"829",10,"616",10,"1219",10,"2017",10,"113",10,"165",10,"1008",10,"1051",10,"522",10,"570",10,"13630",10,"15431",10,"181",10,"154",10,"17502",10,"20004",10,"1445",10,"3236",10,"278",10,"2059",10,"1092",10,"29061",10,"335",10,"37506"
"171100","3","2",10,"4",10,"4",10,"21",10,"53",10,"5",10,"5",10,"73",10,"121",10,"35",10,"37",10,"527",10,"800",10,"1",10,"4",10,"666",10,"1024",10,"8",10,"74",10,"10",10,"194",10,"72",10,"1327",10,"5",10,"1690"
"171100","4","3",10,"1282",10,"1028",10,"177",10,"364",10,"22",10,"48",10,"168",10,"196",10,"128",10,"164",10,"2461",10,"4106",10,"117",10,"135",10,"4355",10,"6041",10,"2310",10,"541",10,"70",10,"364",10,"292",10,"6567",10,"252",10,"10396"
"171128","1","999",10,"550",10,"169",10,"104",10,"43",10,"39",10,"22",10,"62",10,"23",10,"83",10,"33",10,"4373",10,"1365",10,"235",10,"96",10,"5446",10,"1751",10,"719",10,"147",10,"61",10,"85",10,"116",10,"5738",10,"331",10,"7197"
"171128","2","1",10,"234",10,"50",10,"91",10,"37",10,"37",10,"19",10,"52",10,"20",10,"73",10,"22",10,"4057",10,"1196",10,"206",10,"78",10,"4750",10,"1422",10,"284",10,"128",10,"56",10,"72",10,"95",10,"5253",10,"284",10,"6172"
"171128","4","3",10,"316",10,"119",10,"13",10,"6",10,"2",10,"3",10,"10",10,"3",10,"10",10,"11",10,"316",10,"169",10,"29",10,"18",10,"696",10,"329",10,"435",10,"19",10,"5",10,"13",10,"21",10,"485",10,"47",10,"1025"
"171137","1","999",10,"274",10,"138",10,"284",10,"635",10,"23",10,"37",10,"405",10,"323",10,"133",10,"156",10,"3407",10,"3626",10,"477",10,"486",10,"5003",10,"5401",10,"412",10,"919",10,"60",10,"728",10,"289",10,"7033",10,"963",10,"10404"
"171137","2","1",10,"86",10,"62",10,"219",10,"531",10,"19",10,"32",10,"260",10,"235",10,"85",10,"116",10,"2530",10,"2688",10,"370",10,"404",10,"3569",10,"4068",10,"148",10,"750",10,"51",10,"495",10,"201",10,"5218",10,"774",10,"7637"
"171137","4","3",10,"188",10,"76",10,"65",10,"104",10,"4",10,"5",10,"145",10,"88",10,"48",10,"40",10,"877",10,"938",10,"107",10,"82",10,"1434",10,"1333",10,"264",10,"169",10,"9",10,"233",10,"88",10,"1815",10,"189",10,"2767"
"171146","1","999",10,"31",10,"38",10,"250",10,"638",10,"19",10,"37",10,"71",10,"75",10,"63",10,"118",10,"2255",10,"3703",10,"244",10,"363",10,"2933",10,"4972",10,"69",10,"888",10,"56",10,"146",10,"181",10,"5958",10,"607",10,"7905"
"171146","2","1",10,"19",10,"32",10,"209",10,"550",10,"18",10,"31",10,"50",10,"64",10,"56",10,"110",10,"1960",10,"3170",10,"205",10,"283",10,"2517",10,"4240",10,"51",10,"759",10,"49",10,"114",10,"166",10,"5130",10,"488",10,"6757"
"171146","4","3",10,"12",10,"6",10,"41",10,"88",10,"1",10,"6",10,"21",10,"11",10,"7",10,"8",10,"295",10,"533",10,"39",10,"80",10,"416",10,"732",10,"18",10,"129",10,"7",10,"32",10,"15",10,"828",10,"119",10,"1148"
"171155","1","999",10,"3",10,"2",10,"63",10,"51",10,"32",10,"58",10,"15",10,"26",10,"51",10,"55",10,"2211",10,"3060",10,"123",10,"109",10,"2498",10,"3361",10,"5",10,"114",10,"90",10,"41",10,"106",10,"5271",10,"232",10,"5859"
"171155","2","1",10,"3",10,"2",10,"63",10,"51",10,"32",10,"58",10,"15",10,"26",10,"51",10,"55",10,"2211",10,"3060",10,"123",10,"109",10,"2498",10,"3361",10,"5",10,"114",10,"90",10,"41",10,"106",10,"5271",10,"232",10,"5859"
"171225","1","999",10,"5",10,"26",10,"64",10,"14",10,"19",10,"17",10,"25",10,"49",10,"66",10,"2078",10,"3024",10,"184",10,"228",13,"0",10,"3431",10,"2368",10,"31",10,"78",10,"36",10,"74",10,"2144",10,"3208",10,"228",10,"5799"
"171225","2","1",10,"5",10,"26",10,"64",10,"14",10,"19",10,"17",10,"25",10,"49",10,"66",10,"2078",10,"3024",10,"184",10,"228",13,"0",10,"3431",10,"2368",10,"31",10,"78",10,"36",10,"74",10,"2144",10,"3208",10,"228",10,"5799"
"171234","1","999",13,"0",13,"0",10,"6",10,"6",10,"5",10,"19",10,"3",10,"11",10,"12",10,"37",10,"804",10,"1891",10,"103",10,"288",10,"933",10,"2252",13,"0",10,"12",10,"24",10,"14",10,"49",10,"2695",10,"391",10,"3185"
"171234","2","1",13,"0",13,"0",10,"6",10,"6",10,"5",10,"19",10,"3",10,"11",10,"12",10,"37",10,"804",10,"1891",10,"103",10,"288",10,"933",10,"2252",13,"0",10,"12",10,"24",10,"14",10,"49",10,"2695",10,"391",10,"3185"
"171261","1","999",13,"0",13,"0",10,"2",10,"9",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"9",10,"93",13,"0",13,"0",10,"13",10,"102",13,"0",10,"11",13,"0",10,"2",13,"0",10,"102",13,"0",10,"115"
"171261","2","1",13,"0",13,"0",10,"2",10,"9",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"9",10,"93",13,"0",13,"0",10,"13",10,"102",13,"0",10,"11",13,"0",10,"2",13,"0",10,"102",13,"0",10,"115"
"171298","1","999",13,"0",13,"0",10,"221",10,"472",10,"11",10,"10",10,"7",10,"19",10,"66",10,"114",10,"1260",10,"2840",10,"1",10,"2",10,"1566",10,"3457",13,"0",10,"693",10,"21",10,"26",10,"180",10,"4100",10,"3",10,"5023"
"171298","2","1",13,"0",13,"0",10,"221",10,"472",10,"11",10,"10",10,"7",10,"19",10,"66",10,"114",10,"1258",10,"2838",10,"1",10,"2",10,"1564",10,"3455",13,"0",10,"693",10,"21",10,"26",10,"180",10,"4096",10,"3",10,"5019"
"171298","4","3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",10,"4"
"171304","1","999",10,"8",10,"7",10,"201",10,"494",10,"37",10,"52",10,"19",10,"38",10,"95",10,"116",10,"2630",10,"3350",10,"7",10,"4",10,"2997",10,"4061",10,"15",10,"695",10,"89",10,"57",10,"211",10,"5980",10,"11",10,"7058"
"171304","2","1",10,"8",10,"7",10,"201",10,"494",10,"37",10,"52",10,"19",10,"38",10,"95",10,"116",10,"2630",10,"3350",10,"7",10,"4",10,"2997",10,"4061",10,"15",10,"695",10,"89",10,"57",10,"211",10,"5980",10,"11",10,"7058"
"171313","1","999",13,"0",13,"0",10,"33",10,"254",13,"0",10,"2",10,"12",10,"39",10,"41",10,"304",10,"34",10,"248",10,"50",10,"271",10,"170",10,"1118",13,"0",10,"287",10,"2",10,"51",10,"345",10,"282",10,"321",10,"1288"
"171313","2","1",13,"0",13,"0",10,"33",10,"254",13,"0",10,"2",10,"12",10,"39",10,"41",10,"304",10,"34",10,"248",10,"50",10,"271",10,"170",10,"1118",13,"0",10,"287",10,"2",10,"51",10,"345",10,"282",10,"321",10,"1288"
"171322","1","999",13,"0",10,"1",10,"400",10,"1294",10,"2",10,"4",10,"3",10,"8",10,"6",10,"5",10,"110",10,"419",10,"3",13,"0",10,"524",10,"1731",10,"1",10,"1694",10,"6",10,"11",10,"11",10,"529",10,"3",10,"2255"
"171322","2","1",13,"0",10,"1",10,"400",10,"1294",10,"2",10,"4",10,"3",10,"8",10,"6",10,"5",10,"110",10,"419",10,"3",13,"0",10,"524",10,"1731",10,"1",10,"1694",10,"6",10,"11",10,"11",10,"529",10,"3",10,"2255"
"171395","1","999",13,"0",10,"9",10,"4",10,"60",10,"116",10,"5",10,"21",10,"12",10,"22",10,"1041",10,"2162",10,"163",10,"242",13,"0",10,"2567",10,"1290",10,"9",10,"64",10,"121",10,"33",10,"1063",10,"2325",10,"242",10,"3857"
"171395","2","1",13,"0",10,"9",10,"4",10,"60",10,"116",10,"5",10,"21",10,"12",10,"22",10,"1041",10,"2162",10,"163",10,"242",13,"0",10,"2567",10,"1290",10,"9",10,"64",10,"121",10,"33",10,"1063",10,"2325",10,"242",10,"3857"
"171456","1","999",10,"47",10,"51",10,"116",10,"80",10,"114",10,"152",10,"40",10,"48",10,"52",10,"48",10,"4890",10,"5375",10,"260",10,"348",10,"5519",10,"6102",10,"98",10,"196",10,"266",10,"88",10,"100",10,"10265",10,"608",10,"11621"
"171456","2","1",10,"46",10,"36",10,"110",10,"72",10,"100",10,"127",10,"38",10,"45",10,"48",10,"47",10,"4441",10,"4620",10,"191",10,"203",10,"4974",10,"5150",10,"82",10,"182",10,"227",10,"83",10,"95",10,"9061",10,"394",10,"10124"
"171456","4","3",10,"1",10,"15",10,"6",10,"8",10,"14",10,"25",10,"2",10,"3",10,"4",10,"1",10,"449",10,"755",10,"69",10,"145",10,"545",10,"952",10,"16",10,"14",10,"39",10,"5",10,"5",10,"1204",10,"214",10,"1497"
"171465","1","999",13,"0",13,"0",13,"0",10,"1",13,"0",10,"3",13,"0",13,"0",13,"0",13,"0",13,"0",10,"21",13,"0",10,"4",13,"0",10,"29",13,"0",10,"1",10,"3",13,"0",13,"0",10,"21",10,"4",10,"29"
"171465","2","1",13,"0",13,"0",13,"0",10,"1",13,"0",10,"3",13,"0",13,"0",13,"0",13,"0",13,"0",10,"21",13,"0",10,"4",13,"0",10,"29",13,"0",10,"1",10,"3",13,"0",13,"0",10,"21",10,"4",10,"29"
"171483","1","999",10,"61",10,"13",10,"17",10,"42",10,"89",10,"26",10,"24",10,"41",10,"45",10,"2231",10,"3119",10,"120",10,"121",13,"0",10,"3476",10,"2473",10,"74",10,"59",10,"115",10,"65",10,"2276",10,"3239",10,"121",10,"5949"
"171483","2","1",10,"61",10,"13",10,"17",10,"42",10,"89",10,"26",10,"24",10,"41",10,"45",10,"2231",10,"3119",10,"120",10,"121",13,"0",10,"3476",10,"2473",10,"74",10,"59",10,"115",10,"65",10,"2276",10,"3239",10,"121",10,"5949"
