UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
137209,1,999,"R",27663,"R",11368,"R",16295,"R",87,"R",25,"R",62,"R",745,"R",309,"R",436,"R",5372,"R",1772,"R",3600,"R",5604,"R",2319,"R",3285,"R",78,"R",32,"R",46,"R",14352,"R",6325,"R",8027,"R",564,"R",224,"R",340,"R",299,"R",119,"R",180,"R",562,"R",243,"R",319
137209,2,  1,"R",27663,"R",11368,"R",16295,"R",87,"R",25,"R",62,"R",745,"R",309,"R",436,"R",5372,"R",1772,"R",3600,"R",5604,"R",2319,"R",3285,"R",78,"R",32,"R",46,"R",14352,"R",6325,"R",8027,"R",564,"R",224,"R",340,"R",299,"R",119,"R",180,"R",562,"R",243,"R",319
137245,1,999,"R",2685,"R",1142,"R",1543,"R",9,"R",1,"R",8,"R",61,"R",30,"R",31,"R",1141,"R",442,"R",699,"R",654,"R",294,"R",360,"R",2,"R",0,"R",2,"R",754,"R",342,"R",412,"R",28,"R",16,"R",12,"R",0,"R",0,"R",0,"R",36,"R",17,"R",19
137245,2,  1,"R",2685,"R",1142,"R",1543,"R",9,"R",1,"R",8,"R",61,"R",30,"R",31,"R",1141,"R",442,"R",699,"R",654,"R",294,"R",360,"R",2,"R",0,"R",2,"R",754,"R",342,"R",412,"R",28,"R",16,"R",12,"R",0,"R",0,"R",0,"R",36,"R",17,"R",19
137272,1,999,"R",76,"R",76,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",2,"R",2,"Z",0,"R",32,"R",32,"Z",0,"R",2,"R",2,"Z",0,"R",25,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",15,"Z",0
137272,2,  1,"R",54,"R",54,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",1,"R",1,"Z",0,"R",22,"R",22,"Z",0,"R",1,"R",1,"Z",0,"R",15,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",15,"Z",0
137272,4,  3,"R",22,"R",22,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",1,"R",1,"Z",0,"R",10,"R",10,"Z",0,"R",1,"R",1,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0
137281,1,999,"R",9535,"R",3632,"R",5903,"R",42,"R",15,"R",27,"R",192,"R",79,"R",113,"R",1013,"R",297,"R",716,"R",408,"R",158,"R",250,"R",15,"R",6,"R",9,"R",6862,"R",2661,"R",4201,"R",129,"R",58,"R",71,"R",862,"R",354,"R",508,"R",12,"R",4,"R",8
137281,2,  1,"R",9535,"R",3632,"R",5903,"R",42,"R",15,"R",27,"R",192,"R",79,"R",113,"R",1013,"R",297,"R",716,"R",408,"R",158,"R",250,"R",15,"R",6,"R",9,"R",6862,"R",2661,"R",4201,"R",129,"R",58,"R",71,"R",862,"R",354,"R",508,"R",12,"R",4,"R",8
137315,1,999,"R",4011,"R",1606,"R",2405,"R",5,"R",3,"R",2,"R",59,"R",28,"R",31,"R",449,"R",148,"R",301,"R",1067,"R",414,"R",653,"R",20,"R",8,"R",12,"R",2249,"R",915,"R",1334,"R",50,"R",22,"R",28,"R",76,"R",49,"R",27,"R",36,"R",19,"R",17
137315,2,  1,"R",4011,"R",1606,"R",2405,"R",5,"R",3,"R",2,"R",59,"R",28,"R",31,"R",449,"R",148,"R",301,"R",1067,"R",414,"R",653,"R",20,"R",8,"R",12,"R",2249,"R",915,"R",1334,"R",50,"R",22,"R",28,"R",76,"R",49,"R",27,"R",36,"R",19,"R",17
137351,1,999,"R",49408,"R",21008,"R",28400,"R",172,"R",69,"R",103,"R",2924,"R",1332,"R",1592,"R",5567,"R",1962,"R",3605,"R",7893,"R",3213,"R",4680,"R",73,"R",35,"R",38,"R",29051,"R",12578,"R",16473,"R",776,"R",300,"R",476,"R",842,"R",343,"R",499,"R",2110,"R",1176,"R",934
137351,2,  1,"R",37028,"R",16285,"R",20743,"R",130,"R",57,"R",73,"R",2209,"R",1051,"R",1158,"R",4442,"R",1614,"R",2828,"R",6600,"R",2760,"R",3840,"R",63,"R",30,"R",33,"R",21485,"R",9813,"R",11672,"R",640,"R",257,"R",383,"R",646,"R",268,"R",378,"R",813,"R",435,"R",378
137351,4,  3,"R",12380,"R",4723,"R",7657,"R",42,"R",12,"R",30,"R",715,"R",281,"R",434,"R",1125,"R",348,"R",777,"R",1293,"R",453,"R",840,"R",10,"R",5,"R",5,"R",7566,"R",2765,"R",4801,"R",136,"R",43,"R",93,"R",196,"R",75,"R",121,"R",1297,"R",741,"R",556
137476,1,999,"R",5249,"R",2175,"R",3074,"R",14,"R",8,"R",6,"R",47,"R",21,"R",26,"R",765,"R",266,"R",499,"R",1192,"R",443,"R",749,"R",1,"R",1,"R",0,"R",726,"R",391,"R",335,"R",23,"R",11,"R",12,"R",2225,"R",885,"R",1340,"R",256,"R",149,"R",107
137476,2,  1,"R",3455,"R",1424,"R",2031,"R",3,"R",1,"R",2,"R",11,"R",4,"R",7,"R",363,"R",145,"R",218,"R",616,"R",239,"R",377,"R",1,"R",1,"R",0,"R",206,"R",93,"R",113,"R",18,"R",8,"R",10,"R",2071,"R",826,"R",1245,"R",166,"R",107,"R",59
137476,4,  3,"R",1794,"R",751,"R",1043,"R",11,"R",7,"R",4,"R",36,"R",17,"R",19,"R",402,"R",121,"R",281,"R",576,"R",204,"R",372,"R",0,"R",0,"R",0,"R",520,"R",298,"R",222,"R",5,"R",3,"R",2,"R",154,"R",59,"R",95,"R",90,"R",42,"R",48
137537,1,999,"R",337,"R",37,"R",300,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",91,"R",9,"R",82,"R",17,"R",1,"R",16,"R",0,"R",0,"R",0,"R",179,"R",20,"R",159,"R",0,"R",0,"R",0,"R",47,"R",6,"R",41,"R",0,"R",0,"R",0
137537,2,  1,"R",337,"R",37,"R",300,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",91,"R",9,"R",82,"R",17,"R",1,"R",16,"R",0,"R",0,"R",0,"R",179,"R",20,"R",159,"R",0,"R",0,"R",0,"R",47,"R",6,"R",41,"R",0,"R",0,"R",0
137546,1,999,"R",4166,"R",1819,"R",2347,"R",13,"R",4,"R",9,"R",89,"R",43,"R",46,"R",274,"R",99,"R",175,"R",503,"R",200,"R",303,"R",5,"R",1,"R",4,"R",2855,"R",1246,"R",1609,"R",116,"R",51,"R",65,"R",152,"R",84,"R",68,"R",159,"R",91,"R",68
137546,2,  1,"R",2385,"R",1006,"R",1379,"R",4,"R",2,"R",2,"R",49,"R",22,"R",27,"R",163,"R",67,"R",96,"R",320,"R",116,"R",204,"R",3,"R",0,"R",3,"R",1628,"R",694,"R",934,"R",83,"R",33,"R",50,"R",38,"R",16,"R",22,"R",97,"R",56,"R",41
137546,4,  3,"R",1781,"R",813,"R",968,"R",9,"R",2,"R",7,"R",40,"R",21,"R",19,"R",111,"R",32,"R",79,"R",183,"R",84,"R",99,"R",2,"R",1,"R",1,"R",1227,"R",552,"R",675,"R",33,"R",18,"R",15,"R",114,"R",68,"R",46,"R",62,"R",35,"R",27
137564,1,999,"R",3219,"R",1393,"R",1826,"R",11,"R",4,"R",7,"R",27,"R",12,"R",15,"R",307,"R",110,"R",197,"R",434,"R",179,"R",255,"R",7,"R",1,"R",6,"R",2025,"R",898,"R",1127,"R",26,"R",8,"R",18,"R",355,"R",169,"R",186,"R",27,"R",12,"R",15
137564,2,  1,"R",2845,"R",1240,"R",1605,"R",11,"R",4,"R",7,"R",24,"R",11,"R",13,"R",270,"R",93,"R",177,"R",397,"R",162,"R",235,"R",5,"R",1,"R",4,"R",1798,"R",807,"R",991,"R",23,"R",6,"R",17,"R",292,"R",145,"R",147,"R",25,"R",11,"R",14
137564,4,  3,"R",374,"R",153,"R",221,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",37,"R",17,"R",20,"R",37,"R",17,"R",20,"R",2,"R",0,"R",2,"R",227,"R",91,"R",136,"R",3,"R",2,"R",1,"R",63,"R",24,"R",39,"R",2,"R",1,"R",1
137591,1,999,"R",491,"R",149,"R",342,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",36,"R",21,"R",15,"R",89,"R",47,"R",42,"Z",0,"Z",0,"Z",0,"R",364,"R",81,"R",283,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
137591,2,  1,"R",491,"R",149,"R",342,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",36,"R",21,"R",15,"R",89,"R",47,"R",42,"Z",0,"Z",0,"Z",0,"R",364,"R",81,"R",283,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
137713,1,999,"R",273,"R",70,"R",203,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",50,"R",18,"R",32,"R",13,"R",6,"R",7,"R",0,"R",0,"R",0,"R",207,"R",46,"R",161,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137713,2,  1,"R",273,"R",70,"R",203,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",50,"R",18,"R",32,"R",13,"R",6,"R",7,"R",0,"R",0,"R",0,"R",207,"R",46,"R",161,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137759,1,999,"R",21646,"R",9896,"R",11750,"R",52,"R",20,"R",32,"R",240,"R",108,"R",132,"R",7801,"R",3149,"R",4652,"R",1699,"R",839,"R",860,"R",20,"R",11,"R",9,"R",10056,"R",4926,"R",5130,"R",541,"R",231,"R",310,"R",1062,"R",521,"R",541,"R",175,"R",91,"R",84
137759,2,  1,"R",21646,"R",9896,"R",11750,"R",52,"R",20,"R",32,"R",240,"R",108,"R",132,"R",7801,"R",3149,"R",4652,"R",1699,"R",839,"R",860,"R",20,"R",11,"R",9,"R",10056,"R",4926,"R",5130,"R",541,"R",231,"R",310,"R",1062,"R",521,"R",541,"R",175,"R",91,"R",84
137777,1,999,"R",75,"R",75,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",56,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",5,"R",0
137777,2,  1,"R",60,"R",60,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",46,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"R",0
137777,4,  3,"R",15,"R",15,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"R",0
137801,1,999,"R",1615,"R",720,"R",895,"R",4,"R",3,"R",1,"R",55,"R",35,"R",20,"R",450,"R",215,"R",235,"R",573,"R",233,"R",340,"R",8,"R",4,"R",4,"R",423,"R",194,"R",229,"R",70,"R",27,"R",43,"R",32,"R",9,"R",23,"R",0,"R",0,"R",0
137801,2,  1,"R",1557,"R",690,"R",867,"R",4,"R",3,"R",1,"R",27,"R",17,"R",10,"R",445,"R",212,"R",233,"R",561,"R",229,"R",332,"R",8,"R",4,"R",4,"R",411,"R",189,"R",222,"R",69,"R",27,"R",42,"R",32,"R",9,"R",23,"R",0,"R",0,"R",0
137801,4,  3,"R",58,"R",30,"R",28,"R",0,"R",0,"R",0,"R",28,"R",18,"R",10,"R",5,"R",3,"R",2,"R",12,"R",4,"R",8,"R",0,"R",0,"R",0,"R",12,"R",5,"R",7,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137810,1,999,"R",851,"R",229,"R",622,"R",3,"R",0,"R",3,"R",14,"R",5,"R",9,"R",175,"R",51,"R",124,"R",75,"R",24,"R",51,"R",3,"R",0,"R",3,"R",514,"R",132,"R",382,"R",22,"R",7,"R",15,"R",45,"R",10,"R",35,"R",0,"R",0,"R",0
137810,2,  1,"R",822,"R",222,"R",600,"R",3,"R",0,"R",3,"R",12,"R",4,"R",8,"R",173,"R",51,"R",122,"R",72,"R",24,"R",48,"R",3,"R",0,"R",3,"R",494,"R",127,"R",367,"R",22,"R",7,"R",15,"R",43,"R",9,"R",34,"R",0,"R",0,"R",0
137810,4,  3,"R",29,"R",7,"R",22,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",0,"R",2,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",20,"R",5,"R",15,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
137847,1,999,"R",7691,"R",3359,"R",4332,"R",13,"R",5,"R",8,"R",107,"R",45,"R",62,"R",472,"R",158,"R",314,"R",893,"R",354,"R",539,"R",13,"R",2,"R",11,"R",4530,"R",1906,"R",2624,"R",182,"R",61,"R",121,"R",699,"R",336,"R",363,"R",782,"R",492,"R",290
137847,2,  1,"R",6692,"R",2912,"R",3780,"R",10,"R",3,"R",7,"R",85,"R",35,"R",50,"R",412,"R",141,"R",271,"R",794,"R",307,"R",487,"R",11,"R",1,"R",10,"R",3947,"R",1653,"R",2294,"R",172,"R",57,"R",115,"R",605,"R",288,"R",317,"R",656,"R",427,"R",229
137847,4,  3,"R",999,"R",447,"R",552,"R",3,"R",2,"R",1,"R",22,"R",10,"R",12,"R",60,"R",17,"R",43,"R",99,"R",47,"R",52,"R",2,"R",1,"R",1,"R",583,"R",253,"R",330,"R",10,"R",4,"R",6,"R",94,"R",48,"R",46,"R",126,"R",65,"R",61
137856,1,999,"R",397,"R",223,"R",174,"R",2,"R",1,"R",1,"R",3,"R",0,"R",3,"R",78,"R",20,"R",58,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",308,"R",197,"R",111,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137856,2,  1,"R",397,"R",223,"R",174,"R",2,"R",1,"R",1,"R",3,"R",0,"R",3,"R",78,"R",20,"R",58,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",308,"R",197,"R",111,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137865,1,999,"R",776,"R",364,"R",412,"R",5,"R",3,"R",2,"R",28,"R",16,"R",12,"R",170,"R",66,"R",104,"R",15,"R",5,"R",10,"R",0,"R",0,"R",0,"R",553,"R",271,"R",282,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137865,2,  1,"R",776,"R",364,"R",412,"R",5,"R",3,"R",2,"R",28,"R",16,"R",12,"R",170,"R",66,"R",104,"R",15,"R",5,"R",10,"R",0,"R",0,"R",0,"R",553,"R",271,"R",282,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
137892,1,999,"R",908,"R",375,"R",533,"R",8,"R",7,"R",1,"R",2,"R",1,"R",1,"R",632,"R",241,"R",391,"R",137,"R",68,"R",69,"R",0,"R",0,"R",0,"R",69,"R",31,"R",38,"R",3,"R",2,"R",1,"R",53,"R",23,"R",30,"R",4,"R",2,"R",2
137892,2,  1,"R",908,"R",375,"R",533,"R",8,"R",7,"R",1,"R",2,"R",1,"R",1,"R",632,"R",241,"R",391,"R",137,"R",68,"R",69,"R",0,"R",0,"R",0,"R",69,"R",31,"R",38,"R",3,"R",2,"R",1,"R",53,"R",23,"R",30,"R",4,"R",2,"R",2
137953,1,999,"R",298,"R",173,"R",125,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",58,"R",35,"R",23,"R",14,"R",12,"R",2,"Z",0,"Z",0,"Z",0,"R",221,"R",123,"R",98,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
137953,2,  1,"R",288,"R",169,"R",119,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",54,"R",34,"R",20,"R",14,"R",12,"R",2,"Z",0,"Z",0,"Z",0,"R",215,"R",120,"R",95,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
137953,4,  3,"R",10,"R",4,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
137962,1,999,"R",229,"R",133,"R",96,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",32,"R",26,"R",6,"R",29,"R",19,"R",10,"R",0,"R",0,"R",0,"R",154,"R",80,"R",74,"R",7,"R",5,"R",2,"R",2,"R",2,"R",0,"R",3,"R",0,"R",3
137962,2,  1,"R",229,"R",133,"R",96,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",32,"R",26,"R",6,"R",29,"R",19,"R",10,"R",0,"R",0,"R",0,"R",154,"R",80,"R",74,"R",7,"R",5,"R",2,"R",2,"R",2,"R",0,"R",3,"R",0,"R",3
138132,1,999,"R",147,"R",8,"R",139,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",15,"Z",0,"R",15,"R",15,"R",2,"R",13,"Z",0,"Z",0,"Z",0,"R",116,"R",6,"R",110,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138132,2,  1,"R",147,"R",8,"R",139,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",15,"Z",0,"R",15,"R",15,"R",2,"R",13,"Z",0,"Z",0,"Z",0,"R",116,"R",6,"R",110,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138187,1,999,"R",60469,"R",26314,"R",34155,"R",179,"R",74,"R",105,"R",2578,"R",1182,"R",1396,"R",10946,"R",4428,"R",6518,"R",17977,"R",7508,"R",10469,"R",170,"R",86,"R",84,"R",22087,"R",10050,"R",12037,"R",905,"R",410,"R",495,"R",4859,"R",2172,"R",2687,"R",768,"R",404,"R",364
138187,2,  1,"R",60469,"R",26314,"R",34155,"R",179,"R",74,"R",105,"R",2578,"R",1182,"R",1396,"R",10946,"R",4428,"R",6518,"R",17977,"R",7508,"R",10469,"R",170,"R",86,"R",84,"R",22087,"R",10050,"R",12037,"R",905,"R",410,"R",495,"R",4859,"R",2172,"R",2687,"R",768,"R",404,"R",364
138275,1,999,"R",1243,"R",497,"R",746,"R",5,"R",3,"R",2,"R",18,"R",13,"R",5,"R",405,"R",136,"R",269,"R",142,"R",70,"R",72,"R",1,"Z",0,"R",1,"R",609,"R",243,"R",366,"R",13,"R",5,"R",8,"R",27,"R",11,"R",16,"R",23,"R",16,"R",7
138275,2,  1,"R",1094,"R",450,"R",644,"R",5,"R",3,"R",2,"R",18,"R",13,"R",5,"R",351,"R",123,"R",228,"R",127,"R",65,"R",62,"R",1,"Z",0,"R",1,"R",537,"R",217,"R",320,"R",12,"R",5,"R",7,"R",25,"R",10,"R",15,"R",18,"R",14,"R",4
138275,4,  3,"R",149,"R",47,"R",102,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",54,"R",13,"R",41,"R",15,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"R",72,"R",26,"R",46,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"R",5,"R",2,"R",3
138284,1,999,"R",802,"R",373,"R",429,"R",6,"R",2,"R",4,"R",4,"R",1,"R",3,"R",136,"R",57,"R",79,"R",10,"R",6,"R",4,"R",0,"R",0,"R",0,"R",643,"R",307,"R",336,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
138284,2,  1,"R",802,"R",373,"R",429,"R",6,"R",2,"R",4,"R",4,"R",1,"R",3,"R",136,"R",57,"R",79,"R",10,"R",6,"R",4,"R",0,"R",0,"R",0,"R",643,"R",307,"R",336,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
138293,1,999,"R",837,"R",543,"R",294,"R",0,"R",0,"Z",0,"R",57,"R",26,"R",31,"R",198,"R",144,"R",54,"R",116,"R",85,"R",31,"R",12,"R",3,"R",9,"R",454,"R",285,"R",169,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138293,2,  1,"R",747,"R",510,"R",237,"R",0,"R",0,"Z",0,"R",50,"R",24,"R",26,"R",181,"R",136,"R",45,"R",110,"R",82,"R",28,"R",3,"R",3,"Z",0,"R",403,"R",265,"R",138,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138293,4,  3,"R",90,"R",33,"R",57,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",17,"R",8,"R",9,"R",6,"R",3,"R",3,"R",9,"Z",0,"R",9,"R",51,"R",20,"R",31,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
138309,1,999,"R",8613,"R",2329,"R",6284,"R",88,"R",22,"R",66,"R",82,"R",21,"R",61,"R",1472,"R",374,"R",1098,"R",792,"R",246,"R",546,"R",29,"R",9,"R",20,"R",5374,"R",1471,"R",3903,"R",413,"R",103,"R",310,"R",357,"R",81,"R",276,"R",6,"R",2,"R",4
138309,2,  1,"R",8613,"R",2329,"R",6284,"R",88,"R",22,"R",66,"R",82,"R",21,"R",61,"R",1472,"R",374,"R",1098,"R",792,"R",246,"R",546,"R",29,"R",9,"R",20,"R",5374,"R",1471,"R",3903,"R",413,"R",103,"R",310,"R",357,"R",81,"R",276,"R",6,"R",2,"R",4
138354,1,999,"R",15141,"R",6182,"R",8959,"R",116,"R",50,"R",66,"R",538,"R",241,"R",297,"R",1721,"R",571,"R",1150,"R",1012,"R",395,"R",617,"R",47,"R",22,"R",25,"R",10983,"R",4574,"R",6409,"R",350,"R",136,"R",214,"R",26,"R",6,"R",20,"R",348,"R",187,"R",161
138354,2,  1,"R",12160,"R",5072,"R",7088,"R",98,"R",45,"R",53,"R",439,"R",203,"R",236,"R",1376,"R",481,"R",895,"R",835,"R",322,"R",513,"R",39,"R",20,"R",19,"R",8790,"R",3742,"R",5048,"R",306,"R",116,"R",190,"R",17,"R",5,"R",12,"R",260,"R",138,"R",122
138354,4,  3,"R",2981,"R",1110,"R",1871,"R",18,"R",5,"R",13,"R",99,"R",38,"R",61,"R",345,"R",90,"R",255,"R",177,"R",73,"R",104,"R",8,"R",2,"R",6,"R",2193,"R",832,"R",1361,"R",44,"R",20,"R",24,"R",9,"R",1,"R",8,"R",88,"R",49,"R",39
138372,1,999,"R",2248,"R",1193,"R",1055,"R",18,"R",11,"R",7,"R",82,"R",45,"R",37,"R",637,"R",339,"R",298,"R",562,"R",290,"R",272,"R",4,"R",2,"R",2,"R",910,"R",487,"R",423,"R",31,"R",18,"R",13,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3
138372,2,  1,"R",2248,"R",1193,"R",1055,"R",18,"R",11,"R",7,"R",82,"R",45,"R",37,"R",637,"R",339,"R",298,"R",562,"R",290,"R",272,"R",4,"R",2,"R",2,"R",910,"R",487,"R",423,"R",31,"R",18,"R",13,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3
138479,1,999,"R",1841,"R",1093,"R",748,"R",7,"R",4,"R",3,"R",50,"R",19,"R",31,"R",588,"R",275,"R",313,"R",437,"R",280,"R",157,"R",1,"R",0,"R",1,"R",692,"R",481,"R",211,"R",38,"R",23,"R",15,"R",0,"R",0,"R",0,"R",28,"R",11,"R",17
138479,2,  1,"R",1841,"R",1093,"R",748,"R",7,"R",4,"R",3,"R",50,"R",19,"R",31,"R",588,"R",275,"R",313,"R",437,"R",280,"R",157,"R",1,"R",0,"R",1,"R",692,"R",481,"R",211,"R",38,"R",23,"R",15,"R",0,"R",0,"R",0,"R",28,"R",11,"R",17
138488,1,999,"R",772,"R",230,"R",542,"R",5,"R",2,"R",3,"R",28,"R",10,"R",18,"R",166,"R",44,"R",122,"R",229,"R",70,"R",159,"R",0,"R",0,"R",0,"R",327,"R",100,"R",227,"R",7,"R",1,"R",6,"R",0,"R",0,"R",0,"R",10,"R",3,"R",7
138488,2,  1,"R",772,"R",230,"R",542,"R",5,"R",2,"R",3,"R",28,"R",10,"R",18,"R",166,"R",44,"R",122,"R",229,"R",70,"R",159,"R",0,"R",0,"R",0,"R",327,"R",100,"R",227,"R",7,"R",1,"R",6,"R",0,"R",0,"R",0,"R",10,"R",3,"R",7
138497,1,999,"R",619,"R",353,"R",266,"R",3,"R",2,"R",1,"R",7,"R",3,"R",4,"R",26,"R",13,"R",13,"R",27,"R",16,"R",11,"R",2,"R",1,"R",1,"R",548,"R",315,"R",233,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
138497,2,  1,"R",619,"R",353,"R",266,"R",3,"R",2,"R",1,"R",7,"R",3,"R",4,"R",26,"R",13,"R",13,"R",27,"R",16,"R",11,"R",2,"R",1,"R",1,"R",548,"R",315,"R",233,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
138558,1,999,"R",3935,"R",1700,"R",2235,"R",23,"R",11,"R",12,"R",19,"R",8,"R",11,"R",729,"R",208,"R",521,"R",185,"R",66,"R",119,"R",3,"R",1,"R",2,"R",2851,"R",1349,"R",1502,"R",44,"R",22,"R",22,"R",41,"R",18,"R",23,"R",40,"R",17,"R",23
138558,2,  1,"R",3935,"R",1700,"R",2235,"R",23,"R",11,"R",12,"R",19,"R",8,"R",11,"R",729,"R",208,"R",521,"R",185,"R",66,"R",119,"R",3,"R",1,"R",2,"R",2851,"R",1349,"R",1502,"R",44,"R",22,"R",22,"R",41,"R",18,"R",23,"R",40,"R",17,"R",23
138594,1,999,"R",4878,"R",954,"R",3924,"R",9,"R",3,"R",6,"R",51,"R",12,"R",39,"R",1986,"R",347,"R",1639,"R",1217,"R",296,"R",921,"R",86,"R",24,"R",62,"R",763,"R",142,"R",621,"R",31,"R",8,"R",23,"R",735,"R",122,"R",613,"R",0,"R",0,"R",0
