unitid,effylev,lstudy,"xfyrac01",fyrace01,"xfyrac02",fyrace02,"xfyrac03",fyrace03,"xfyrac04",fyrace04,"xfyrac05",fyrace05,"xfyrac06",fyrace06,"xfyrac07",fyrace07,"xfyrac08",fyrace08,"xfyrac09",fyrace09,"xfyrac10",fyrace10,"xfyrac11",fyrace11,"xfyrac12",fyrace12,"xfyrac13",fyrace13,"xfyrac14",fyrace14,"xfyrac15",fyrace15,"xfyrac16",fyrace16,"xfyrac17",fyrace17,"xfyrac18",fyrace18,"xfyrac19",fyrace19,"xfyrac20",fyrace20,"xfyrac21",fyrace21,"xfyrac22",fyrace22,"xfyrac23",fyrace23,"xfyrac24",fyrace24
"100858","2","1",10,"99",10,"68",10,"777",10,"848",10,"65",10,"42",10,"166",10,"150",10,"143",10,"138",10,"9163",10,"8337",10,"146",10,"98",10,"10559",10,"9681",10,"167",10,"1625",10,"107",10,"316",10,"281",10,"17500",10,"244",10,"20240"
"100858","3","2",10,"3",10,"4",10,"7",10,"25",10,"2",10,"3",10,"11",10,"23",10,"6",10,"1",10,"278",10,"535",10,"3",10,"7",10,"310",10,"598",10,"7",10,"32",10,"5",10,"34",10,"7",10,"813",10,"10",10,"908"
"100858","4","3",10,"514",10,"275",10,"100",10,"213",10,"11",10,"4",10,"26",10,"25",10,"29",10,"39",10,"1217",10,"1201",10,"31",10,"34",10,"1928",10,"1791",10,"789",10,"313",10,"15",10,"51",10,"68",10,"2418",10,"65",10,"3719"
"100937","1","999",10,"2",10,"1",10,"49",10,"112",10,"1",10,"2",10,"16",10,"23",10,"8",10,"7",10,"587",10,"758",10,"8",10,"2",10,"671",10,"905",10,"3",10,"161",10,"3",10,"39",10,"15",10,"1345",10,"10",10,"1576"
"100937","2","1",10,"2",13,"0",10,"35",10,"68",10,"1",10,"2",10,"16",10,"22",10,"7",10,"6",10,"556",10,"735",10,"7",10,"2",10,"624",10,"835",10,"2",10,"103",10,"3",10,"38",10,"13",10,"1291",10,"9",10,"1459"
"100937","4","3",13,"0",10,"1",10,"14",10,"44",13,"0",13,"0",13,"0",10,"1",10,"1",10,"1",10,"31",10,"23",10,"1",13,"0",10,"47",10,"70",10,"1",10,"58",13,"0",10,"1",10,"2",10,"54",10,"1",10,"117"
"101028","1","999",10,"1",13,"0",10,"325",10,"915",10,"1",10,"2",10,"14",10,"8",10,"29",10,"38",10,"603",10,"881",10,"19",10,"41",10,"992",10,"1885",10,"1",10,"1240",10,"3",10,"22",10,"67",10,"1484",10,"60",10,"2877"
"101028","2","1",10,"1",13,"0",10,"325",10,"915",10,"1",10,"2",10,"14",10,"8",10,"29",10,"38",10,"603",10,"881",10,"19",10,"41",10,"992",10,"1885",10,"1",10,"1240",10,"3",10,"22",10,"67",10,"1484",10,"60",10,"2877"
"101073","1","999",10,"11",10,"9",10,"367",10,"635",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"29",10,"17",13,"0",13,"0",10,"407",10,"661",10,"20",10,"1002",13,"0",13,"0",13,"0",10,"46",13,"0",10,"1068"
"101073","2","1",10,"11",10,"9",10,"367",10,"635",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"29",10,"17",13,"0",13,"0",10,"407",10,"661",10,"20",10,"1002",13,"0",13,"0",13,"0",10,"46",13,"0",10,"1068"
"101116","1","999",13,"0",10,"1",10,"115",10,"406",13,"0",13,"0",10,"2",10,"2",10,"1",10,"3",10,"44",10,"151",13,"0",10,"2",10,"162",10,"565",10,"1",10,"521",13,"0",10,"4",10,"4",10,"195",10,"2",10,"727"
"101116","2","1",13,"0",10,"1",10,"113",10,"406",13,"0",13,"0",10,"2",10,"2",10,"1",10,"3",10,"44",10,"151",13,"0",10,"2",10,"160",10,"565",10,"1",10,"519",13,"0",10,"4",10,"4",10,"195",10,"2",10,"725"
"101116","4","3",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2"
"101143","1","999",13,"0",13,"0",10,"234",10,"317",10,"15",10,"17",10,"36",10,"34",10,"45",10,"59",10,"933",10,"948",10,"29",10,"30",10,"1292",10,"1405",13,"0",10,"551",10,"32",10,"70",10,"104",10,"1881",10,"59",10,"2697"
"101143","2","1",13,"0",13,"0",10,"234",10,"317",10,"15",10,"17",10,"36",10,"34",10,"45",10,"59",10,"933",10,"948",10,"29",10,"30",10,"1292",10,"1405",13,"0",10,"551",10,"32",10,"70",10,"104",10,"1881",10,"59",10,"2697"
"101161","1","999",13,"0",13,"0",10,"201",10,"448",10,"21",10,"29",10,"10",10,"20",10,"18",10,"27",10,"1545",10,"2423",10,"6",10,"24",10,"1801",10,"2971",13,"0",10,"649",10,"50",10,"30",10,"45",10,"3968",10,"30",10,"4772"
"101161","2","1",13,"0",13,"0",10,"201",10,"448",10,"21",10,"29",10,"10",10,"20",10,"18",10,"27",10,"1545",10,"2423",10,"6",10,"24",10,"1801",10,"2971",13,"0",10,"649",10,"50",10,"30",10,"45",10,"3968",10,"30",10,"4772"
"101189","1","999",10,"3",10,"2",10,"324",10,"1292",10,"9",10,"11",10,"58",10,"19",10,"21",10,"16",10,"967",10,"994",10,"16",10,"65",10,"1398",10,"2399",10,"5",10,"1616",10,"20",10,"77",10,"37",10,"1961",10,"81",10,"3797"
"101189","2","1",10,"3",10,"2",10,"293",10,"1203",10,"6",10,"7",10,"15",10,"17",10,"19",10,"14",10,"780",10,"882",10,"16",10,"60",10,"1132",10,"2185",10,"5",10,"1496",10,"13",10,"32",10,"33",10,"1662",10,"76",10,"3317"
"101189","3","2",13,"0",13,"0",10,"9",10,"14",10,"2",10,"3",10,"2",10,"2",13,"0",13,"0",10,"136",10,"85",13,"0",13,"0",10,"149",10,"104",13,"0",10,"23",10,"5",10,"4",13,"0",10,"221",13,"0",10,"253"
"101189","4","3",13,"0",13,"0",10,"22",10,"75",10,"1",10,"1",10,"41",13,"0",10,"2",10,"2",10,"51",10,"27",13,"0",10,"5",10,"117",10,"110",13,"0",10,"97",10,"2",10,"41",10,"4",10,"78",10,"5",10,"227"
"101231","1","999",13,"0",13,"0",10,"7",10,"51",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18",10,"153",13,"0",13,"0",10,"25",10,"204",13,"0",10,"58",13,"0",13,"0",13,"0",10,"171",13,"0",10,"229"
"101231","2","1",13,"0",13,"0",10,"7",10,"51",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18",10,"153",13,"0",13,"0",10,"25",10,"204",13,"0",10,"58",13,"0",13,"0",13,"0",10,"171",13,"0",10,"229"
"101240","1","999",10,"148",10,"103",10,"616",10,"1131",10,"11",10,"25",10,"16",10,"16",10,"31",10,"46",10,"2409",10,"3753",10,"31",10,"45",10,"3262",10,"5119",10,"251",10,"1747",10,"36",10,"32",10,"77",10,"6162",10,"76",10,"8381"
"101240","2","1",10,"148",10,"103",10,"616",10,"1131",10,"11",10,"25",10,"16",10,"16",10,"31",10,"46",10,"2409",10,"3753",10,"31",10,"45",10,"3262",10,"5119",10,"251",10,"1747",10,"36",10,"32",10,"77",10,"6162",10,"76",10,"8381"
"101286","1","999",13,"0",13,"0",10,"478",10,"973",10,"8",10,"12",10,"25",10,"45",10,"25",10,"39",10,"1463",10,"2131",10,"11",10,"28",10,"2010",10,"3228",13,"0",10,"1451",10,"20",10,"70",10,"64",10,"3594",10,"39",10,"5238"
"101286","2","1",13,"0",13,"0",10,"478",10,"973",10,"8",10,"12",10,"25",10,"45",10,"25",10,"39",10,"1463",10,"2131",10,"11",10,"28",10,"2010",10,"3228",13,"0",10,"1451",10,"20",10,"70",10,"64",10,"3594",10,"39",10,"5238"
"101295","1","999",13,"0",13,"0",10,"115",10,"230",10,"19",10,"32",10,"11",10,"13",10,"28",10,"28",10,"2503",10,"4329",10,"8",10,"27",10,"2684",10,"4659",13,"0",10,"345",10,"51",10,"24",10,"56",10,"6832",10,"35",10,"7343"
"101295","2","1",13,"0",13,"0",10,"115",10,"230",10,"19",10,"32",10,"11",10,"13",10,"28",10,"28",10,"2503",10,"4329",10,"8",10,"27",10,"2684",10,"4659",13,"0",10,"345",10,"51",10,"24",10,"56",10,"6832",10,"35",10,"7343"
"101301","1","999",13,"0",13,"0",10,"691",10,"2211",10,"2",10,"6",10,"2",10,"3",10,"2",10,"7",10,"770",10,"1323",10,"1",10,"3",10,"1468",10,"3553",13,"0",10,"2902",10,"8",10,"5",10,"9",10,"2093",10,"4",10,"5021"
"101301","2","1",13,"0",13,"0",10,"691",10,"2211",10,"2",10,"6",10,"2",10,"3",10,"2",10,"7",10,"770",10,"1323",10,"1",10,"3",10,"1468",10,"3553",13,"0",10,"2902",10,"8",10,"5",10,"9",10,"2093",10,"4",10,"5021"
"101365","1","999",13,"0",13,"0",10,"146",10,"230",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",10,"170",10,"71",10,"14",10,"8",10,"332",10,"309",13,"0",10,"376",10,"1",10,"1",13,"0",10,"241",10,"22",10,"641"
"101365","2","1",13,"0",13,"0",10,"146",10,"230",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",10,"170",10,"71",10,"14",10,"8",10,"332",10,"309",13,"0",10,"376",10,"1",10,"1",13,"0",10,"241",10,"22",10,"641"
"101435","1","999",10,"6",10,"25",10,"59",10,"58",10,"4",10,"4",10,"2",10,"2",10,"2",10,"2",10,"323",10,"350",10,"29",10,"28",10,"425",10,"469",10,"31",10,"117",10,"8",10,"4",10,"4",10,"673",10,"57",10,"894"
"101435","2","1",10,"6",10,"25",10,"59",10,"58",10,"4",10,"4",10,"2",10,"2",10,"2",10,"2",10,"323",10,"350",10,"29",10,"28",10,"425",10,"469",10,"31",10,"117",10,"8",10,"4",10,"4",10,"673",10,"57",10,"894"
"101453","1","999",10,"14",13,"0",10,"23",10,"8",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"101",10,"15",10,"2",13,"0",10,"142",10,"23",10,"14",10,"31",13,"0",13,"0",10,"2",10,"116",10,"2",10,"165"
"101453","2","1",10,"11",13,"0",10,"22",10,"8",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"90",10,"12",10,"1",13,"0",10,"126",10,"20",10,"11",10,"30",13,"0",13,"0",10,"2",10,"102",10,"1",10,"146"
"101453","4","3",10,"3",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"11",10,"3",10,"1",13,"0",10,"16",10,"3",10,"3",10,"1",13,"0",13,"0",13,"0",10,"14",10,"1",10,"19"
"101462","1","999",13,"0",13,"0",10,"223",10,"400",13,"0",10,"2",10,"4",10,"3",10,"12",10,"4",10,"260",10,"165",10,"16",10,"15",10,"515",10,"589",13,"0",10,"623",10,"2",10,"7",10,"16",10,"425",10,"31",10,"1104"
"101462","2","1",13,"0",13,"0",10,"223",10,"400",13,"0",10,"2",10,"4",10,"3",10,"12",10,"4",10,"260",10,"165",10,"16",10,"15",10,"515",10,"589",13,"0",10,"623",10,"2",10,"7",10,"16",10,"425",10,"31",10,"1104"
"101471","1","999",13,"0",13,"0",10,"575",10,"94",10,"1",10,"1",10,"4",10,"3",10,"13",10,"1",10,"271",10,"161",10,"1",13,"0",10,"865",10,"260",13,"0",10,"669",10,"2",10,"7",10,"14",10,"432",10,"1",10,"1125"
"101471","2","1",13,"0",13,"0",10,"575",10,"94",10,"1",10,"1",10,"4",10,"3",10,"13",10,"1",10,"271",10,"161",10,"1",13,"0",10,"865",10,"260",13,"0",10,"669",10,"2",10,"7",10,"14",10,"432",10,"1",10,"1125"
"101480","1","999",10,"42",10,"57",10,"923",10,"1419",10,"26",10,"48",10,"56",10,"59",10,"34",10,"64",10,"3079",10,"4605",10,"148",10,"193",10,"4308",10,"6445",10,"99",10,"2342",10,"74",10,"115",10,"98",10,"7684",10,"341",10,"10753"
"101480","2","1",10,"33",10,"46",10,"768",10,"1063",10,"21",10,"38",10,"45",10,"48",10,"28",10,"53",10,"2441",10,"3399",10,"113",10,"134",10,"3449",10,"4781",10,"79",10,"1831",10,"59",10,"93",10,"81",10,"5840",10,"247",10,"8230"
"101480","4","3",10,"9",10,"11",10,"155",10,"356",10,"5",10,"10",10,"11",10,"11",10,"6",10,"11",10,"638",10,"1206",10,"35",10,"59",10,"859",10,"1664",10,"20",10,"511",10,"15",10,"22",10,"17",10,"1844",10,"94",10,"2523"
"101499","1","999",13,"0",13,"0",10,"383",10,"314",10,"23",10,"28",10,"2",10,"5",10,"7",10,"6",10,"441",10,"648",10,"65",10,"29",10,"921",10,"1030",13,"0",10,"697",10,"51",10,"7",10,"13",10,"1089",10,"94",10,"1951"
"101499","2","1",13,"0",13,"0",10,"383",10,"314",10,"23",10,"28",10,"2",10,"5",10,"7",10,"6",10,"441",10,"648",10,"65",10,"29",10,"921",10,"1030",13,"0",10,"697",10,"51",10,"7",10,"13",10,"1089",10,"94",10,"1951"
"101505","1","999",10,"101",10,"61",10,"549",10,"1606",10,"11",10,"19",10,"72",10,"86",10,"55",10,"83",10,"3405",10,"4923",10,"38",10,"59",10,"4231",10,"6837",10,"162",10,"2155",10,"30",10,"158",10,"138",10,"8328",10,"97",10,"11068"
"101505","2","1",10,"101",10,"61",10,"549",10,"1606",10,"11",10,"19",10,"72",10,"86",10,"55",10,"83",10,"3405",10,"4923",10,"38",10,"59",10,"4231",10,"6837",10,"162",10,"2155",10,"30",10,"158",10,"138",10,"8328",10,"97",10,"11068"
"101514","1","999",13,"0",13,"0",10,"936",10,"1606",10,"155",10,"218",10,"86",10,"125",10,"100",10,"122",10,"4117",10,"5382",10,"71",10,"64",10,"5465",10,"7517",13,"0",10,"2542",10,"373",10,"211",10,"222",10,"9499",10,"135",10,"12982"
"101514","2","1",13,"0",13,"0",10,"936",10,"1606",10,"155",10,"218",10,"86",10,"125",10,"100",10,"122",10,"4117",10,"5382",10,"71",10,"64",10,"5465",10,"7517",13,"0",10,"2542",10,"373",10,"211",10,"222",10,"9499",10,"135",10,"12982"
"101541","1","999",10,"3",10,"4",13,"0",10,"51",13,"0",10,"1",13,"0",10,"4",10,"1",10,"5",10,"17",10,"333",13,"0",10,"2",10,"21",10,"400",10,"7",10,"51",10,"1",10,"4",10,"6",10,"350",10,"2",10,"421"
"101541","2","1",10,"3",10,"4",13,"0",10,"51",13,"0",10,"1",13,"0",10,"4",10,"1",10,"5",10,"17",10,"333",13,"0",10,"2",10,"21",10,"400",10,"7",10,"51",10,"1",10,"4",10,"6",10,"350",10,"2",10,"421"
"101569","1","999",13,"0",13,"0",10,"1359",10,"3112",10,"5",10,"4",10,"6",10,"7",10,"13",10,"6",10,"575",10,"339",10,"17",10,"15",10,"1975",10,"3483",13,"0",10,"4471",10,"9",10,"13",10,"19",10,"914",10,"32",10,"5458"
"101569","2","1",13,"0",13,"0",10,"1359",10,"3112",10,"5",10,"4",10,"6",10,"7",10,"13",10,"6",10,"575",10,"339",10,"17",10,"15",10,"1975",10,"3483",13,"0",10,"4471",10,"9",10,"13",10,"19",10,"914",10,"32",10,"5458"
"101587","1","999",10,"16",10,"14",10,"445",10,"1056",10,"2",10,"8",10,"8",10,"15",10,"9",10,"16",10,"777",10,"1391",13,"0",13,"0",10,"1257",10,"2500",10,"30",10,"1501",10,"10",10,"23",10,"25",10,"2168",13,"0",10,"3757"
"101587","2","1",10,"15",10,"10",10,"317",10,"485",10,"1",10,"4",10,"5",10,"4",10,"8",10,"7",10,"519",10,"510",13,"0",13,"0",10,"865",10,"1020",10,"25",10,"802",10,"5",10,"9",10,"15",10,"1029",13,"0",10,"1885"
"101587","4","3",10,"1",10,"4",10,"128",10,"571",10,"1",10,"4",10,"3",10,"11",10,"1",10,"9",10,"258",10,"881",13,"0",13,"0",10,"392",10,"1480",10,"5",10,"699",10,"5",10,"14",10,"10",10,"1139",13,"0",10,"1872"
"101602","1","999",10,"3",10,"2",10,"124",10,"267",10,"3",10,"3",10,"1",10,"9",10,"2",10,"11",10,"655",10,"1055",10,"2",10,"7",10,"790",10,"1354",10,"5",10,"391",10,"6",10,"10",10,"13",10,"1710",10,"9",10,"2144"
"101602","2","1",10,"3",10,"2",10,"124",10,"267",10,"3",10,"3",10,"1",10,"9",10,"2",10,"11",10,"655",10,"1055",10,"2",10,"7",10,"790",10,"1354",10,"5",10,"391",10,"6",10,"10",10,"13",10,"1710",10,"9",10,"2144"
"101648","1","999",13,"0",13,"0",10,"18",10,"4",10,"1",13,"0",10,"6",13,"0",10,"9",10,"3",10,"145",10,"13",13,"0",13,"0",10,"179",10,"20",13,"0",10,"22",10,"1",10,"6",10,"12",10,"158",13,"0",10,"199"
"101648","2","1",13,"0",13,"0",10,"18",10,"4",10,"1",13,"0",10,"6",13,"0",10,"9",10,"3",10,"145",10,"13",13,"0",13,"0",10,"179",10,"20",13,"0",10,"22",10,"1",10,"6",10,"12",10,"158",13,"0",10,"199"
"101675","1","999",13,"0",13,"0",10,"928",10,"1132",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",10,"2",10,"9",10,"25",10,"945",10,"1159",13,"0",10,"2060",13,"0",13,"0",13,"0",10,"10",10,"34",10,"2104"
"101675","2","1",13,"0",13,"0",10,"928",10,"1132",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",10,"2",10,"9",10,"25",10,"945",10,"1159",13,"0",10,"2060",13,"0",13,"0",13,"0",10,"10",10,"34",10,"2104"
"101693","1","999",10,"39",10,"28",10,"84",10,"449",10,"12",10,"24",10,"3",10,"7",10,"12",10,"9",10,"478",10,"818",10,"54",10,"116",10,"682",10,"1451",10,"67",10,"533",10,"36",10,"10",10,"21",10,"1296",10,"170",10,"2133"
"101693","2","1",10,"33",10,"26",10,"67",10,"365",10,"10",10,"23",10,"3",10,"7",10,"11",10,"8",10,"443",10,"701",10,"49",10,"106",10,"616",10,"1236",10,"59",10,"432",10,"33",10,"10",10,"19",10,"1144",10,"155",10,"1852"
"101693","4","3",10,"6",10,"2",10,"17",10,"84",10,"2",10,"1",13,"0",13,"0",10,"1",10,"1",10,"35",10,"117",10,"5",10,"10",10,"66",10,"215",10,"8",10,"101",10,"3",13,"0",10,"2",10,"152",10,"15",10,"281"
"101709","1","999",10,"2",10,"13",10,"122",10,"332",10,"5",10,"17",10,"7",10,"18",10,"20",10,"27",10,"939",10,"1975",10,"15",10,"24",10,"1110",10,"2406",10,"15",10,"454",10,"22",10,"25",10,"47",10,"2914",10,"39",10,"3516"
"101709","2","1",10,"2",10,"11",10,"106",10,"280",10,"3",10,"14",10,"7",10,"17",10,"20",10,"27",10,"786",10,"1556",10,"14",10,"20",10,"938",10,"1925",10,"13",10,"386",10,"17",10,"24",10,"47",10,"2342",10,"34",10,"2863"
"101709","4","3",13,"0",10,"2",10,"16",10,"52",10,"2",10,"3",13,"0",10,"1",13,"0",13,"0",10,"153",10,"419",10,"1",10,"4",10,"172",10,"481",10,"2",10,"68",10,"5",10,"1",13,"0",10,"572",10,"5",10,"653"
"101736","1","999",13,"0",13,"0",10,"353",10,"539",10,"45",10,"56",10,"2",10,"3",10,"20",10,"32",10,"2342",10,"2920",10,"10",10,"18",10,"2772",10,"3568",13,"0",10,"892",10,"101",10,"5",10,"52",10,"5262",10,"28",10,"6340"
