UNITID,EFFYLEV,LSTUDY,XFYRAC01,FYRACE01,XFYRAC02,FYRACE02,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XFYRAC13,FYRACE13,XFYRAC14,FYRACE14,XFYRAC15,FYRACE15,XFYRAC16,FYRACE16,XFYRAC17,FYRACE17,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XFYRAC23,FYRACE23,XFYRAC24,FYRACE24
100636,1,999,"Z",0,"Z",0,"R",35317,"R",14979,"R",2925,"R",1015,"R",11033,"R",3338,"Z",0,"Z",0,"R",205813,"R",41027,"R",12965,"R",3683,"R",268053,"R",64042,"Z",0,"R",50296,"R",3940,"R",14371,"Z",0,"R",246840,"R",16648,"R",332095
100636,2,  1,"Z",0,"Z",0,"R",35317,"R",14979,"R",2925,"R",1015,"R",11033,"R",3338,"Z",0,"Z",0,"R",205813,"R",41027,"R",12965,"R",3683,"R",268053,"R",64042,"Z",0,"R",50296,"R",3940,"R",14371,"Z",0,"R",246840,"R",16648,"R",332095
100654,1,999,"R",161,"R",146,"R",2721,"R",3372,"R",3,"R",8,"R",5,"R",15,"R",20,"R",18,"R",128,"R",329,"R",2,"R",1,"R",3040,"R",3889,"R",307,"R",6093,"R",11,"R",20,"R",38,"R",457,"R",3,"R",6929
100654,2,  1,"R",72,"R",72,"R",2499,"R",2685,"R",2,"R",5,"R",2,"R",5,"R",9,"R",10,"R",50,"R",67,"Z",0,"R",1,"R",2634,"R",2845,"R",144,"R",5184,"R",7,"R",7,"R",19,"R",117,"R",1,"R",5479
100654,4,  3,"R",89,"R",74,"R",222,"R",687,"R",1,"R",3,"R",3,"R",10,"R",11,"R",8,"R",78,"R",262,"R",2,"Z",0,"R",406,"R",1044,"R",163,"R",909,"R",4,"R",13,"R",19,"R",340,"R",2,"R",1450
100663,1,999,"R",630,"R",470,"R",1382,"R",3628,"R",42,"R",43,"R",345,"R",454,"R",95,"R",164,"R",5327,"R",7047,"R",178,"R",223,"R",7999,"R",12029,"R",1100,"R",5010,"R",85,"R",799,"R",259,"R",12374,"R",401,"R",20028
100663,2,  1,"R",159,"R",167,"R",1174,"R",2904,"R",29,"R",27,"R",220,"R",315,"R",67,"R",115,"R",3654,"R",4376,"R",159,"R",165,"R",5462,"R",8069,"R",326,"R",4078,"R",56,"R",535,"R",182,"R",8030,"R",324,"R",13531
100663,3,  2,"R",1,"Z",0,"R",17,"R",46,"R",4,"R",5,"R",47,"R",57,"R",4,"R",6,"R",462,"R",322,"R",4,"R",7,"R",539,"R",443,"R",1,"R",63,"R",9,"R",104,"R",10,"R",784,"R",11,"R",982
100663,4,  3,"R",470,"R",303,"R",191,"R",678,"R",9,"R",11,"R",78,"R",82,"R",24,"R",43,"R",1211,"R",2349,"R",15,"R",51,"R",1998,"R",3517,"R",773,"R",869,"R",20,"R",160,"R",67,"R",3560,"R",66,"R",5515
100690,1,999,"Z",0,"Z",0,"R",161,"R",220,"Z",0,"Z",0,"R",2,"R",4,"R",9,"R",23,"R",316,"R",252,"R",40,"R",50,"R",528,"R",549,"Z",0,"R",381,"Z",0,"R",6,"R",32,"R",568,"R",90,"R",1077
100690,2,  1,"Z",0,"Z",0,"R",72,"R",92,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",15,"R",163,"R",137,"R",29,"R",22,"R",270,"R",266,"Z",0,"R",164,"Z",0,"Z",0,"R",21,"R",300,"R",51,"R",536
100690,3,  2,"Z",0,"Z",0,"R",45,"R",19,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",31,"R",7,"R",3,"R",2,"R",80,"R",28,"Z",0,"R",64,"Z",0,"R",1,"Z",0,"R",38,"R",5,"R",108
100690,4,  3,"Z",0,"Z",0,"R",44,"R",109,"Z",0,"Z",0,"R",1,"R",4,"R",3,"R",8,"R",122,"R",108,"R",8,"R",26,"R",178,"R",255,"Z",0,"R",153,"Z",0,"R",5,"R",11,"R",230,"R",34,"R",433
100706,1,999,"R",307,"R",141,"R",378,"R",743,"R",50,"R",63,"R",146,"R",145,"R",86,"R",96,"R",3442,"R",2722,"R",70,"R",72,"R",4479,"R",3982,"R",448,"R",1121,"R",113,"R",291,"R",182,"R",6164,"R",142,"R",8461
100706,2,  1,"R",144,"R",51,"R",332,"R",678,"R",45,"R",50,"R",110,"R",128,"R",71,"R",80,"R",2666,"R",2265,"R",58,"R",62,"R",3426,"R",3314,"R",195,"R",1010,"R",95,"R",238,"R",151,"R",4931,"R",120,"R",6740
100706,4,  3,"R",163,"R",90,"R",46,"R",65,"R",5,"R",13,"R",36,"R",17,"R",15,"R",16,"R",776,"R",457,"R",12,"R",10,"R",1053,"R",668,"R",253,"R",111,"R",18,"R",53,"R",31,"R",1233,"R",22,"R",1721
100724,1,999,"R",6,"R",15,"R",2416,"R",3792,"R",1,"R",2,"R",3,"R",10,"R",9,"R",9,"R",131,"R",168,"R",5,"R",16,"R",2571,"R",4012,"R",21,"R",6208,"R",3,"R",13,"R",18,"R",299,"R",21,"R",6583
100724,2,  1,"R",5,"R",7,"R",2110,"R",2954,"Z",0,"R",1,"R",1,"R",3,"R",7,"R",7,"R",42,"R",57,"R",3,"R",6,"R",2168,"R",3035,"R",12,"R",5064,"R",1,"R",4,"R",14,"R",99,"R",9,"R",5203
100724,4,  3,"R",1,"R",8,"R",306,"R",838,"R",1,"R",1,"R",2,"R",7,"R",2,"R",2,"R",89,"R",111,"R",2,"R",10,"R",403,"R",977,"R",9,"R",1144,"R",2,"R",9,"R",4,"R",200,"R",12,"R",1380
100751,1,999,"R",604,"R",507,"R",1148,"R",2080,"R",88,"R",83,"R",121,"R",143,"R",221,"R",277,"R",10211,"R",11462,"R",104,"R",68,"R",12497,"R",14620,"R",1111,"R",3228,"R",171,"R",264,"R",498,"R",21673,"R",172,"R",27117
100751,2,  1,"R",290,"R",275,"R",990,"R",1609,"R",76,"R",68,"R",92,"R",108,"R",196,"R",216,"R",8527,"R",9076,"R",104,"R",66,"R",10275,"R",11418,"R",565,"R",2599,"R",144,"R",200,"R",412,"R",17603,"R",170,"R",21693
100751,3,  2,"R",4,"R",8,"R",20,"R",31,"R",4,"Z",0,"R",7,"R",3,"R",5,"R",3,"R",342,"R",192,"Z",0,"Z",0,"R",382,"R",237,"R",12,"R",51,"R",4,"R",10,"R",8,"R",534,"Z",0,"R",619
100751,4,  3,"R",310,"R",224,"R",138,"R",440,"R",8,"R",15,"R",22,"R",32,"R",20,"R",58,"R",1342,"R",2194,"Z",0,"R",2,"R",1840,"R",2965,"R",534,"R",578,"R",23,"R",54,"R",78,"R",3536,"R",2,"R",4805
100760,1,999,"Z",0,"Z",0,"R",191,"R",635,"R",5,"R",4,"R",4,"R",11,"R",6,"R",17,"R",801,"R",1484,"R",8,"R",8,"R",1015,"R",2159,"Z",0,"R",826,"R",9,"R",15,"R",23,"R",2285,"R",16,"R",3174
100760,2,  1,"Z",0,"Z",0,"R",191,"R",635,"R",5,"R",4,"R",4,"R",11,"R",6,"R",17,"R",801,"R",1484,"R",8,"R",8,"R",1015,"R",2159,"Z",0,"R",826,"R",9,"R",15,"R",23,"R",2285,"R",16,"R",3174
100812,1,999,"Z",0,"Z",0,"R",145,"R",347,"R",36,"R",78,"R",10,"R",21,"R",15,"R",20,"R",1104,"R",2205,"R",40,"R",67,"R",1350,"R",2738,"Z",0,"R",492,"R",114,"R",31,"R",35,"R",3309,"R",107,"R",4088
100812,2,  1,"Z",0,"Z",0,"R",145,"R",347,"R",36,"R",78,"R",10,"R",21,"R",15,"R",20,"R",1104,"R",2205,"R",40,"R",67,"R",1350,"R",2738,"Z",0,"R",492,"R",114,"R",31,"R",35,"R",3309,"R",107,"R",4088
100830,1,999,"R",5,"R",5,"R",526,"R",1607,"R",14,"R",18,"R",52,"R",90,"R",48,"R",54,"R",1617,"R",2360,"R",82,"R",138,"R",2344,"R",4272,"R",10,"R",2133,"R",32,"R",142,"R",102,"R",3977,"R",220,"R",6616
100830,2,  1,"R",5,"R",4,"R",448,"R",1296,"R",14,"R",15,"R",44,"R",74,"R",39,"R",44,"R",1394,"R",1920,"R",76,"R",120,"R",2020,"R",3473,"R",9,"R",1744,"R",29,"R",118,"R",83,"R",3314,"R",196,"R",5493
100830,4,  3,"Z",0,"R",1,"R",78,"R",311,"Z",0,"R",3,"R",8,"R",16,"R",9,"R",10,"R",223,"R",440,"R",6,"R",18,"R",324,"R",799,"R",1,"R",389,"R",3,"R",24,"R",19,"R",663,"R",24,"R",1123
100858,1,999,"R",582,"R",358,"R",949,"R",1227,"R",91,"R",62,"R",240,"R",205,"R",213,"R",230,"R",10622,"R",10151,"R",240,"R",162,"R",12937,"R",12395,"R",940,"R",2176,"R",153,"R",445,"R",443,"R",20773,"R",402,"R",25332
100858,2,  1,"R",77,"R",65,"R",838,"R",975,"R",79,"R",55,"R",198,"R",149,"R",177,"R",188,"R",9048,"R",8384,"R",186,"R",116,"R",10603,"R",9932,"R",142,"R",1813,"R",134,"R",347,"R",365,"R",17432,"R",302,"R",20535
100858,3,  2,"R",3,"R",5,"R",10,"R",27,"R",1,"R",1,"R",12,"R",24,"R",5,"R",2,"R",287,"R",563,"R",1,"R",7,"R",319,"R",629,"R",8,"R",37,"R",2,"R",36,"R",7,"R",850,"R",8,"R",948
100858,4,  3,"R",502,"R",288,"R",101,"R",225,"R",11,"R",6,"R",30,"R",32,"R",31,"R",40,"R",1287,"R",1204,"R",53,"R",39,"R",2015,"R",1834,"R",790,"R",326,"R",17,"R",62,"R",71,"R",2491,"R",92,"R",3849
100937,1,999,"R",2,"R",1,"R",41,"R",94,"R",1,"R",6,"R",13,"R",25,"R",19,"R",10,"R",474,"R",638,"R",11,"R",6,"R",561,"R",780,"R",3,"R",135,"R",7,"R",38,"R",29,"R",1112,"R",17,"R",1341
100937,2,  1,"R",2,"R",1,"R",34,"R",73,"R",1,"R",6,"R",13,"R",25,"R",19,"R",9,"R",455,"R",622,"R",11,"R",6,"R",535,"R",742,"R",3,"R",107,"R",7,"R",38,"R",28,"R",1077,"R",17,"R",1277
100937,4,  3,"Z",0,"Z",0,"R",7,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",19,"R",16,"Z",0,"Z",0,"R",26,"R",38,"Z",0,"R",28,"Z",0,"Z",0,"R",1,"R",35,"Z",0,"R",64
101028,1,999,"R",1,"R",4,"R",371,"R",1073,"R",3,"R",5,"R",14,"R",15,"R",36,"R",56,"R",554,"R",875,"R",25,"R",63,"R",1004,"R",2091,"R",5,"R",1444,"R",8,"R",29,"R",92,"R",1429,"R",88,"R",3095
101028,2,  1,"R",1,"R",4,"R",371,"R",1073,"R",3,"R",5,"R",14,"R",15,"R",36,"R",56,"R",554,"R",875,"R",25,"R",63,"R",1004,"R",2091,"R",5,"R",1444,"R",8,"R",29,"R",92,"R",1429,"R",88,"R",3095
101073,1,999,"R",15,"R",4,"R",368,"R",536,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",12,"R",17,"Z",0,"Z",0,"R",396,"R",557,"R",19,"R",904,"Z",0,"Z",0,"R",1,"R",29,"Z",0,"R",953
101073,2,  1,"R",15,"R",4,"R",368,"R",536,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",12,"R",17,"Z",0,"Z",0,"R",396,"R",557,"R",19,"R",904,"Z",0,"Z",0,"R",1,"R",29,"Z",0,"R",953
101116,1,999,"Z",0,"Z",0,"R",112,"R",411,"R",3,"R",1,"R",1,"R",4,"R",3,"R",1,"R",55,"R",164,"Z",0,"R",1,"R",174,"R",582,"Z",0,"R",523,"R",4,"R",5,"R",4,"R",219,"R",1,"R",756
101116,2,  1,"Z",0,"Z",0,"R",108,"R",393,"R",3,"R",1,"Z",0,"R",3,"R",3,"R",1,"R",52,"R",159,"Z",0,"R",1,"R",166,"R",558,"Z",0,"R",501,"R",4,"R",3,"R",4,"R",211,"R",1,"R",724
101116,4,  3,"Z",0,"Z",0,"R",4,"R",18,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"R",8,"R",24,"Z",0,"R",22,"Z",0,"R",2,"Z",0,"R",8,"Z",0,"R",32
101143,1,999,"R",2,"R",1,"R",259,"R",330,"R",16,"R",17,"R",23,"R",32,"R",29,"R",56,"R",1156,"R",1054,"R",24,"R",21,"R",1509,"R",1511,"R",3,"R",589,"R",33,"R",55,"R",85,"R",2210,"R",45,"R",3020
101143,2,  1,"R",2,"R",1,"R",259,"R",330,"R",16,"R",17,"R",23,"R",32,"R",29,"R",56,"R",1156,"R",1054,"R",24,"R",21,"R",1509,"R",1511,"R",3,"R",589,"R",33,"R",55,"R",85,"R",2210,"R",45,"R",3020
101161,1,999,"R",1,"R",1,"R",185,"R",547,"R",22,"R",41,"R",13,"R",26,"R",19,"R",50,"R",1614,"R",2523,"R",6,"R",16,"R",1860,"R",3204,"R",2,"R",732,"R",63,"R",39,"R",69,"R",4137,"R",22,"R",5064
101161,2,  1,"R",1,"R",1,"R",185,"R",547,"R",22,"R",41,"R",13,"R",26,"R",19,"R",50,"R",1614,"R",2523,"R",6,"R",16,"R",1860,"R",3204,"R",2,"R",732,"R",63,"R",39,"R",69,"R",4137,"R",22,"R",5064
101189,1,999,"R",13,"R",5,"R",336,"R",1296,"R",10,"R",5,"R",10,"R",7,"R",16,"R",19,"R",990,"R",943,"R",21,"R",40,"R",1396,"R",2315,"R",18,"R",1632,"R",15,"R",17,"R",35,"R",1933,"R",61,"R",3711
101189,2,  1,"R",11,"R",5,"R",313,"R",1183,"R",7,"R",4,"R",9,"R",4,"R",14,"R",18,"R",790,"R",829,"R",14,"R",37,"R",1158,"R",2080,"R",16,"R",1496,"R",11,"R",13,"R",32,"R",1619,"R",51,"R",3238
101189,3,  2,"Z",0,"Z",0,"R",5,"R",16,"R",2,"R",1,"R",1,"R",3,"R",1,"R",1,"R",153,"R",91,"R",1,"Z",0,"R",163,"R",112,"Z",0,"R",21,"R",3,"R",4,"R",2,"R",244,"R",1,"R",275
101189,4,  3,"R",2,"Z",0,"R",18,"R",97,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",47,"R",23,"R",6,"R",3,"R",75,"R",123,"R",2,"R",115,"R",1,"Z",0,"R",1,"R",70,"R",9,"R",198
101231,1,999,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",75,"Z",0,"Z",0,"Z",0,"R",81,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",75,"Z",0,"R",81
101231,2,  1,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",75,"Z",0,"Z",0,"Z",0,"R",81,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",75,"Z",0,"R",81
101240,1,999,"R",128,"R",108,"R",584,"R",1074,"R",16,"R",18,"R",17,"R",18,"R",44,"R",63,"R",2189,"R",3509,"R",32,"R",54,"R",3010,"R",4844,"R",236,"R",1658,"R",34,"R",35,"R",107,"R",5698,"R",86,"R",7854
101240,2,  1,"R",128,"R",108,"R",584,"R",1074,"R",16,"R",18,"R",17,"R",18,"R",44,"R",63,"R",2189,"R",3509,"R",32,"R",54,"R",3010,"R",4844,"R",236,"R",1658,"R",34,"R",35,"R",107,"R",5698,"R",86,"R",7854
101286,1,999,"R",2,"R",2,"R",399,"R",969,"R",9,"R",7,"R",23,"R",44,"R",23,"R",42,"R",1305,"R",2166,"R",11,"R",28,"R",1772,"R",3258,"R",4,"R",1368,"R",16,"R",67,"R",65,"R",3471,"R",39,"R",5030
101286,2,  1,"R",2,"R",2,"R",399,"R",969,"R",9,"R",7,"R",23,"R",44,"R",23,"R",42,"R",1305,"R",2166,"R",11,"R",28,"R",1772,"R",3258,"R",4,"R",1368,"R",16,"R",67,"R",65,"R",3471,"R",39,"R",5030
101295,1,999,"Z",0,"Z",0,"R",110,"R",262,"R",14,"R",35,"R",13,"R",24,"R",27,"R",28,"R",2368,"R",4339,"R",13,"R",33,"R",2545,"R",4721,"Z",0,"R",372,"R",49,"R",37,"R",55,"R",6707,"R",46,"R",7266
101295,2,  1,"Z",0,"Z",0,"R",110,"R",262,"R",14,"R",35,"R",13,"R",24,"R",27,"R",28,"R",2368,"R",4339,"R",13,"R",33,"R",2545,"R",4721,"Z",0,"R",372,"R",49,"R",37,"R",55,"R",6707,"R",46,"R",7266
101301,1,999,"Z",0,"Z",0,"R",450,"R",1230,"Z",0,"R",1,"R",2,"R",7,"R",2,"R",8,"R",570,"R",908,"Z",0,"R",6,"R",1024,"R",2160,"Z",0,"R",1680,"R",1,"R",9,"R",10,"R",1478,"R",6,"R",3184
101301,2,  1,"Z",0,"Z",0,"R",450,"R",1230,"Z",0,"R",1,"R",2,"R",7,"R",2,"R",8,"R",570,"R",908,"Z",0,"R",6,"R",1024,"R",2160,"Z",0,"R",1680,"R",1,"R",9,"R",10,"R",1478,"R",6,"R",3184
101365,1,999,"Z",0,"Z",0,"R",110,"R",312,"Z",0,"R",1,"R",3,"R",1,"R",1,"R",3,"R",108,"R",86,"R",7,"R",7,"R",229,"R",410,"Z",0,"R",422,"R",1,"R",4,"R",4,"R",194,"R",14,"R",639
101365,2,  1,"Z",0,"Z",0,"R",110,"R",312,"Z",0,"R",1,"R",3,"R",1,"R",1,"R",3,"R",108,"R",86,"R",7,"R",7,"R",229,"R",410,"Z",0,"R",422,"R",1,"R",4,"R",4,"R",194,"R",14,"R",639
101435,1,999,"R",1,"R",6,"R",69,"R",90,"R",5,"R",10,"R",4,"R",2,"R",5,"R",5,"R",388,"R",348,"R",32,"R",45,"R",504,"R",506,"R",7,"R",159,"R",15,"R",6,"R",10,"R",736,"R",77,"R",1010
101435,2,  1,"R",1,"R",6,"R",69,"R",90,"R",5,"R",10,"R",4,"R",2,"R",5,"R",5,"R",388,"R",348,"R",32,"R",45,"R",504,"R",506,"R",7,"R",159,"R",15,"R",6,"R",10,"R",736,"R",77,"R",1010
101453,1,999,"R",11,"Z",0,"R",15,"R",3,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",93,"R",16,"Z",0,"Z",0,"R",122,"R",19,"R",11,"R",18,"Z",0,"R",2,"R",1,"R",109,"Z",0,"R",141
101453,2,  1,"R",5,"Z",0,"R",14,"R",3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",76,"R",15,"Z",0,"Z",0,"R",97,"R",18,"R",5,"R",17,"Z",0,"R",2,"Z",0,"R",91,"Z",0,"R",115
101453,4,  3,"R",6,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",17,"R",1,"Z",0,"Z",0,"R",25,"R",1,"R",6,"R",1,"Z",0,"Z",0,"R",1,"R",18,"Z",0,"R",26
101462,1,999,"Z",0,"Z",0,"R",209,"R",350,"R",1,"Z",0,"R",7,"R",5,"R",8,"R",3,"R",235,"R",143,"R",20,"R",22,"R",480,"R",523,"Z",0,"R",559,"R",1,"R",12,"R",11,"R",378,"R",42,"R",1003
101462,2,  1,"Z",0,"Z",0,"R",209,"R",350,"R",1,"Z",0,"R",7,"R",5,"R",8,"R",3,"R",235,"R",143,"R",20,"R",22,"R",480,"R",523,"Z",0,"R",559,"R",1,"R",12,"R",11,"R",378,"R",42,"R",1003
101471,1,999,"Z",0,"Z",0,"R",544,"R",112,"R",1,"Z",0,"R",4,"R",2,"R",25,"R",2,"R",234,"R",193,"R",4,"R",1,"R",812,"R",310,"Z",0,"R",656,"R",1,"R",6,"R",27,"R",427,"R",5,"R",1122
101471,2,  1,"Z",0,"Z",0,"R",544,"R",112,"R",1,"Z",0,"R",4,"R",2,"R",25,"R",2,"R",234,"R",193,"R",4,"R",1,"R",812,"R",310,"Z",0,"R",656,"R",1,"R",6,"R",27,"R",427,"R",5,"R",1122
101480,1,999,"R",143,"R",130,"R",1002,"R",1448,"R",26,"R",46,"R",37,"R",30,"R",37,"R",55,"R",3108,"R",4266,"R",213,"R",302,"R",4566,"R",6277,"R",273,"R",2450,"R",72,"R",67,"R",92,"R",7374,"R",515,"R",10843
101480,2,  1,"R",116,"R",109,"R",867,"R",1130,"R",20,"R",32,"R",35,"R",26,"R",29,"R",53,"R",2537,"R",3210,"R",161,"R",212,"R",3765,"R",4772,"R",225,"R",1997,"R",52,"R",61,"R",82,"R",5747,"R",373,"R",8537
101480,4,  3,"R",27,"R",21,"R",135,"R",318,"R",6,"R",14,"R",2,"R",4,"R",8,"R",2,"R",571,"R",1056,"R",52,"R",90,"R",801,"R",1505,"R",48,"R",453,"R",20,"R",6,"R",10,"R",1627,"R",142,"R",2306
101499,1,999,"Z",0,"Z",0,"R",275,"R",217,"R",18,"R",52,"R",6,"R",4,"R",14,"R",10,"R",429,"R",584,"R",46,"R",19,"R",788,"R",886,"Z",0,"R",492,"R",70,"R",10,"R",24,"R",1013,"R",65,"R",1674
101499,2,  1,"Z",0,"Z",0,"R",275,"R",217,"R",18,"R",52,"R",6,"R",4,"R",14,"R",10,"R",429,"R",584,"R",46,"R",19,"R",788,"R",886,"Z",0,"R",492,"R",70,"R",10,"R",24,"R",1013,"R",65,"R",1674
101505,1,999,"R",73,"R",86,"R",557,"R",1774,"R",17,"R",16,"R",83,"R",116,"R",74,"R",104,"R",3606,"R",5249,"R",69,"R",105,"R",4479,"R",7450,"R",159,"R",2331,"R",33,"R",199,"R",178,"R",8855,"R",174,"R",11929
101505,2,  1,"R",73,"R",86,"R",557,"R",1774,"R",17,"R",16,"R",83,"R",116,"R",74,"R",104,"R",3606,"R",5249,"R",69,"R",105,"R",4479,"R",7450,"R",159,"R",2331,"R",33,"R",199,"R",178,"R",8855,"R",174,"R",11929
101514,1,999,"Z",0,"Z",0,"R",920,"R",1548,"R",150,"R",227,"R",90,"R",136,"R",102,"R",137,"R",4209,"R",5135,"R",75,"R",76,"R",5546,"R",7259,"Z",0,"R",2468,"R",377,"R",226,"R",239,"R",9344,"R",151,"R",12805
101514,2,  1,"Z",0,"Z",0,"R",920,"R",1548,"R",150,"R",227,"R",90,"R",136,"R",102,"R",137,"R",4209,"R",5135,"R",75,"R",76,"R",5546,"R",7259,"Z",0,"R",2468,"R",377,"R",226,"R",239,"R",9344,"R",151,"R",12805
101541,1,999,"Z",0,"R",3,"R",5,"R",49,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",2,"R",19,"R",282,"Z",0,"R",1,"R",24,"R",339,"R",3,"R",54,"R",1,"R",1,"R",2,"R",301,"R",1,"R",363
101541,2,  1,"Z",0,"R",3,"R",5,"R",49,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",2,"R",19,"R",282,"Z",0,"R",1,"R",24,"R",339,"R",3,"R",54,"R",1,"R",1,"R",2,"R",301,"R",1,"R",363
101569,1,999,"Z",0,"R",2,"R",1327,"R",2731,"R",2,"R",2,"R",5,"R",17,"R",10,"R",8,"R",461,"R",308,"R",13,"R",15,"R",1818,"R",3083,"R",2,"R",4058,"R",4,"R",22,"R",18,"R",769,"R",28,"R",4901
101569,2,  1,"Z",0,"R",2,"R",1327,"R",2731,"R",2,"R",2,"R",5,"R",17,"R",10,"R",8,"R",461,"R",308,"R",13,"R",15,"R",1818,"R",3083,"R",2,"R",4058,"R",4,"R",22,"R",18,"R",769,"R",28,"R",4901
101587,1,999,"Z",0,"Z",0,"R",540,"R",1721,"R",8,"R",11,"R",1,"R",4,"R",16,"R",33,"R",901,"R",2061,"R",18,"R",65,"R",1484,"R",3895,"Z",0,"R",2261,"R",19,"R",5,"R",49,"R",2962,"R",83,"R",5379
101587,2,  1,"Z",0,"Z",0,"R",375,"R",648,"R",7,"R",1,"Z",0,"Z",0,"R",12,"R",7,"R",533,"R",542,"R",3,"R",1,"R",930,"R",1199,"Z",0,"R",1023,"R",8,"Z",0,"R",19,"R",1075,"R",4,"R",2129
101587,4,  3,"Z",0,"Z",0,"R",165,"R",1073,"R",1,"R",10,"R",1,"R",4,"R",4,"R",26,"R",368,"R",1519,"R",15,"R",64,"R",554,"R",2696,"Z",0,"R",1238,"R",11,"R",5,"R",30,"R",1887,"R",79,"R",3250
101602,1,999,"Z",0,"R",2,"R",99,"R",289,"R",3,"R",3,"R",3,"R",7,"R",3,"R",5,"R",614,"R",1099,"R",8,"R",9,"R",730,"R",1414,"R",2,"R",388,"R",6,"R",10,"R",8,"R",1713,"R",17,"R",2144
101602,2,  1,"Z",0,"R",2,"R",99,"R",289,"R",3,"R",3,"R",3,"R",7,"R",3,"R",5,"R",614,"R",1099,"R",8,"R",9,"R",730,"R",1414,"R",2,"R",388,"R",6,"R",10,"R",8,"R",1713,"R",17,"R",2144
101648,1,999,"Z",0,"Z",0,"R",47,"R",13,"R",4,"R",1,"R",11,"Z",0,"R",19,"R",4,"R",191,"R",35,"R",5,"R",1,"R",277,"R",54,"Z",0,"R",60,"R",5,"R",11,"R",23,"R",226,"R",6,"R",331
101648,2,  1,"Z",0,"Z",0,"R",47,"R",13,"R",4,"R",1,"R",11,"Z",0,"R",19,"R",4,"R",191,"R",35,"R",5,"R",1,"R",277,"R",54,"Z",0,"R",60,"R",5,"R",11,"R",23,"R",226,"R",6,"R",331
101675,1,999,"Z",0,"Z",0,"R",918,"R",1184,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"Z",0,"Z",0,"R",926,"R",1186,"Z",0,"R",2102,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",2112
101675,2,  1,"Z",0,"Z",0,"R",918,"R",1184,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"Z",0,"Z",0,"R",926,"R",1186,"Z",0,"R",2102,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",2112
101693,1,999,"R",25,"R",22,"R",70,"R",438,"R",15,"R",27,"R",4,"R",6,"R",12,"R",12,"R",435,"R",753,"R",28,"R",76,"R",589,"R",1334,"R",47,"R",508,"R",42,"R",10,"R",24,"R",1188,"R",104,"R",1923
101693,2,  1,"R",22,"R",21,"R",60,"R",333,"R",14,"R",26,"R",4,"R",6,"R",11,"R",12,"R",402,"R",645,"R",24,"R",64,"R",537,"R",1107,"R",43,"R",393,"R",40,"R",10,"R",23,"R",1047,"R",88,"R",1644
101693,4,  3,"R",3,"R",1,"R",10,"R",105,"R",1,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"R",33,"R",108,"R",4,"R",12,"R",52,"R",227,"R",4,"R",115,"R",2,"Z",0,"R",1,"R",141,"R",16,"R",279
101709,1,999,"R",25,"R",25,"R",130,"R",351,"R",9,"R",13,"R",4,"R",23,"R",14,"R",27,"R",834,"R",1913,"R",19,"R",39,"R",1035,"R",2391,"R",50,"R",481,"R",22,"R",27,"R",41,"R",2747,"R",58,"R",3426
101709,2,  1,"R",23,"R",24,"R",110,"R",283,"R",7,"R",11,"R",4,"R",21,"R",14,"R",25,"R",720,"R",1481,"R",19,"R",33,"R",897,"R",1878,"R",47,"R",393,"R",18,"R",25,"R",39,"R",2201,"R",52,"R",2775
