unitid,effylev,lstudy,"xfyrac01",fyrace01,"xfyrac02",fyrace02,"xfyrac03",fyrace03,"xfyrac04",fyrace04,"xfyrac05",fyrace05,"xfyrac06",fyrace06,"xfyrac07",fyrace07,"xfyrac08",fyrace08,"xfyrac09",fyrace09,"xfyrac10",fyrace10,"xfyrac11",fyrace11,"xfyrac12",fyrace12,"xfyrac13",fyrace13,"xfyrac14",fyrace14,"xfyrac15",fyrace15,"xfyrac16",fyrace16,"xfyrac17",fyrace17,"xfyrac18",fyrace18,"xfyrac19",fyrace19,"xfyrac20",fyrace20,"xfyrac21",fyrace21,"xfyrac22",fyrace22,"xfyrac23",fyrace23,"xfyrac24",fyrace24
"100706","2","1",10,"182",10,"112",10,"309",10,"586",10,"60",10,"46",10,"143",10,"124",10,"59",10,"67",10,"2481",10,"2285",10,"115",10,"109",10,"3349",10,"3329",10,"294",10,"895",10,"106",10,"267",10,"126",10,"4766",10,"224",10,"6678"
"100706","4","3",10,"271",10,"105",10,"42",10,"68",10,"6",10,"10",10,"36",10,"17",10,"9",10,"11",10,"724",10,"477",10,"0",10,"0",10,"1088",10,"688",10,"376",10,"110",10,"16",10,"53",10,"20",10,"1201",13,"0",10,"1776"
"100724","1","999",10,"8",10,"14",10,"2597",10,"4073",10,"2",10,"3",10,"5",10,"6",10,"8",10,"12",10,"229",10,"467",10,"23",10,"48",10,"2872",10,"4623",10,"22",10,"6670",10,"5",10,"11",10,"20",10,"696",10,"71",10,"7495"
"100724","2","1",10,"8",10,"12",10,"2332",10,"3332",10,"2",10,"1",10,"4",10,"2",10,"7",10,"9",10,"134",10,"137",10,"19",10,"24",10,"2506",10,"3517",10,"20",10,"5664",10,"3",10,"6",10,"16",10,"271",10,"43",10,"6023"
"100724","4","3",10,"0",10,"2",10,"265",10,"741",10,"0",10,"2",10,"1",10,"4",10,"1",10,"3",10,"95",10,"330",10,"4",10,"24",10,"366",10,"1106",10,"2",10,"1006",10,"2",10,"5",10,"4",10,"425",10,"28",10,"1472"
"100751","1","999",10,"694",10,"430",10,"1108",10,"2030",10,"74",10,"69",10,"111",10,"129",10,"105",10,"138",10,"8508",10,"9710",13,"0",13,"0",10,"10600",10,"12506",10,"1124",10,"3138",10,"143",10,"240",10,"243",10,"18218",13,"0",10,"23106"
"100751","2","1",10,"264",10,"195",10,"964",10,"1664",10,"58",10,"49",10,"90",10,"97",10,"83",10,"108",10,"6819",10,"7245",10,"0",10,"0",10,"8278",10,"9358",10,"459",10,"2628",10,"107",10,"187",10,"191",10,"14064",13,"0",10,"17636"
"100751","3","2",10,"6",10,"3",10,"15",10,"25",10,"6",10,"2",10,"7",10,"6",10,"1",10,"2",10,"350",10,"202",10,"0",10,"0",10,"385",10,"240",10,"9",10,"40",10,"8",10,"13",10,"3",10,"552",13,"0",10,"625"
"100751","4","3",10,"424",10,"232",10,"129",10,"341",10,"10",10,"18",10,"14",10,"26",10,"21",10,"28",10,"1339",10,"2263",10,"0",10,"0",10,"1937",10,"2908",10,"656",10,"470",10,"28",10,"40",10,"49",10,"3602",13,"0",10,"4845"
"100760","1","999",13,"0",13,"0",10,"140",10,"515",10,"2",10,"7",10,"3",10,"7",10,"4",10,"12",10,"763",10,"1294",10,"7",10,"8",10,"919",10,"1843",13,"0",10,"655",10,"9",10,"10",10,"16",10,"2057",10,"15",10,"2762"
"100760","2","1",10,"0",10,"0",10,"140",10,"515",10,"2",10,"7",10,"3",10,"7",10,"4",10,"12",10,"763",10,"1294",10,"7",10,"8",10,"919",10,"1843",13,"0",10,"655",10,"9",10,"10",10,"16",10,"2057",10,"15",10,"2762"
"100812","1","999",13,"0",13,"0",10,"107",10,"226",10,"27",10,"49",10,"6",10,"11",10,"7",10,"14",10,"856",10,"1717",10,"68",10,"103",10,"1071",10,"2120",13,"0",10,"333",10,"76",10,"17",10,"21",10,"2573",10,"171",10,"3191"
"100812","2","1",10,"0",10,"0",10,"107",10,"226",10,"27",10,"49",10,"6",10,"11",10,"7",10,"14",10,"856",10,"1717",10,"68",10,"103",10,"1071",10,"2120",13,"0",10,"333",10,"76",10,"17",10,"21",10,"2573",10,"171",10,"3191"
"100830","1","999",13,"0",13,"0",10,"644",10,"1756",10,"36",10,"56",10,"43",10,"70",10,"17",10,"22",10,"1869",10,"2591",10,"79",10,"114",10,"2688",10,"4609",13,"0",10,"2400",10,"92",10,"113",10,"39",10,"4460",10,"193",10,"7297"
"100830","2","1",10,"0",10,"0",10,"550",10,"1397",10,"31",10,"51",10,"32",10,"56",10,"13",10,"17",10,"1597",10,"2132",10,"67",10,"98",10,"2290",10,"3751",13,"0",10,"1947",10,"82",10,"88",10,"30",10,"3729",10,"165",10,"6041"
"100830","4","3",10,"0",10,"0",10,"94",10,"359",10,"5",10,"5",10,"11",10,"14",10,"4",10,"5",10,"272",10,"459",10,"12",10,"16",10,"398",10,"858",13,"0",10,"453",10,"10",10,"25",10,"9",10,"731",10,"28",10,"1256"
"100858","1","999",10,"629",10,"333",10,"844",10,"1036",10,"59",10,"51",10,"191",10,"152",10,"121",10,"143",10,"11052",10,"10248",10,"146",10,"96",10,"13042",10,"12059",10,"962",10,"1880",10,"110",10,"343",10,"264",10,"21300",10,"242",10,"25101"
"100858","2","1",10,"168",10,"103",10,"765",10,"842",10,"48",10,"41",10,"162",10,"122",10,"102",10,"114",10,"9575",10,"8627",10,"95",10,"59",10,"10915",10,"9908",10,"271",10,"1607",10,"89",10,"284",10,"216",10,"18202",10,"154",10,"20823"
"100858","3","2",10,"2",10,"1",10,"8",10,"19",10,"1",10,"4",10,"6",10,"12",10,"2",10,"3",10,"235",10,"459",10,"0",10,"3",10,"254",10,"501",10,"3",10,"27",10,"5",10,"18",10,"5",10,"694",10,"3",10,"755"
"100858","4","3",10,"459",10,"229",10,"71",10,"175",10,"10",10,"6",10,"23",10,"18",10,"17",10,"26",10,"1242",10,"1162",10,"51",10,"34",10,"1873",10,"1650",10,"688",10,"246",10,"16",10,"41",10,"43",10,"2404",10,"85",10,"3523"
"100919","1","999",13,"0",13,"0",10,"421",10,"545",10,"7",10,"5",10,"5",10,"2",10,"6",10,"1",10,"674",10,"362",10,"28",10,"16",10,"1141",10,"931",13,"0",10,"966",10,"12",10,"7",10,"7",10,"1036",10,"44",10,"2072"
"100919","2","1",10,"0",10,"0",10,"421",10,"545",10,"7",10,"5",10,"5",10,"2",10,"6",10,"1",10,"674",10,"362",10,"28",10,"16",10,"1141",10,"931",13,"0",10,"966",10,"12",10,"7",10,"7",10,"1036",10,"44",10,"2072"
"100937","1","999",10,"5",10,"1",10,"36",10,"77",10,"1",10,"3",10,"11",10,"17",10,"7",10,"5",10,"520",10,"703",10,"2",13,"0",10,"582",10,"806",10,"6",10,"113",10,"4",10,"28",10,"12",10,"1223",10,"2",10,"1388"
"100937","2","1",10,"5",10,"1",10,"27",10,"49",10,"1",10,"3",10,"11",10,"16",10,"7",10,"5",10,"495",10,"682",10,"1",10,"0",10,"547",10,"756",10,"6",10,"76",10,"4",10,"27",10,"12",10,"1177",10,"1",10,"1303"
"100937","4","3",10,"0",10,"0",10,"9",10,"28",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"25",10,"21",10,"1",10,"0",10,"35",10,"50",13,"0",10,"37",13,"0",10,"1",13,"0",10,"46",10,"1",10,"85"
"100973","1","999",13,"0",13,"0",10,"107",10,"123",10,"2",13,"0",10,"3",10,"1",13,"0",10,"3",10,"128",10,"97",10,"8",10,"1",10,"248",10,"225",13,"0",10,"230",10,"2",10,"4",10,"3",10,"225",10,"9",10,"473"
"100973","2","1",10,"0",10,"0",10,"107",10,"123",10,"2",10,"0",10,"3",10,"1",10,"0",10,"3",10,"128",10,"97",10,"8",10,"1",10,"248",10,"225",13,"0",10,"230",10,"2",10,"4",10,"3",10,"225",10,"9",10,"473"
"101028","1","999",13,"0",13,"0",10,"299",10,"980",10,"5",10,"5",10,"10",10,"17",10,"40",10,"51",10,"670",10,"1018",10,"12",10,"25",10,"1036",10,"2096",13,"0",10,"1279",10,"10",10,"27",10,"91",10,"1688",10,"37",10,"3132"
"101028","2","1",10,"0",10,"0",10,"299",10,"980",10,"5",10,"5",10,"10",10,"17",10,"40",10,"51",10,"670",10,"1018",10,"12",10,"25",10,"1036",10,"2096",13,"0",10,"1279",10,"10",10,"27",10,"91",10,"1688",10,"37",10,"3132"
"101073","1","999",10,"25",10,"13",10,"309",10,"586",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"27",10,"21",13,"0",13,"0",10,"361",10,"620",10,"38",10,"895",13,"0",13,"0",13,"0",10,"48",13,"0",10,"981"
"101073","2","1",10,"25",10,"13",10,"309",10,"586",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"27",10,"21",10,"0",10,"0",10,"361",10,"620",10,"38",10,"895",13,"0",13,"0",13,"0",10,"48",13,"0",10,"981"
"101107","1","999",13,"0",13,"0",10,"66",10,"103",13,"0",13,"0",10,"1",10,"1",10,"1",13,"0",10,"230",10,"314",13,"0",13,"0",10,"298",10,"418",13,"0",10,"169",13,"0",10,"2",10,"1",10,"544",13,"0",10,"716"
"101107","2","1",10,"0",10,"0",10,"66",10,"103",10,"0",10,"0",10,"1",10,"1",10,"1",10,"0",10,"230",10,"314",10,"0",10,"0",10,"298",10,"418",13,"0",10,"169",13,"0",10,"2",10,"1",10,"544",13,"0",10,"716"
"101116","1","999",13,"0",13,"0",10,"74",10,"272",13,"0",10,"2",13,"0",10,"2",13,"0",10,"1",10,"35",10,"127",13,"0",13,"0",10,"109",10,"404",13,"0",10,"346",10,"2",10,"2",10,"1",10,"162",13,"0",10,"513"
"101116","2","1",10,"0",10,"0",10,"74",10,"272",10,"0",10,"2",10,"0",10,"2",10,"0",10,"1",10,"35",10,"127",10,"0",10,"0",10,"109",10,"404",13,"0",10,"346",10,"2",10,"2",10,"1",10,"162",13,"0",10,"513"
"101143","1","999",13,"0",13,"0",10,"148",10,"347",10,"13",10,"22",10,"22",10,"34",10,"39",10,"70",10,"716",10,"1059",10,"17",10,"31",10,"955",10,"1563",13,"0",10,"495",10,"35",10,"56",10,"109",10,"1775",10,"48",10,"2518"
"101143","2","1",10,"0",10,"0",10,"148",10,"347",10,"13",10,"22",10,"22",10,"34",10,"39",10,"70",10,"716",10,"1059",10,"17",10,"31",10,"955",10,"1563",13,"0",10,"495",10,"35",10,"56",10,"109",10,"1775",10,"48",10,"2518"
"101161","1","999",10,"5",10,"2",10,"165",10,"350",10,"20",10,"38",10,"10",10,"16",10,"15",10,"20",10,"1764",10,"2607",10,"7",10,"12",10,"1986",10,"3045",10,"7",10,"515",10,"58",10,"26",10,"35",10,"4371",10,"19",10,"5031"
"101161","2","1",10,"5",10,"2",10,"165",10,"350",10,"20",10,"38",10,"10",10,"16",10,"15",10,"20",10,"1764",10,"2607",10,"7",10,"12",10,"1986",10,"3045",10,"7",10,"515",10,"58",10,"26",10,"35",10,"4371",10,"19",10,"5031"
"101189","1","999",13,"0",13,"0",10,"349",10,"1136",13,"0",13,"0",10,"18",10,"16",10,"12",10,"13",10,"964",10,"1033",10,"14",10,"21",10,"1357",10,"2219",13,"0",10,"1485",13,"0",10,"34",10,"25",10,"1997",10,"35",10,"3576"
"101189","2","1",10,"0",10,"0",10,"327",10,"1039",10,"0",10,"0",10,"17",10,"14",10,"11",10,"12",10,"829",10,"938",10,"11",10,"16",10,"1195",10,"2019",13,"0",10,"1366",13,"0",10,"31",10,"23",10,"1767",10,"27",10,"3214"
"101189","3","2",10,"0",10,"0",10,"10",10,"20",10,"0",10,"0",10,"0",10,"1",10,"1",10,"1",10,"119",10,"83",10,"0",10,"1",10,"130",10,"106",13,"0",10,"30",13,"0",10,"1",10,"2",10,"202",10,"1",10,"236"
"101189","4","3",10,"0",10,"0",10,"12",10,"77",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"16",10,"12",10,"3",10,"4",10,"32",10,"94",13,"0",10,"89",13,"0",10,"2",13,"0",10,"28",10,"7",10,"126"
"101231","1","999",13,"0",13,"0",10,"4",10,"85",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"205",13,"0",13,"0",10,"10",10,"290",13,"0",10,"89",13,"0",13,"0",13,"0",10,"211",13,"0",10,"300"
"101231","2","1",10,"0",10,"0",10,"4",10,"85",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6",10,"205",10,"0",10,"0",10,"10",10,"290",13,"0",10,"89",13,"0",13,"0",13,"0",10,"211",13,"0",10,"300"
"101240","1","999",10,"196",10,"118",10,"504",10,"847",10,"18",10,"24",10,"5",10,"18",10,"39",10,"33",10,"2289",10,"3489",10,"16",10,"33",10,"3067",10,"4562",10,"314",10,"1351",10,"42",10,"23",10,"72",10,"5778",10,"49",10,"7629"
"101240","2","1",10,"196",10,"118",10,"504",10,"847",10,"18",10,"24",10,"5",10,"18",10,"39",10,"33",10,"2289",10,"3489",10,"16",10,"33",10,"3067",10,"4562",10,"314",10,"1351",10,"42",10,"23",10,"72",10,"5778",10,"49",10,"7629"
"101286","1","999",13,"0",13,"0",10,"676",10,"957",10,"18",10,"13",10,"47",10,"30",10,"35",10,"32",10,"1641",10,"1942",10,"24",10,"27",10,"2441",10,"3001",13,"0",10,"1633",10,"31",10,"77",10,"67",10,"3583",10,"51",10,"5442"
"101286","2","1",10,"0",10,"0",10,"676",10,"957",10,"18",10,"13",10,"47",10,"30",10,"35",10,"32",10,"1641",10,"1942",10,"24",10,"27",10,"2441",10,"3001",13,"0",10,"1633",10,"31",10,"77",10,"67",10,"3583",10,"51",10,"5442"
"101295","1","999",13,"0",13,"0",10,"91",10,"130",10,"12",10,"16",10,"10",10,"24",10,"22",10,"19",10,"2648",10,"4509",13,"0",13,"0",10,"2783",10,"4698",13,"0",10,"221",10,"28",10,"34",10,"41",10,"7157",13,"0",10,"7481"
"101295","2","1",10,"0",10,"0",10,"91",10,"130",10,"12",10,"16",10,"10",10,"24",10,"22",10,"19",10,"2648",10,"4509",10,"0",10,"0",10,"2783",10,"4698",13,"0",10,"221",10,"28",10,"34",10,"41",10,"7157",13,"0",10,"7481"
"101301","1","999",13,"0",13,"0",10,"363",10,"1175",10,"2",10,"2",10,"2",10,"3",10,"918",10,"3",10,"1",10,"840",10,"1",10,"2",10,"1287",10,"2025",13,"0",10,"1538",10,"4",10,"5",10,"921",10,"841",10,"3",10,"3312"
"101301","2","1",10,"0",10,"0",10,"363",10,"1175",10,"2",10,"2",10,"2",10,"3",10,"918",10,"3",10,"1",10,"840",10,"1",10,"2",10,"1287",10,"2025",13,"0",10,"1538",10,"4",10,"5",10,"921",10,"841",10,"3",10,"3312"
"101365","1","999",13,"0",13,"0",10,"168",10,"192",10,"1",13,"0",10,"2",10,"1",13,"0",10,"3",10,"268",10,"80",10,"1",10,"1",10,"440",10,"277",13,"0",10,"360",10,"1",10,"3",10,"3",10,"348",10,"2",10,"717"
"101365","2","1",10,"0",10,"0",10,"168",10,"192",10,"1",10,"0",10,"2",10,"1",10,"0",10,"3",10,"268",10,"80",10,"1",10,"1",10,"440",10,"277",13,"0",10,"360",10,"1",10,"3",10,"3",10,"348",10,"2",10,"717"
"101435","1","999",10,"9",10,"17",10,"8",10,"32",10,"5",10,"4",10,"2",10,"5",10,"1",10,"1",10,"191",10,"332",10,"8",10,"7",10,"224",10,"398",10,"26",10,"40",10,"9",10,"7",10,"2",10,"523",10,"15",10,"622"
"101435","2","1",10,"9",10,"17",10,"8",10,"32",10,"5",10,"4",10,"2",10,"5",10,"1",10,"1",10,"191",10,"332",10,"8",10,"7",10,"224",10,"398",10,"26",10,"40",10,"9",10,"7",10,"2",10,"523",10,"15",10,"622"
"101453","1","999",10,"23",10,"1",10,"23",10,"3",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"127",10,"18",10,"5",13,"0",10,"180",10,"22",10,"24",10,"26",13,"0",13,"0",10,"2",10,"145",10,"5",10,"202"
"101453","2","1",10,"20",10,"1",10,"20",10,"3",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"118",10,"18",10,"5",10,"0",10,"165",10,"22",10,"21",10,"23",13,"0",13,"0",10,"2",10,"136",10,"5",10,"187"
"101453","4","3",10,"3",10,"0",10,"3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9",10,"0",10,"0",10,"0",10,"15",10,"0",10,"3",10,"3",13,"0",13,"0",13,"0",10,"9",13,"0",10,"15"
"101462","1","999",13,"0",13,"0",10,"249",10,"388",10,"2",13,"0",10,"3",10,"2",10,"4",10,"2",10,"308",10,"209",10,"8",10,"10",10,"574",10,"611",13,"0",10,"637",10,"2",10,"5",10,"6",10,"517",10,"18",10,"1185"
"101462","2","1",10,"0",10,"0",10,"249",10,"388",10,"2",10,"0",10,"3",10,"2",10,"4",10,"2",10,"308",10,"209",10,"8",10,"10",10,"574",10,"611",13,"0",10,"637",10,"2",10,"5",10,"6",10,"517",10,"18",10,"1185"
"101471","1","999",13,"0",13,"0",10,"563",10,"141",10,"4",10,"2",10,"3",13,"0",10,"10",10,"2",10,"207",10,"151",10,"8",13,"0",10,"795",10,"296",13,"0",10,"704",10,"6",10,"3",10,"12",10,"358",10,"8",10,"1091"
"101471","2","1",10,"0",10,"0",10,"563",10,"141",10,"4",10,"2",10,"3",10,"0",10,"10",10,"2",10,"207",10,"151",10,"8",10,"0",10,"795",10,"296",13,"0",10,"704",10,"6",10,"3",10,"12",10,"358",10,"8",10,"1091"
"101480","1","999",10,"39",10,"48",10,"902",10,"1401",10,"29",10,"40",10,"70",10,"41",10,"46",10,"67",10,"3272",10,"4743",10,"92",10,"141",10,"4450",10,"6481",10,"87",10,"2303",10,"69",10,"111",10,"113",10,"8015",10,"233",10,"10931"
"101480","2","1",10,"34",10,"30",10,"783",10,"1104",10,"26",10,"36",10,"57",10,"35",10,"39",10,"52",10,"2816",10,"3895",10,"77",10,"99",10,"3832",10,"5251",10,"64",10,"1887",10,"62",10,"92",10,"91",10,"6711",10,"176",10,"9083"
"101480","4","3",10,"5",10,"18",10,"119",10,"297",10,"3",10,"4",10,"13",10,"6",10,"7",10,"15",10,"456",10,"848",10,"15",10,"42",10,"618",10,"1230",10,"23",10,"416",10,"7",10,"19",10,"22",10,"1304",10,"57",10,"1848"
"101499","1","999",13,"0",13,"0",10,"391",10,"352",10,"22",10,"25",10,"7",10,"4",10,"13",10,"1",10,"499",10,"717",10,"60",10,"44",10,"992",10,"1143",13,"0",10,"743",10,"47",10,"11",10,"14",10,"1216",10,"104",10,"2135"
"101499","2","1",10,"0",10,"0",10,"391",10,"352",10,"22",10,"25",10,"7",10,"4",10,"13",10,"1",10,"499",10,"717",10,"60",10,"44",10,"992",10,"1143",13,"0",10,"743",10,"47",10,"11",10,"14",10,"1216",10,"104",10,"2135"
"101505","1","999",10,"179",10,"135",10,"566",10,"1576",10,"14",10,"20",10,"47",10,"82",10,"30",10,"60",10,"3488",10,"4882",10,"33",10,"71",10,"4357",10,"6826",10,"314",10,"2142",10,"34",10,"129",10,"90",10,"8370",10,"104",10,"11183"
"101505","2","1",10,"179",10,"135",10,"566",10,"1576",10,"14",10,"20",10,"47",10,"82",10,"30",10,"60",10,"3488",10,"4882",10,"33",10,"71",10,"4357",10,"6826",10,"314",10,"2142",10,"34",10,"129",10,"90",10,"8370",10,"104",10,"11183"
"101514","1","999",13,"0",13,"0",10,"1142",10,"2002",10,"182",10,"243",10,"97",10,"142",10,"94",10,"105",10,"4511",10,"6069",10,"58",10,"98",10,"6084",10,"8659",13,"0",10,"3144",10,"425",10,"239",10,"199",10,"10580",10,"156",10,"14743"
"101514","2","1",10,"0",10,"0",10,"1142",10,"2002",10,"182",10,"243",10,"97",10,"142",10,"94",10,"105",10,"4511",10,"6069",10,"58",10,"98",10,"6084",10,"8659",13,"0",10,"3144",10,"425",10,"239",10,"199",10,"10580",10,"156",10,"14743"
"101523","1","999",13,"0",13,"0",10,"725",10,"591",10,"4",10,"1",10,"10",10,"15",10,"9",10,"3",10,"829",10,"287",10,"18",10,"16",10,"1595",10,"913",13,"0",10,"1316",10,"5",10,"25",10,"12",10,"1116",10,"34",10,"2508"
"101523","2","1",10,"0",10,"0",10,"725",10,"591",10,"4",10,"1",10,"10",10,"15",10,"9",10,"3",10,"829",10,"287",10,"18",10,"16",10,"1595",10,"913",13,"0",10,"1316",10,"5",10,"25",10,"12",10,"1116",10,"34",10,"2508"
"101541","1","999",13,"0",10,"3",10,"3",10,"56",13,"0",10,"2",13,"0",10,"3",13,"0",10,"3",10,"16",10,"313",13,"0",10,"1",10,"19",10,"381",10,"3",10,"59",10,"2",10,"3",10,"3",10,"329",10,"1",10,"400"
"101541","2","1",10,"0",10,"3",10,"3",10,"56",10,"0",10,"2",10,"0",10,"3",10,"0",10,"3",10,"16",10,"313",10,"0",10,"1",10,"19",10,"381",10,"3",10,"59",10,"2",10,"3",10,"3",10,"329",10,"1",10,"400"
"101569","1","999",13,"0",13,"0",10,"1052",10,"2415",10,"3",13,"0",10,"2",10,"1",10,"1",13,"0",10,"57",10,"26",10,"3",10,"4",10,"1118",10,"2446",13,"0",10,"3467",10,"3",10,"3",10,"1",10,"83",10,"7",10,"3564"
"101569","2","1",10,"0",10,"0",10,"1052",10,"2415",10,"3",10,"0",10,"2",10,"1",10,"1",10,"0",10,"57",10,"26",10,"3",10,"4",10,"1118",10,"2446",13,"0",10,"3467",10,"3",10,"3",10,"1",10,"83",10,"7",10,"3564"
"101587","1","999",10,"26",10,"25",10,"390",10,"762",10,"4",10,"3",10,"5",10,"2",10,"5",10,"5",10,"609",10,"923",13,"0",13,"0",10,"1039",10,"1720",10,"51",10,"1152",10,"7",10,"7",10,"10",10,"1532",13,"0",10,"2759"
"101587","2","1",10,"21",10,"17",10,"312",10,"480",10,"3",10,"2",10,"3",10,"1",10,"4",10,"3",10,"485",10,"520",10,"0",10,"0",10,"828",10,"1023",10,"38",10,"792",10,"5",10,"4",10,"7",10,"1005",13,"0",10,"1851"
"101587","4","3",10,"5",10,"8",10,"78",10,"282",10,"1",10,"1",10,"2",10,"1",10,"1",10,"2",10,"124",10,"403",10,"0",10,"0",10,"211",10,"697",10,"13",10,"360",10,"2",10,"3",10,"3",10,"527",13,"0",10,"908"
"101602","1","999",13,"0",13,"0",10,"64",10,"173",10,"3",10,"2",10,"3",10,"4",13,"0",10,"6",10,"413",10,"673",10,"5",10,"4",10,"488",10,"862",13,"0",10,"237",10,"5",10,"7",10,"6",10,"1086",10,"9",10,"1350"
"101602","2","1",10,"0",10,"0",10,"64",10,"173",10,"3",10,"2",10,"3",10,"4",10,"0",10,"6",10,"413",10,"673",10,"5",10,"4",10,"488",10,"862",13,"0",10,"237",10,"5",10,"7",10,"6",10,"1086",10,"9",10,"1350"
"101648","1","999",13,"0",13,"0",10,"20",10,"7",10,"1",13,"0",10,"4",13,"0",10,"15",10,"2",10,"134",10,"18",13,"0",13,"0",10,"174",10,"27",13,"0",10,"27",10,"1",10,"4",10,"17",10,"152",13,"0",10,"201"
"101648","2","1",10,"0",10,"0",10,"20",10,"7",10,"1",10,"0",10,"4",10,"0",10,"15",10,"2",10,"134",10,"18",10,"0",10,"0",10,"174",10,"27",13,"0",10,"27",10,"1",10,"4",10,"17",10,"152",13,"0",10,"201"
"101675","1","999",13,"0",13,"0",10,"754",10,"1035",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"14",10,"2",13,"0",10,"5",10,"768",10,"1042",13,"0",10,"1789",13,"0",13,"0",13,"0",10,"16",10,"5",10,"1810"
"101675","2","1",10,"0",10,"0",10,"754",10,"1035",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"14",10,"2",10,"0",10,"5",10,"768",10,"1042",13,"0",10,"1789",13,"0",13,"0",13,"0",10,"16",10,"5",10,"1810"
